Station_Location,Site,Years,Num_Samples,Min,Max,Avg,P10,P20,P30,P40,P50,P60,P70,P80,P90,Avg_Confidence,Page_Num,Aggregate_Type,Resolved_Name,Station_Order,Match_Score,Match_Type,Is_Year_Aggregate,Is_Site_Aggregate
FT WORTH TEXAS,1,54,4.0,,420.0,119.0,,1.0,1.0,1.0,1.0,1.0,61.0,61.0,458.0,94.6,155,,Ft. Worth,174,85.7,high_confidence,False,False
HOUSTON TEXAS,1,54,18.0,,85.0,19.0,,,,1.0,1.0,1.0,27.0,48.0,58.0,94.0,155,,Houston,177,96.2,high_confidence,False,False
BELLAIRE TEXAS,1,54,4.0,,49.0,22.0,,1.0,1.0,1.0,1.0,1.0,43.0,43.0,54.0,95.7,155,,Bellaire,179,92.3,high_confidence,False,False
SALT LAKE CITY UTAH,2,54,4.0,,52.0,16.0,,1.0,1.0,1.0,1.0,1.0,,11.0,54.0,95.2,155,,Salt Lake City,185,100.0,exact,False,False
ANCHORAGE ALASKA,1,54 55,21.0,,448.0,25.0,,,,,1.0,1.0,1.0,1.0,24.0,92.7,155,,Anchorage,187,100.0,exact,True,False
LOS ANGELES CALIF,,54,18.0,,100.0,29.0,,1.0,1.0,1.0,17.0,41.0,46.0,48.0,69.0,94.3,155,,Los Angeles,195,100.0,exact,False,False
PASADENA CALIF,1,54 55,28.0,,63.0,7.0,,,,1.0,1.0,1.0,1.0,1.0,21.0,94.8,155,,Pasadena,199,100.0,exact,True,False
BERKELEY CALIF,1,,34.0,,60.0,4.0,,,,,1.0,1.0,1.0,1.0,17.0,95.5,155,,Berkeley,191,100.0,exact,False,False
SAN JOSE CALIF,1,54 55,34.0,,100.0,7.0,,,,1.0,1.0,1.0,1.0,1.0,21.0,92.0,155,,San Jose,206,100.0,exact,True,False
PORTLAND OREGON,1,54,18.0,,114.0,19.0,,,,1.0,1.0,1.0,8.0,34.0,69.0,94.5,155,,Portland,212,93.3,high_confidence,False,False
PORTLAND OREGON,2,54,15.0,,71.0,8.0,,,,1.0,1.0,1.0,1.0,1.0,48.0,93.8,155,,Portland,213,93.3,high_confidence,False,False
PORTLAND OREGON,4,54,10.0,,,,,,,,1.0,1.0,1.0,,,92.3,155,,Portland,215,93.3,high_confidence,False,False
PORTLAND OREGON,5,54,10.0,,,,,,,,1.0,1.0,1.0,1.0,,95.0,155,,Portland,216,93.3,high_confidence,False,False
PORTLAND OREGON,,54,53.0,,114.0,8.0,,,,,1.0,1.0,1.0,1.0,46.0,91.1,155,,Portland,212,88.9,high_confidence,False,False
