Station_Location,Site,Years,Num_Samples,Min,Max,Avg,P10,P20,P30,P40,P50,P60,P70,P80,P90,Avg_Confidence,Page_Num,Aggregate_Type,Resolved_Name,Station_Order,Match_Score,Match_Type,Is_Year_Aggregate,Is_Site_Aggregate
EAST CHICAGO IND,1,55 56,19.0,,40.0,13.0,2.0,7.0,8.0,9.0,,10.0,10.0,20.0,30.0,92.7,207,,East Chicago,107,100.0,exact,True,False
EAST CHICAGO IND,2,56,26.0,,100.0,19.0,1.0,1.0,3.0,,,12.0,20.0,32.0,47.0,93.2,207,,East Chicago,108,100.0,exact,False,False
EAST CHICAGO IND,3,55 56,21.0,2.0,140.0,31.0,3.0,4.0,7.0,,10.0,20.0,43.0,48.0,67.0,91.9,207,,East Chicago,109,100.0,exact,True,False
EAST CHICAGO IND,4,56,20.0,,40.0,10.0,1.0,1.0,2.0,,5.0,6.0,10.0,20.0,32.0,95.1,207,,East Chicago,110,100.0,exact,False,False
EAST CHICAGO IND,,55 56,86.0,,140.0,18.0,1.0,2.0,5.0,,9.0,10.0,19.0,30.0,44.0,92.7,207,,East Chicago,107,100.0,exact,True,False
DETROIT MICH,1,54,25.0,,210.0,28.0,1.0,1.0,1.0,2.0,3.0,4.0,10.0,15.0,119.0,90.4,207,,Detroit,115,100.0,exact,False,False
CINCINNATI OHIO,1,54,56.0,,10.0,,,,,,1.0,1.0,1.0,1.0,,90.4,207,,Cincinnati,126,93.3,high_confidence,False,False
CINCINNATI OHIO,1,55,27.0,,154.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,90.8,207,,Cincinnati,126,93.3,high_confidence,False,False
CINCINNATI OHIO,1,54,83.0,,154.0,2.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,93.5,207,,Cincinnati,126,93.3,high_confidence,False,False
CINCINNATI OHIO,2,,9.0,,15.0,3.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,91.7,207,,Cincinnati,127,93.3,high_confidence,False,False
CINCINNATI OHIO,4,,7.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,95.4,207,,Cincinnati,129,93.3,high_confidence,False,False
CINCINNATI OHIO,5,54,14.0,,10.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,6.0,8.0,94.6,207,,Cincinnati,126,88.9,high_confidence,False,False
CINCINNATI OHIO,,54,86.0,,15.0,,,,,1.0,1.0,1.0,1.0,2.0,5.0,93.9,207,,Cincinnati,126,88.9,high_confidence,False,False
CINCINNATI OHIO,,55,27.0,,154.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,94.2,207,,Cincinnati,126,88.9,high_confidence,False,False
CINCINNATI OHIO,,54 55,113.0,,154.0,2.0,,,1.0,1.0,1.0,1.0,2.0,2.0,4.0,93.5,207,,Cincinnati,126,88.9,high_confidence,True,False
YOUNGSTOWN,1,57,12.0,,16.0,7.0,1.0,4.0,5.0,6.0,7.0,7.0,7.0,10.0,13.0,92.4,207,,Youngstown,137,100.0,exact,False,False
MICWAUKEE WIS,1,57,19.0,5.0,48.0,20.0,6.0,8.0,9.0,10.0,13.0,18.0,21.0,39.0,43.0,90.7,207,,Milwaukee,138,88.9,high_confidence,False,False
MINNEAPOLIS MINN,1,54 55,33.0,,30.0,5.0,,1.0,1.0,1.0,2.0,4.0,6.0,7.0,10.0,93.7,207,,Minneapolis,147,100.0,exact,True,False
KANSAS CITY MO,,54 56,23.0,,40.0,8.0,,1.0,2.0,3.0,5.0,6.0,10.0,10.0,21.0,93.0,207,,Kansas City,150,100.0,exact,True,False
KANSAS CITY MO,3,54,3.0,,6.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,94.8,207,,Kansas City,152,100.0,exact,False,False
KANSAS CITY MO,4,55 56,9.0,,9.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,93.9,207,,Kansas City,153,100.0,exact,True,False
KANSAS CITY MO,,54 56,35.0,,40.0,6.0,,1.0,1.0,2.0,3.0,4.0,6.0,10.0,15.0,95.2,207,,Kansas City,150,100.0,exact,True,False
ST LOUIS MO,1,55 56,23.0,,20.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,6.0,9.0,87.4,207,,St. Louis,154,100.0,exact,True,False
NEW ORLEANS LA,1,54 55,26.0,,8.0,2.0,,,1.0,1.0,1.0,2.0,2.0,4.0,5.0,95.2,207,,New Orleans,162,100.0,exact,True,False
NEW ORLEANS LA,2,54 55,24.0,,6.0,,,,,1.0,1.0,1.0,1.0,2.0,3.0,94.3,207,,New Orleans,163,100.0,exact,True,False
NEW ORLEANS LA,,54,30.0,,8.0,1.0,,,1.0,1.0,1.0,1.0,2.0,3.0,4.0,92.1,207,,New Orleans,162,100.0,exact,False,False
FT WORTH TEXAS,1,54 55,29.0,,6.0,,,,,,,,,,,95.5,207,,Ft. Worth,174,85.7,high_confidence,True,False
FT WORTH TEXAS,,,,,,,,,,,1.0,1.0,2.0,,2.0,90.8,207,,Ft. Worth,174,85.7,high_confidence,False,False
LAKEWORTH TEXAS,1,54,4.0,,39.0,12.0,,1.0,1.0,3.0,3.0,3.0,6.0,,43.0,95.3,207,,Lakeworth Village,175,72.2,low_confidence,False,False
HOUSTON TEXAS,1,54,20.0,,6.0,1.0,,,1.0,1.0,1.0,1.0,2.0,3.0,5.0,95.6,207,,Houston,177,96.2,high_confidence,False,False
HOUSTON TEXAS,1,55,56.0,,7.0,2.0,,,1.0,1.0,2.0,2.0,3.0,3.0,4.0,93.8,207,,Houston,177,96.2,high_confidence,False,False
HOUSTON TEXAS,1,54 55,76.0,,7.0,1.0,,,1.0,,1.0,2.0,3.0,3.0,4.0,95.5,207,,Houston,177,96.2,high_confidence,True,False
BELLAIRE TEXAS,1,54,20.0,,10.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,8.0,94.2,207,,Bellaire,179,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,55,14.0,2.0,10.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,9.0,93.5,207,,Bellaire,179,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,54 55,34.0,,10.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0,6.0,9.0,95.5,207,,Bellaire,179,92.3,high_confidence,True,False
DENVER,,,,,,,,,,,,,,,,62.0,207,,Denver,182,100.0,exact,False,False
COL,1,54 55,23.0,,7.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,6.0,91.9,207,,Lincoln,156,60.0,low_confidence,True,False
SALT LAKE CIGTY UTAH,2,54 55,31.0,,40.0,6.0,1.0,2.0,3.0,4.0,5.0,6.0,,8.0,190.0,87.8,207,,Salt Lake City,185,97.4,high_confidence,True,False
ANCHORAGE ALASKA,1,54,40.0,,63.0,6.0,,1.0,1.0,1.0,2.0,3.0,,10.0,12.0,94.9,207,,Anchorage,187,100.0,exact,False,False
LOS ANGELES CALIF,,54,14.0,,110.0,10.0,,,,1.0,1.0,1.0,2.0,2.0,21.0,89.7,207,,Los Angeles,195,100.0,exact,False,False
SAN FRANCISCO CALIF,1,55 56,32.0,,20.0,3.0,,,1.0,1.0,1.0,2.0,,5.0,8.0,94.5,207,,San Francisco,204,100.0,exact,True,False
PASADENA CALIF,1,54,18.0,,15.0,2.0,,,,1.0,1.0,1.0,,3.0,4.0,94.2,207,,Pasadena,199,100.0,exact,False,False
PASADENA CALIF,,55,,,20.0,5.0,,1.0,3.0,4.0,,6.0,6.0,8.0,9.0,93.2,207,,Pasadena,199,100.0,exact,False,False
PASADENA CALIF,,,,2.0,70.0,43.0,,2.0,2.0,47.0,47.0,47.0,,590.0,,92.0,207,,Pasadena,199,100.0,exact,False,False
PASADENA CALIF,4,54 56,43.0,,70.0,7.0,,1.0,1.0,1.0,3.0,5.0,,8.0,15.0,91.3,207,,Pasadena,199,100.0,exact,True,False
BERKELEY CALIF,1,54,34.0,,30.0,4.0,,,1.0,1.0,1.0,2.0,4.0,,10.0,92.7,208,,Berkeley,191,100.0,exact,False,False
SAN JOSE CALIF,1,54,25.0,,14.0,2.0,,,,1.0,1.0,1.0,,4.0,7.0,93.2,208,,San Jose,206,100.0,exact,False,False
SAN JOSE CALIF,1,55,12.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,5.0,5.0,94.5,208,,San Jose,206,100.0,exact,False,False
SAN JOSE CALIF,1,56,20.0,2.0,11.0,5.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0,7.0,,94.7,208,,San Jose,206,100.0,exact,False,False
SAN JOSE CALIF,1,54 56,57.0,,14.0,3.0,,,1.0,1.0,2.0,3.0,4.0,5.0,7.0,94.8,208,,San Jose,206,100.0,exact,True,False
SAN LEANDRO CALIF,1,56,30.0,1.0,30.0,5.0,2.0,2.0,3.0,4.0,4.0,5.0,6.0,6.0,9.0,93.6,208,,San Leandro,207,100.0,exact,False,False
PORTLAND OREGON,1,54,20.0,,80.0,15.0,1.0,5.0,6.0,8.0,11.0,12.0,18.0,23.0,28.0,94.9,208,,Portland,212,93.3,high_confidence,False,False
PORTLAND OREGON,1,55,19.0,6.0,80.0,31.0,10.0,19.0,20.0,21.0,31.0,32.0,39.0,42.0,59.0,92.7,208,,Portland,212,93.3,high_confidence,False,False
PORTLAND OREGON,1,54 55,39.0,,80.0,23.0,5.0,7.0,10.0,13.0,20.0,21.0,29.0,38.0,43.0,95.8,208,,Portland,212,93.3,high_confidence,True,False
PORTLAND OREGON,2,54,15.0,,24.0,7.0,1.0,2.0,3.0,4.0,6.0,8.0,9.0,12.0,18.0,95.6,208,,Portland,213,93.3,high_confidence,False,False
PORTLAND OREGON,5,54,10.0,,28.0,13.0,1.0,1.0,12.0,13.0,13.0,14.0,15.0,18.0,21.0,93.9,208,,Portland,216,93.3,high_confidence,False,False
PORTLAND OREGON,4,54,10.0,,13.0,3.0,,,1.0,1.0,1.0,2.0,2.0,4.0,12.0,95.8,208,,Portland,215,93.3,high_confidence,False,False
PORTLAND OREGON,,,55.0,,80.0,10.0,1.0,1.0,3.0,5.0,9.0,11.0,13.0,16.0,23.0,92.5,208,,Portland,212,88.9,high_confidence,False,False
PORTLAND OREGON,,55,19.0,6.0,80.0,31.0,10.0,19.0,20.0,21.0,31.0,32.0,39.0,42.0,50.0,92.6,208,,Portland,212,88.9,high_confidence,False,False
PORTLAND OREGON,,54 55,74.0,,80.0,16.0,1.0,2.0,5.0,9.0,11.0,14.0,19.0,24.0,39.0,94.0,208,,Portland,212,88.9,high_confidence,True,False
SEATTLE WASH,1,57,20.0,,130.0,47.0,11.0,21.0,28.0,35.0,43.0,48.0,63.0,72.0,83.0,94.9,208,,Seattle,218,100.0,exact,False,False
