Station_Location,Site,Years,Num_Samples,Min,Max,Avg,P10,P20,P30,P40,P50,P60,P70,P80,P90,Avg_Confidence,Page_Num,Aggregate_Type,Resolved_Name,Station_Order,Match_Score,Match_Type,Is_Year_Aggregate,Is_Site_Aggregate
CINCINNATI,2,54,20.0,2.0,240.0,54.0,2.0,7.0,9.0,14.0,18.0,39.0,60.0,91.0,119.0,95.3,92,,Cincinnati,127.0,100.0,exact,False,False
CINCINNATI,3,54,22.0,2.0,108.0,34.0,3.0,5.0,8.0,13.0,16.0,26.0,42.0,79.0,91.0,93.5,92,,Cincinnati,128.0,100.0,exact,False,False
CINCINNATI,4,54,28.0,3.0,324.0,110.0,4.0,16.0,22.0,28.0,136.0,156.0,173.0,192.0,253.0,95.1,92,,Cincinnati,129.0,100.0,exact,False,False
CINCINNATI,,54,143.0,4.0,358.0,59.0,3.0,6.0,8.0,,22.0,37.0,60.0,113.0,179.0,92.8,92,,Cincinnati,126.0,100.0,exact,False,False
CINCINNATI,,55,27.0,30.0,267.0,152.0,79.0,112.0,128.0,141.0,156.0,165.0,179.0,195.0,205.0,94.1,92,,Cincinnati,126.0,100.0,exact,False,False
CINCINNATI,,54 55,170.0,1.0,358.0,74.0,4.0,6.0,9.0,17.0,35.0,65.0,113.0,149.0,195.0,93.5,92,,Cincinnati,126.0,100.0,exact,True,False
YOUNGSTOWN OHIO,1,57,25.0,63.0,314.0,168.0,91.0,104.0,119.0,130.0,149.0,168.0,205.0,235.0,297.0,90.8,92,,Youngstown,137.0,88.9,high_confidence,False,False
CLEVELAND OHIO,1,57,26.0,71.0,395.0,187.0,87.0,104.0,141.0,151.0,179.0,199.0,215.0,253.0,310.0,95.1,92,,Cleveland,132.0,88.0,high_confidence,False,False
MELWAUKEE 818,1,57,19.0,22.0,274.0,116.0,45.0,79.0,91.0,96.0,101.0,104.0,119.0,146.0,220.0,90.4,92,,Milwaukee,138.0,72.7,low_confidence,False,False
DES MOINES 1OWA,1,57,26.0,35.0,425.0,123.0,52.0,60.0,81.0,,98.0,119.0,136.0,168.0,205.0,92.0,92,,Des Moines,141.0,85.7,high_confidence,False,False
WICHITA KANSAS,1,,25.0,27.0,167.0,63.0,30.0,41.0,45.0,52.0,60.0,63.0,68.0,79.0,119.0,89.9,92,,Wichita,145.0,92.3,high_confidence,False,False
MINNEAPOLIS MIWN,1,54,15.0,3.0,109.0,15.0,3.0,4.0,5.0,5.0,,10.0,12.0,14.0,20.0,91.4,92,,Minneapolis,147.0,93.8,high_confidence,False,False
MINNEAPOLIS MIWN,1,55,20.0,24.0,317.0,118.0,30.0,69.0,79.0,91.0,119.0,128.0,136.0,149.0,192.0,94.8,92,,Minneapolis,147.0,93.8,high_confidence,False,False
MINNEAPOLIS MIWN,1,54 55,35.0,3.0,317.0,74.0,4.0,8.0,12.0,20.0,69.0,85.0,119.0,132.0,156.0,94.8,92,,Minneapolis,147.0,93.8,high_confidence,True,False
KANSAS CITY,,,,,310.0,115.0,,,56.0,,104.0,119.0,156.0,213.0,235.0,93.7,93,,Kansas City,142.0,100.0,exact,False,False
KANSAS CITY,3,54,6.0,3.0,19.0,7.0,3.0,3.0,4.0,4.0,5.0,6.0,,,6.0,95.9,93,,Kansas City,152.0,100.0,exact,False,False
KANSAS CITY,4,55 56,9.0,28.0,223.0,86.0,28.0,30.0,45.0,60.0,69.0,69.0,74.0,79.0,205.0,93.2,93,,Kansas City,153.0,100.0,exact,True,False
KANSAS CITY,,54 56,40.0,2.0,310.0,92.0,4.0,6.0,28.0,52.0,69.0,95.0,119.0,179.0,223.0,93.9,93,,Kansas City,142.0,100.0,exact,True,False
ST LOUIS MO,1,56,25.0,71.0,439.0,216.0,104.0,119.0,149.0,1668.0,,245.0,260.0,270.0,356.0,89.9,93,,St. Louis,154.0,100.0,exact,False,False
BISMARCK NOD,1,57,23.0,18.0,142.0,48.0,19.0,28.0,34.0,37.0,43.0,52.0,56.0,60.0,79.0,92.7,93,,Bismarck,158.0,91.7,high_confidence,False,False
NEW ORLEANS LA,1,54 55,25.0,1.0,136.0,66.0,9.0,47.0,54.0,58.0,66.0,72.0,79.0,91.0,125.0,91.4,93,,New Orleans,162.0,100.0,exact,True,False
NEW ORLEANS LA,2,54 55,24.0,2.0,115.0,57.0,4.0,29.0,34.0,43.0,52.0,60.0,83.0,91.0,101.0,94.1,93,,New Orleans,163.0,100.0,exact,True,False
NEW ORLEANS LA,3,57,5.0,12.0,115.0,48.0,12.0,12.0,23.0,23.0,26.0,26.0,69.0,69.0,119.0,95.5,93,,New Orleans,164.0,100.0,exact,False,False
NEW ORLEANS LA,,54 57,54.0,1.0,136.0,60.0,9.0,,41.0,52.0,59.0,66.0,79.0,91.0,112.0,93.9,93,,New Orleans,162.0,100.0,exact,True,False
TULSA OKLA,1,57,19.0,8.0,126.0,56.0,20.0,34.0,40.0,43.0,45.0,52.0,69.0,79.0,98.0,92.8,93,,Tulsa,168.0,100.0,exact,False,False
FT WORTH TEXAS,1,54 55,36.0,,151.0,58.0,6.0,14.0,39.0,47.0,57.0,71.0,77.0,91.0,104.0,94.7,93,,Ft. Worth,174.0,85.7,high_confidence,True,False
LAKEWORTH TEXAS,1,54,6.0,,,2.0,,,1.0,1.0,1.0,3.0,,,5.0,93.8,93,,Lakeworth Village,175.0,72.2,low_confidence,False,False
HOUSTON TEXAS,1,54,26.0,,188.0,30.0,1.0,1.0,2.0,3.0,5.0,16.0,23.0,60.0,98.0,93.9,93,,Houston,177.0,96.2,high_confidence,False,False
HOUSTON TEXAS,1,55,56.0,25.0,336.0,110.0,37.0,48.0,60.0,68.0,88.0,112.0,128.0,168.0,205.0,95.0,93,,Houston,177.0,96.2,high_confidence,False,False
HOUSTON TEXAS,1,54 55,82.0,,336.0,84.0,2.0,16.0,37.0,51.0,65.0,86.0,107.0,133.0,192.0,93.9,93,,Houston,177.0,96.2,high_confidence,True,False
HOUSTON TEXAS,3,,4.0,,104.0,41.0,,1.0,1.0,1.0,1.0,1.0,69.0,69.0,104.0,94.7,93,,Houston,177.0,91.7,high_confidence,False,False
HOUSTON TEXAS,,54 57,86.0,,336.0,82.0,1.0,14.0,35.0,49.0,64.0,86.0,104.0,130.0,186.0,94.2,93,,Houston,177.0,91.7,high_confidence,True,False
BELLAIRE TEXAS,1,54 55,45.0,,196.0,67.0,8.0,34.0,45.0,,64.0,72.0,86.0,100.0,128.0,94.6,93,,Bellaire,179.0,92.3,high_confidence,True,False
DENVER COL,1,54,26.0,2.0,273.0,61.0,4.0,23.0,45.0,47.0,51.0,65.0,72.0,82.0,88.0,94.5,93,,Denver,182.0,95.2,high_confidence,False,False
SALT LAKE CITY UTAH,2,54 55,31.0,,374.0,123.0,1.0,60.0,85.0,98.0,114.0,130.0,146.0,179.0,247.0,93.8,93,,Salt Lake City,185.0,100.0,exact,True,False
CHEYENNE WYO,1,57,26.0,26.0,123.0,54.0,34.0,39.0,46.0,48.0,51.0,55.0,57.0,65.0,74.0,86.8,93,,Cheyenne,186.0,100.0,exact,False,False
ANCHORAGE ALASKA,1,54,31.0,,199.0,33.0,,1.0,2.0,4.0,6.0,18.0,37.0,69.0,91.0,94.1,93,,Anchorage,187.0,100.0,exact,False,False
