Station_Location,Site,Years,Num_Samples,Min,Max,Avg,P10,P20,P30,P40,P50,P60,P70,P80,P90,Avg_Confidence,Page_Num,Aggregate_Type,Resolved_Name,Station_Order,Match_Score,Match_Type,Is_Year_Aggregate,Is_Site_Aggregate
PHILADELPHIA PA,5,56,14.0,1.0,43.0,17.0,1.0,3.0,8.0,11.0,12.0,21.0,25.0,28.0,36.0,95.3,81,,Philadelphia,45,100.0,exact,False,False
PHILADELPHIA PA,6,56,15.0,1.0,72.0,15.0,2.0,2.0,3.0,8.0,12.0,14.0,17.0,20.0,22.0,95.1,81,,Philadelphia,46,100.0,exact,False,False
PHILADELPHIA PA,7,56,14.0,1.0,43.0,16.0,1.0,2.0,4.0,7.0,11.0,12.0,,28.0,41.0,92.4,81,,Philadelphia,47,100.0,exact,False,False
PHILADELPHIA PA,,54,65.0,3.0,70.0,22.0,8.0,10.0,12.0,14.0,20.0,22.0,25.0,31.0,39.0,93.7,81,,Philadelphia,41,100.0,exact,False,False
PHILADELPHIA PA,,55,281.0,,83.0,19.0,8.0,10.0,12.0,14.0,17.0,19.0,22.0,26.0,31.0,93.9,81,,Philadelphia,41,100.0,exact,False,False
PHILADELPHIA PA,,56,72.0,1.0,72.0,15.0,1.0,3.0,6.0,,11.0,15.0,20.0,25.0,36.0,94.4,81,,Philadelphia,41,100.0,exact,False,False
PHILADELPHIA PA,,,2.0,10.0,19.0,14.0,,,10.0,10.0,10.0,10.0,10.0,19.0,19.0,93.1,81,,Philadelphia,41,100.0,exact,False,False
PHILADELPHIA PA,,54 57,420.0,,83.0,19.0,6.0,9.0,11.0,14.0,16.0,19.0,22.0,26.0,32.0,95.4,81,,Philadelphia,41,100.0,exact,True,False
ALTOONA PA,1,56,15.0,4.0,16.0,7.0,4.0,4.0,5.0,5.0,7.0,7.0,7.0,8.0,13.0,94.4,81,,Altoona,57,100.0,exact,False,False
BRISTOL PA,1,55 56,18.0,4.0,12.0,7.0,,6.0,6.0,7.0,7.0,8.0,8.0,8.0,,93.6,81,,Bristol,58,100.0,exact,True,False
CHESTER PA,1,55 56,18.0,2.0,20.0,10.0,3.0,6.0,7.0,7.0,8.0,10.0,12.0,13.0,17.0,94.8,81,,Chester,55,100.0,exact,True,False
ERIE PA,1,56,25.0,2.0,14.0,6.0,3.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,10.0,95.6,81,,Erie,56,100.0,exact,False,False
PITTSBURGH PA,1,56,21.0,3.0,29.0,7.0,3.0,4.0,4.0,5.0,5.0,6.0,7.0,9.0,12.0,92.1,81,,Pittsburgh,48,100.0,exact,False,False
WILLIAMSPORT PA,1,55 56,23.0,3.0,29.0,10.0,4.0,7.0,8.0,8.0,10.0,11.0,12.0,13.0,17.0,94.8,81,,Williamsport,50,100.0,exact,True,False
WASHINGTON OC,1,54,16.0,7.0,77.0,33.0,14.0,15.0,21.0,22.0,31.0,39.0,41.0,46.0,52.0,95.1,81,,Washington,61,93.3,high_confidence,False,False
WASHINGTON OC,2,55 56,20.0,1.0,93.0,17.0,4.0,6.0,7.0,8.0,9.0,9.0,12.0,19.0,46.0,95.6,81,,Washington,62,93.3,high_confidence,True,False
WASHINGTON OC,,54 56,36.0,1.0,93.0,24.0,6.0,7.0,9.0,10.0,15.0,21.0,31.0,43.0,49.0,95.7,81,,Washington,61,88.9,high_confidence,True,False
LOUISVILLE KY,1,54,17.0,8.0,37.0,17.0,9.0,9.0,13.0,16.0,18.0,18.0,19.0,23.0,24.0,93.6,81,,Louisville,64,100.0,exact,False,False
LOUISVILLE KY,1,55,21.0,9.0,47.0,23.0,12.0,14.0,16.0,17.0,21.0,24.0,28.0,34.0,36.0,93.5,81,,Louisville,64,100.0,exact,False,False
LOUISVILLE KY,1,54 55,38.0,8.0,47.0,20.0,9.0,14.0,15.0,17.0,18.0,21.0,23.0,25.0,35.0,93.2,81,,Louisville,64,100.0,exact,True,False
LOUISVILLE KY,2,54,13.0,4.0,27.0,,4.0,7.0,7.0,8.0,121.0,,13.0,14.0,25.0,90.4,81,,Louisville,65,100.0,exact,False,False
LOUISVILLE KY,2,55,10.0,3.0,30.0,13.0,3.0,6.0,7.0,9.0,10.0,12.0,18.0,,19.0,94.1,81,,Louisville,65,100.0,exact,False,False
LOUISVILLE KY,2,54,23.0,3.0,30.0,12.0,4.0,7.0,7.0,9.0,11.0,12.0,14.0,18.0,25.0,93.9,81,,Louisville,65,100.0,exact,False,False
LOUISVILLE KY,4,57,2.0,7.0,15.0,11.0,,,7.0,7.0,7.0,7.0,7.0,15.0,15.0,91.9,81,,Louisville,64,100.0,exact,False,False
LOUISVILLE KY,,54,31.0,4.0,37.0,15.0,7.0,8.0,9.0,,14.0,16.0,18.0,22.0,24.0,92.9,81,,Louisville,64,100.0,exact,False,False
LOUISVILLE KY,,,31.0,3.0,47.0,20.0,7.0,10.0,14.0,16.0,18.0,20.0,24.0,32.0,35.0,94.2,81,,Louisville,64,100.0,exact,False,False
LOUISVILLE KY,,57,2.0,7.0,15.0,11.0,,,7.0,7.0,7.0,7.0,7.0,15.0,15.0,92.4,81,,Louisville,64,100.0,exact,False,False
LOUISVILLE KY,,54 57,64.0,3.0,47.0,17.0,7.0,9.0,11.0,14.0,16.0,18.0,20.0,24.0,33.0,94.8,81,,Louisville,64,100.0,exact,True,False
BALTIMORE MO,1,57,19.0,13.0,42.0,24.0,14.0,16.0,18.0,21.0,24.0,25.0,29.0,32.0,36.0,93.6,81,,Baltimore,67,91.7,high_confidence,False,False
CHARLOTTE WNC,1,,25.0,5.0,37.0,14.0,7.0,8.0,11.0,11.0,14.0,15.0,18.0,20.0,22.0,92.4,81,,Charlotte,69,92.3,high_confidence,False,False
NORFOLK VA,1,57,23.0,4.0,112.0,22.0,9.0,11.0,13.0,15.0,16.0,17.0,19.0,27.0,,94.4,82,,Norfolk,74,100.0,exact,False,False
CHARLESTON W VA,4,55 57,17.0,1.0,50.0,10.0,2.0,2.0,5.0,6.0,7.0,7.0,10.0,12.0,19.0,88.6,82,,Charleston,77,100.0,exact,True,False
TAMPA FLA,1,55 57,25.0,3.0,35.0,13.0,5.0,7.0,8.0,9.0,,14.0,17.0,18.0,24.0,94.8,82,,Tampa,84,100.0,exact,True,False
ATLANTA GA,1,55 56,16.0,2.0,60.0,13.0,2.0,5.0,6.0,7.0,,,12.0,17.0,22.0,94.8,82,,Atlanta,85,100.0,exact,True,False
CHATTANOOGA TENN,3,55 57,16.0,5.0,40.0,16.0,8.0,10.0,12.0,14.0,15.0,16.0,17.0,19.0,27.0,91.0,82,,Chattanooga,94,100.0,exact,True,False
CHATTANOOGA TENN,4,55 56,18.0,5.0,35.0,17.0,9.0,10.0,10.0,11.0,13.0,20.0,21.0,22.0,32.0,93.6,82,,Chattanooga,95,100.0,exact,True,False
CHATTANOOGA TENN,,57,34.0,5.0,40.0,17.0,8.0,10.0,11.0,13.0,15.0,16.0,20.0,22.0,32.0,94.6,82,,Chattanooga,92,100.0,exact,False,False
NASHVILLE TENN,1,57,23.0,,140.0,30.0,10.0,19.0,22.0,23.0,25.0,30.0,32.0,34.0,39.0,94.9,82,,Nashville,98,100.0,exact,False,False
CHICAGO PEL,1,55,28.0,5.0,46.0,15.0,6.0,8.0,10.0,,13.0,14.0,17.0,19.0,25.0,91.7,82,,Chicago,99,85.9,high_confidence,False,False
CHICAGO PEL,2,54,24.0,25.0,200.0,75.0,28.0,48.0,52.0,61.0,65.0,72.0,90.0,95.0,124.0,94.7,82,,Chicago,100,85.9,high_confidence,False,False
CHICAGO PEL,2,55,25.0,4.0,163.0,33.0,9.0,10.0,13.0,15.0,25.0,28.0,31.0,36.0,92.0,93.1,82,,Chicago,100,85.9,high_confidence,False,False
CHICAGO PEL,2,54 55,49.0,4.0,200.0,53.0,10.0,15.0,26.0,30.0,46.0,56.0,65.0,89.0,97.0,94.0,82,,Chicago,100,85.9,high_confidence,True,False
CHICAGO PEL,4,55,29.0,6.0,74.0,21.0,7.0,9.0,11.0,15.0,17.0,20.0,22.0,28.0,41.0,91.9,82,,Chicago,102,85.9,high_confidence,False,False
CHICAGO PEL,5,57,2.0,6.0,15.0,10.0,,,6.0,6.0,6.0,6.0,6.0,15.0,15.0,95.3,82,,Chicago,103,85.9,high_confidence,False,False
CHICAGO PEL,,54,24.0,25.0,200.0,75.0,28.0,48.0,52.0,61.0,65.0,72.0,90.0,95.0,124.0,93.6,82,,Chicago,99,81.8,low_confidence,False,False
CHICAGO PEL,,55,82.0,4.0,163.0,23.0,6.0,9.0,11.0,13.0,15.0,19.0,23.0,30.0,44.0,92.8,82,,Chicago,99,81.8,low_confidence,False,False
CHICAGO PEL,,57,2.0,6.0,15.0,10.0,,,6.0,6.0,6.0,6.0,6.0,15.0,15.0,95.2,82,,Chicago,99,81.8,low_confidence,False,False
CHICAGO PEL,,54 57,108.0,4.0,200.0,34.0,7.0,10.0,12.0,15.0,21.0,27.0,38.0,52.0,88.0,92.7,82,,Chicago,99,81.8,low_confidence,True,False
EAST ST LOUIS ILL,1,55 56,15.0,5.0,36.0,18.0,5.0,10.0,12.0,13.0,17.0,18.0,27.0,28.0,34.0,89.6,82,,East St. Louis,104,100.0,exact,True,False
EAST ST LOUIS ILL,2,55 56,14.0,7.0,28.0,12.0,6.0,7.0,9.0,1141.0,,12.0,14.0,15.0,19.0,92.2,82,,East St. Louis,105,100.0,exact,True,False
EAST ST LOUIS ILL,,55 56,29.0,5.0,36.0,15.0,6.0,9.0,10.0,12.0,13.0,15.0,17.0,19.0,28.0,93.8,82,,East St. Louis,104,100.0,exact,True,False
EAST CHICAGO IND,,56,19.0,4.0,58.0,25.0,10.0,14.0,16.0,17.0,19.0,25.0,32.0,41.0,46.0,94.6,82,,East Chicago,107,100.0,exact,False,False
EAST CHICAGO IND,,55 56,26.0,10.0,67.0,25.0,12.0,13.0,14.0,17.0,21.0,25.0,26.0,36.0,44.0,91.5,82,,East Chicago,107,100.0,exact,True,False
EAST CHICAGO IND,,55 56,21.0,5.0,59.0,17.0,7.0,7.0,8.0,8.0,14.0,17.0,,22.0,32.0,93.0,82,,East Chicago,107,100.0,exact,True,False
EAST CHICAGO IND,4,55 56,20.0,4.0,56.0,19.0,6.0,9.0,10.0,,,18.0,22.0,29.0,32.0,91.1,82,,East Chicago,110,100.0,exact,True,False
EAST CHICAGO IND,,55 56,86.0,4.0,67.0,22.0,8.0,10.0,12.0,15.0,17.0,,26.0,31.0,42.0,93.6,82,,East Chicago,107,100.0,exact,True,False
INDIANAPOLIS IND,1,57,25.0,12.0,55.0,24.0,13.0,14.0,16.0,19.0,22.0,25.0,28.0,32.0,39.0,91.9,82,,Indianapolis,113,100.0,exact,False,False
CINCINNATI OHIO,1,54,36.0,1.0,205.0,31.0,5.0,7.0,10.0,,19.0,25.0,34.0,43.0,56.0,94.3,82,,Cincinnati,126,93.3,high_confidence,False,False
CINCINNATI OHIO,1,55,27.0,4.0,81.0,15.0,4.0,5.0,6.0,7.0,8.0,9.0,11.0,22.0,32.0,94.7,82,,Cincinnati,126,93.3,high_confidence,False,False
CINCINNATI OHIO,1,54 55,63.0,1.0,205.0,24.0,,5.0,7.0,9.0,12.0,18.0,25.0,35.0,54.0,92.9,82,,Cincinnati,126,93.3,high_confidence,True,False
YOUNGSTOWN,1,57,25.0,6.0,36.0,20.0,,13.0,16.0,17.0,20.0,21.0,25.0,28.0,32.0,94.2,82,,Youngstown,137,100.0,exact,False,False
CLEVELAND OHIO,1,57,26.0,5.0,590.0,25.0,6.0,8.0,,13.0,19.0,36.0,42.0,44.0,46.0,93.7,82,,Cleveland,132,88.0,high_confidence,False,False
MILWAUKEE WIS,1,57,19.0,7.0,62.0,22.0,7.0,10.0,12.0,16.0,18.0,19.0,22.0,32.0,41.0,92.5,82,,Milwaukee,138,96.3,high_confidence,False,False
DES MOINES TOWA,1,57,26.0,3.0,,18.0,6.0,9.0,11.0,13.0,14.0,,23.0,25.0,28.0,90.2,82,,Des Moines,141,85.7,high_confidence,False,False
WICHITA KANSAS,1,57,25.0,7.0,25.0,16.0,8.0,9.0,13.0,14.0,15.0,19.0,20.0,21.0,23.0,93.6,82,,Wichita,145,92.3,high_confidence,False,False
MINNEAPOLIS MINN,1,54 55,21.0,2.0,30.0,11.0,2.0,2.0,6.0,6.0,8.0,9.0,12.0,19.0,28.0,89.4,82,,Minneapolis,147,100.0,exact,True,False
KANSAS CCITY MO,2,55 56,19.0,2.0,43.0,15.0,5.0,9.0,,12.0,13.0,14.0,15.0,22.0,25.0,91.1,82,,Kansas City,151,100.0,exact,True,False
KANSAS CCITY MO,4,55 56,9.0,1.0,14.0,6.0,1.0,2.0,4.0,5.0,,5.0,7.0,8.0,12.0,92.5,82,,Kansas City,153,100.0,exact,True,False
KANSAS CCITY MO,,55 56,28.0,1.0,43.0,12.0,2.0,5.0,6.0,9.0,11.0,13.0,14.0,15.0,24.0,93.4,82,,Kansas City,150,96.6,high_confidence,True,False
ST LOUIS MO,1,55 56,25.0,4.0,38.0,11.0,5.0,7.0,8.0,9.0,11.0,12.0,13.0,13.0,19.0,89.9,82,,St. Louis,154,100.0,exact,True,False
BISMARCK NO,1,57,23.0,5.0,17.0,10.0,5.0,8.0,10.0,10.0,11.0,12.0,12.0,13.0,14.0,92.5,82,,Bismarck,158,87.0,high_confidence,False,False
NEW ORLEANS LA,1,54 55,23.0,,38.0,13.0,1.0,3.0,,7.0,9.0,13.0,15.0,22.0,31.0,94.8,82,,New Orleans,162,100.0,exact,True,False
NEW ORLEANS LA,2,54 55,22.0,,38.0,11.0,1.0,4.0,7.0,7.0,8.0,,13.0,19.0,22.0,93.9,82,,New Orleans,163,100.0,exact,True,False
NEW ORLEANS LA,3,57,5.0,12.0,22.0,18.0,12.0,12.0,19.0,19.0,20.0,20.0,21.0,21.0,22.0,93.5,82,,New Orleans,164,100.0,exact,False,False
NEW ORLEANS LA,,54 57,50.0,,38.0,,1.0,5.0,6.0,7.0,,13.0,19.0,,25.0,88.6,82,,New Orleans,162,100.0,exact,True,False
TULSA OKLA,1,57,19.0,8.0,35.0,17.0,10.0,11.0,14.0,16.0,18.0,18.0,19.0,22.0,27.0,95.1,82,,Tulsa,168,100.0,exact,False,False
FT WORTH TEXAS,1,54 55,28.0,2.0,27.0,10.0,2.0,3.0,4.0,5.0,9.0,10.0,14.0,15.0,22.0,94.2,82,,Ft. Worth,174,85.7,high_confidence,True,False
HOUSTON TEXAS,1,54,15.0,,27.0,12.0,4.0,5.0,7.0,9.0,10.0,12.0,18.0,19.0,27.0,95.2,82,,Houston,177,96.2,high_confidence,False,False
HOUSTON TEXAS,1,55,36.0,2.0,83.0,21.0,9.0,10.0,,14.0,18.0,,24.0,27.0,32.0,89.6,82,,Houston,177,96.2,high_confidence,False,False
HOUSTON TEXAS,1,54 55,71.0,,83.0,19.0,7.0,9.0,10.0,12.0,17.0,19.0,23.0,26.0,31.0,93.7,82,,Houston,177,96.2,high_confidence,True,False
HOUSTON TEXAS,3,57,4.0,8.0,67.0,38.0,,8.0,8.0,32.0,32.0,32.0,52.0,52.0,67.0,90.9,82,,Houston,177,91.7,high_confidence,False,False
HOUSTON TEXAS,,54 57,75.0,,83.0,20.0,7.0,9.0,10.0,12.0,,20.0,24.0,27.0,36.0,95.1,82,,Houston,177,91.7,high_confidence,True,False
BELLAIRE TEXAS,1,54,17.0,5.0,20.0,10.0,5.0,5.0,8.0,9.0,10.0,10.0,11.0,12.0,19.0,94.4,82,,Bellaire,179,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,55,24.0,2.0,30.0,13.0,2.0,6.0,10.0,13.0,14.0,16.0,18.0,20.0,21.0,91.7,82,,Bellaire,179,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,54,41.0,2.0,30.0,12.0,4.0,6.0,9.0,10.0,11.0,14.0,16.0,19.0,21.0,92.6,82,,Bellaire,179,92.3,high_confidence,False,False
DENVER COL,1,54 55,26.0,2.0,30.0,13.0,4.0,7.0,8.0,41.0,,13.0,14.0,,24.0,92.3,83,,Denver,182,95.2,high_confidence,True,False
SALT LAKE CITY UTAH,,54,26.0,5.0,110.0,24.0,6.0,9.0,,14.0,16.0,19.0,21.0,25.0,32.0,94.6,83,,Salt Lake City,185,100.0,exact,False,False
CHEYENNE 1,1,57,26.0,5.0,18.0,10.0,7.0,7.0,8.0,10.0,11.0,,12.0,13.0,14.0,87.5,83,,Cheyenne,186,88.9,high_confidence,False,False
ANCHORAGE ALASKA,1,54 55,26.0,,33.0,8.0,,1.0,1.0,3.0,,8.0,,15.0,17.0,95.6,83,,Anchorage,187,100.0,exact,True,False
LOS ANGELES CALIF,,54,,122.0,202.0,154.0,,124.0,124.0,124.0,140.0,140.0,140.0,140.0,202.0,94.1,83,,Los Angeles,195,100.0,exact,False,False
LOS ANGELES CALIF,,57,,13.0,248.0,81.0,19.0,25.0,41.0,81.0,88.0,91.0,94.0,97.0,124.0,90.8,83,,Los Angeles,195,100.0,exact,False,False
LOS ANGELES CALIF,,54 57,24.0,13.0,248.0,90.0,19.0,32.0,79.0,86.0,89.0,92.0,97.0,117.0,140.0,94.9,83,,Los Angeles,195,100.0,exact,True,False
SAN FRANCISCO CALIF,,55,17.0,2.0,27.0,7.0,2.0,3.0,4.0,4.0,,5.0,7.0,12.0,16.0,94.1,83,,San Francisco,204,100.0,exact,False,False
SAN FRANCISCO CALIF,1,56,15.0,2.0,34.0,,2.0,3.0,5.0,6.0,10.0,10.0,22.0,24.0,28.0,93.2,83,,San Francisco,204,100.0,exact,False,False
SAN FRANCISCO CALIF,1,56,32.0,2.0,34.0,10.0,2.0,3.0,4.0,5.0,6.0,7.0,10.0,17.0,25.0,93.5,83,,San Francisco,204,100.0,exact,False,False
SAN FRANCISCO CALIF,2,57,,2.0,39.0,20.0,,2.0,2.0,2.0,22.0,22.0,22.0,22.0,41.0,94.8,83,,San Francisco,205,100.0,exact,False,False
SAN FRANCISCO CALIF,,55,17.0,2.0,27.0,7.0,2.0,3.0,4.0,4.0,,5.0,7.0,12.0,16.0,95.3,83,,San Francisco,204,100.0,exact,False,False
SAN FRANCISCO CALIF,,54,15.0,2.0,34.0,12.0,2.0,3.0,5.0,6.0,10.0,10.0,22.0,24.0,28.0,94.4,83,,San Francisco,204,100.0,exact,False,False
SAN FRANCISCO CALIF,,57,,2.0,39.0,20.0,,2.0,2.0,2.0,22.0,22.0,22.0,22.0,41.0,94.2,83,,San Francisco,204,100.0,exact,False,False
SAN FRANCISCO CALIF,,55 57,35.0,2.0,39.0,11.0,2.0,3.0,4.0,,6.0,8.0,13.0,21.0,27.0,93.9,83,,San Francisco,204,100.0,exact,True,False
PASADENA CALIF,1,54,15.0,40.0,404.0,141.0,67.0,76.0,83.0,,124.0,132.0,146.0,152.0,373.0,91.8,83,,Pasadena,199,100.0,exact,False,False
PASADENA CALIF,1,56,35.0,4.0,480.0,43.0,7.0,10.0,12.0,14.0,21.0,24.0,39.0,46.0,104.0,94.9,83,,Pasadena,199,100.0,exact,False,False
PASADENA CALIF,1,54,,21.0,40.0,30.0,,,22.0,25.0,25.0,25.0,39.0,39.0,41.0,95.1,83,,Pasadena,199,100.0,exact,False,False
PASADENA CALIF,1,54 56,54.0,,480.0,69.0,9.0,12.0,17.0,24.0,37.0,44.0,76.0,106.0,146.0,94.5,83,,Pasadena,199,100.0,exact,True,False
BERKELEY CALIF,1,54 55,28.0,,183.0,47.0,3.0,9.0,16.0,22.0,25.0,46.0,52.0,67.0,97.0,91.2,83,,Berkeley,191,100.0,exact,True,False
SAN JOSE CALIF,1,54,20.0,2.0,124.0,38.0,9.0,11.0,12.0,15.0,28.0,,,,,91.8,83,,San Jose,206,100.0,exact,False,False
SAN JOSE CALIF,,,,,,,,,,,,36.0,46.0,,86.0,87.8,83,,San Jose,206,100.0,exact,False,False
SAN JOSE CALIF,1,55,12.0,7.0,178.0,,7.0,,10.0,22.0,25.0,41.0,46.0,76.0,169.0,89.5,83,,San Jose,206,100.0,exact,False,False
SAN JOSE CALIF,1,56,20.0,,104.0,37.0,12.0,18.0,25.0,30.0,36.0,39.0,44.0,54.0,57.0,95.1,83,,San Jose,206,100.0,exact,False,False
SAN JOSE CALIF,1,54 56,,,178.0,,9.0,,18.0,25.0,32.0,39.0,45.0,57.0,86.0,92.0,83,,San Jose,206,100.0,exact,True,False
SAN LEANDRO CALIF,1,55 56,30.0,,78.0,30.0,7.0,14.0,19.0,25.0,28.0,32.0,34.0,46.0,57.0,91.2,83,,San Leandro,207,100.0,exact,True,False
HONOLULU HAWATEI,1,57,26.0,3.0,32.0,7.0,2.0,,4.0,4.0,5.0,5.0,,,13.0,90.6,83,,Honolulu,209,94.8,high_confidence,False,False
PORTLAND OREGON,1,54,11.0,6.0,160.0,60.0,6.0,13.0,13.0,25.0,49.0,52.0,92.0,97.0,140.0,94.9,83,,Portland,212,93.3,high_confidence,False,False
PORTLAND OREGON,1,55,19.0,1.0,54.0,20.0,2.0,8.0,10.0,13.0,19.0,22.0,25.0,30.0,44.0,94.9,83,,Portland,212,93.3,high_confidence,False,False
PORTLAND OREGON,1,54 55,30.0,1.0,160.0,35.0,6.0,8.0,12.0,18.0,23.0,28.0,36.0,49.0,92.0,95.2,83,,Portland,212,93.3,high_confidence,True,False
PORTLAND OREGON,2,54,10.0,10.0,107.0,50.0,10.0,15.0,25.0,28.0,34.0,36.0,46.0,1014.0,,92.7,83,,Portland,213,93.3,high_confidence,False,False
PORTLAND OREGON,5,54,10.0,20.0,114.0,78.0,22.0,56.0,59.0,70.0,73.0,76.0,104.0,110.0,117.0,92.4,83,,Portland,216,93.3,high_confidence,False,False
PORTLAND OREGON,4,54,10.0,43.0,134.0,77.0,46.0,49.0,52.0,59.0,63.0,67.0,76.0,117.0,124.0,94.2,83,,Portland,215,93.3,high_confidence,False,False
