Station_Location,Site,Years,Num_Samples,Min,Max,Avg,P10,P20,P30,P40,P50,P60,P70,P80,P90,Avg_Confidence,Page_Num,Aggregate_Type,Resolved_Name,Station_Order,Match_Score,Match_Type,Is_Year_Aggregate,Is_Site_Aggregate
PHILADELPHIA PA,,,10.0,40.0,321.0,133.0,44.0,52.0,68.0,,88.0,123.0,173.0,205.0,243.0,91.6,128,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,,55,94.0,,16.0,,,1.0,2.0,3.0,4.0,5.0,5.0,6.0,8.0,95.7,128,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,,56,53.0,,70.0,8.0,,1.0,1.0,2.0,3.0,4.0,5.0,8.0,,94.3,128,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,,54 56,157.0,,321.0,13.0,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,16.0,95.0,128,,Philadelphia,41.0,100.0,exact,True,False
ALTOONA PA,1,56,13.0,90.0,2300.0,763.0,104.0,266.0,288.0,482.0,572.0,626.0,679.0,1047.0,2254.0,94.7,128,,Altoona,57.0,100.0,exact,False,False
BRISTOL PA,1,55 56,18.0,11.0,58.0,25.0,11.0,14.0,14.0,15.0,17.0,19.0,22.0,48.0,55.0,90.0,128,,Bristol,58.0,100.0,exact,True,False
CHESTER PA,1,55 56,,,21.0,5.0,1.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,7.0,94.0,128,,Chester,55.0,100.0,exact,True,False
ERIE PA,1,56,25.0,30.0,930.0,193.0,44.0,57.0,79.0,88.0,104.0,146.0,230.0,288.0,527.0,91.2,128,,Erie,56.0,100.0,exact,False,False
PITTSBURGH,,,,,2400.0,,,,,,,,,,,84.0,128,,Pittsburgh,48.0,100.0,exact,False,False
PA,1,56,21.0,8.0,,386.0,10.0,31.0,41.0,44.0,96.0,160.0,288.0,957.0,1136.0,95.3,128,,PA,,0.0,unmatched,False,False
WILLIAMSPORT PA,1,55 56,23.0,10.0,120.0,30.0,11.0,19.0,20.0,21.0,27.0,28.0,29.0,30.0,44.0,94.3,128,,Williamsport,50.0,100.0,exact,True,False
WASHINGTON DC,1,54,23.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,92.6,128,,Washington,61.0,100.0,exact,False,False
WASHINGTON DC,2,55 56,20.0,,12.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,6.0,94.1,128,,Washington,62.0,100.0,exact,True,False
WASHINGTON DC,,54 56,43.0,,12.0,1.0,,,1.0,1.0,1.0,1.0,2.0,3.0,5.0,92.4,128,,Washington,61.0,96.3,high_confidence,True,False
LOUISVILLE KY,1,54,20.0,2.0,58.0,14.0,2.0,4.0,5.0,6.0,8.0,,17.0,23.0,26.0,92.7,128,,Louisville,64.0,100.0,exact,False,False
LOUISVILLE KY,1,55,21.0,,36.0,11.0,4.0,4.0,5.0,5.0,8.0,,13.0,18.0,26.0,93.0,128,,Louisville,64.0,100.0,exact,False,False
LOUISVILLE KY,1,54 55,41.0,,58.0,12.0,3.0,4.0,5.0,5.0,8.0,11.0,16.0,22.0,26.0,93.1,128,,Louisville,64.0,100.0,exact,True,False
LOUISVILLE KY,2,54,13.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,4.0,95.0,128,,Louisville,65.0,100.0,exact,False,False
LOUISVILLE KY,2,55,10.0,2.0,79.0,11.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,8.0,16.0,95.5,128,,Louisville,65.0,100.0,exact,False,False
LOUISVILLE KY,2,54,23.0,,79.0,5.0,,1.0,1.0,1.0,1.0,2.0,2.0,4.0,8.0,95.4,128,,Louisville,65.0,100.0,exact,False,False
LOUISVILLE KY,3,54,5.0,1.0,8.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,18.0,92.8,128,,Louisville,66.0,100.0,exact,False,False
LOUISVILLE KY,,54,38.0,,58.0,8.0,,1.0,1.0,2.0,4.0,5.0,8.0,13.0,23.0,93.9,128,,Louisville,64.0,100.0,exact,False,False
LOUISVILLE KY,,55,31.0,,79.0,11.0,1.0,2.0,4.0,4.0,5.0,8.0,12.0,16.0,26.0,93.8,128,,Louisville,64.0,100.0,exact,False,False
LOUISVILLE KY,,54,69.0,,79.0,9.0,1.0,1.0,2.0,4.0,5.0,5.0,10.0,16.0,24.0,92.5,128,,Louisville,64.0,100.0,exact,False,False
BALTIMORE MO,1,57,18.0,4.0,13.0,6.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,8.0,95.0,128,,Baltimore,67.0,91.7,high_confidence,False,False
CHARLESTON W VA,1,54,6.0,,27.0,10.0,1.0,1.0,4.0,4.0,5.0,6.0,6.0,22.0,22.0,94.2,128,,Charleston,77.0,100.0,exact,False,False
CHARLESTON W VA,4,55,16.0,5.0,20.0,8.0,5.0,5.0,5.0,6.0,7.0,9.0,9.0,10.0,11.0,93.1,128,,Charleston,77.0,100.0,exact,False,False
CHARLESTON W VA,,54 55,22.0,,27.0,8.0,4.0,4.0,5.0,6.0,6.0,7.0,9.0,11.0,20.0,94.5,128,,Charleston,77.0,100.0,exact,True,False
TAMPA FLA,1,54 55,28.0,,39.0,6.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,6.0,95.2,128,,Tampa,84.0,100.0,exact,True,False
ATLANTA GA,1,54 56,22.0,,30.0,6.0,,1.0,4.0,4.0,4.0,5.0,5.0,7.0,11.0,95.1,128,,Atlanta,85.0,100.0,exact,True,False
CHATTANOOGA TENN,3,55,,,15.0,2.0,,,1.0,1.0,1.0,1.0,2.0,3.0,8.0,94.1,128,,Chattanooga,94.0,100.0,exact,False,False
CHATTANOOGA TENN,4,55 56,8.0,,20.0,5.0,1.0,2.0,2.0,4.0,4.0,5.0,6.0,7.0,9.0,92.6,128,,Chattanooga,95.0,100.0,exact,True,False
CHATTANOOGA TENN,,55 56,32.0,,20.0,4.0,,1.0,1.0,2.0,3.0,4.0,5.0,7.0,9.0,93.8,128,,Chattanooga,92.0,100.0,exact,True,False
CHICAGO ILL,1,54,4.0,,14.0,4.0,,1.0,1.0,3.0,,32.0,,3.0,16.0,90.3,129,,Chicago,99.0,100.0,exact,False,False
CHICAGO ILL,1,55,28.0,,40.0,9.0,4.0,5.0,6.0,6.0,7.0,9.0,10.0,10.0,11.0,92.9,129,,Chicago,99.0,100.0,exact,False,False
CHICAGO ILL,1,54 55,32.0,,40.0,8.0,2.0,4.0,6.0,6.0,7.0,8.0,9.0,10.0,16.0,95.2,129,,Chicago,99.0,100.0,exact,True,False
CHICAGO ILL,2,54,30.0,,49.0,8.0,,1.0,1.0,1.0,4.0,8.0,12.0,15.0,17.0,93.9,129,,Chicago,100.0,100.0,exact,False,False
CHICAGO ILL,2,55,26.0,,22.0,9.0,5.0,6.0,7.0,7.0,9.0,10.0,10.0,11.0,16.0,93.4,129,,Chicago,100.0,100.0,exact,False,False
CHICAGO ILL,2,54 55,56.0,,49.0,8.0,,1.0,4.0,6.0,8.0,10.0,11.0,14.0,17.0,92.7,129,,Chicago,100.0,100.0,exact,True,False
CHICAGO ILL,3,54,3.0,,18.0,8.0,,1.0,1.0,1.0,6.0,6.0,6.0,6.0,18.0,95.6,129,,Chicago,101.0,100.0,exact,False,False
CHICAGO ILL,4,55,29.0,,70.0,11.0,1.0,1.0,4.0,5.0,8.0,10.0,10.0,19.0,22.0,95.2,129,,Chicago,102.0,100.0,exact,False,False
CHICAGO ILL,,54,37.0,,49.0,7.0,,1.0,1.0,1.0,4.0,8.0,12.0,15.0,17.0,93.2,129,,Chicago,99.0,100.0,exact,False,False
CHICAGO ILL,,55,83.0,,70.0,10.0,1.0,5.0,6.0,6.0,8.0,9.0,10.0,11.0,20.0,92.5,129,,Chicago,99.0,100.0,exact,False,False
CHICAGO ILL,,54,120.0,,70.0,9.0,1.0,1.0,5.0,6.0,7.0,9.0,10.0,13.0,19.0,94.1,129,,Chicago,99.0,100.0,exact,False,False
EAST ST LOUIS ILL,1,55 56,15.0,,300.0,36.0,4.0,4.0,6.0,6.0,8.0,8.0,10.0,11.0,73.0,91.1,129,,East St. Louis,104.0,100.0,exact,True,False
EAST ST LOUIS ILL,2,55 56,14.0,,7.0,2.0,,,1.0,1.0,1.0,2.0,3.0,4.0,,92.8,129,,East St. Louis,105.0,100.0,exact,True,False
EAST ST LOUIS ILL,,55 56,29.0,,300.0,20.0,,1.0,2.0,3.0,4.0,5.0,6.0,8.0,,95.3,129,,East St. Louis,104.0,100.0,exact,True,False
EAST CHICAGO NO,1,55 56,19.0,1.0,50.0,11.0,1.0,5.0,6.0,8.0,9.0,10.0,,19.0,21.0,91.2,129,,East Chicago,107.0,94.8,high_confidence,True,False
EAST CHICAGO NO,2,55 56,26.0,,110.0,22.0,2.0,5.0,10.0,11.0,18.0,20.0,,29.0,44.0,93.4,129,,East Chicago,108.0,94.8,high_confidence,True,False
EAST CHICAGO NO,3,55 56,21.0,1.0,170.0,26.0,1.0,5.0,7.0,,10.0,15.0,26.0,31.0,62.0,92.5,129,,East Chicago,109.0,94.8,high_confidence,True,False
EAST CHICAGO NO,4,55 56,20.0,,12.0,5.0,1.0,1.0,2.0,3.0,6.0,7.0,8.0,9.0,10.0,94.5,129,,East Chicago,110.0,94.8,high_confidence,True,False
EAST CHICAGO NO,,55 56,86.0,,170.0,17.0,1.0,4.0,6.0,7.0,9.0,10.0,16.0,21.0,31.0,92.4,129,,East Chicago,107.0,90.3,high_confidence,True,False
OETROIT MICH,1,53 54,32.0,,396.0,66.0,6.0,15.0,26.0,37.0,41.0,45.0,49.0,62.0,123.0,93.6,129,,Detroit,115.0,96.2,high_confidence,True,False
CRNCINNATI OHIO,1,54,72.0,,467.0,12.0,,,1.0,1.0,1.0,2.0,4.0,9.0,25.0,86.6,129,,Cincinnati,126.0,85.6,high_confidence,False,False
CRNCINNATI OHIO,1,55,27.0,,200.0,13.0,1.0,3.0,4.0,5.0,5.0,6.0,7.0,9.0,11.0,95.2,129,,Cincinnati,126.0,85.6,high_confidence,False,False
CRNCINNATI OHIO,1,54 55,99.0,,467.0,12.0,,,1.0,1.0,3.0,4.0,6.0,9.0,24.0,94.9,129,,Cincinnati,126.0,85.6,high_confidence,True,False
CRNCINNATI OHIO,2,54,13.0,,27.0,7.0,,1.0,2.0,,4.0,4.0,7.0,17.0,18.0,95.1,129,,Cincinnati,127.0,85.6,high_confidence,False,False
CRNCINNATI OHIO,4,54,20.0,,243.0,45.0,,1.0,1.0,6.0,10.0,11.0,13.0,52.0,173.0,91.2,129,,Cincinnati,129.0,85.6,high_confidence,False,False
CRNCINNATI OHIO,5,54,19.0,,69.0,8.0,,,1.0,1.0,2.0,2.0,5.0,7.0,18.0,94.9,129,,Cincinnati,126.0,81.5,low_confidence,False,False
CRNCINNATI OHIO,,54,124.0,,467.0,16.0,,,1.0,1.0,2.0,4.0,7.0,13.0,29.0,95.2,129,,Cincinnati,126.0,81.5,low_confidence,False,False
CRNCINNATI OHIO,,55,27.0,,200.0,13.0,1.0,3.0,4.0,5.0,,6.0,7.0,9.0,11.0,93.2,129,,Cincinnati,126.0,81.5,low_confidence,False,False
CRNCINNATI OHIO,,54 55,151.0,,467.0,16.0,,,1.0,1.0,3.0,5.0,7.0,11.0,27.0,90.1,129,,Cincinnati,126.0,81.5,low_confidence,True,False
YOUNGSTOWN OHIO,1,57,12.0,6.0,15.0,10.0,6.0,7.0,9.0,10.0,10.0,11.0,11.0,13.0,15.0,88.8,129,,Youngstown,137.0,88.9,high_confidence,False,False
MILWAUKEE WIS,1,57,19.0,4.0,80.0,19.0,4.0,5.0,6.0,8.0,11.0,13.0,18.0,31.0,44.0,91.2,129,,Milwaukee,138.0,96.3,high_confidence,False,False
MINNEAPOLIS MINN,1,54,31.0,,46.0,7.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0,10.0,17.0,94.4,129,,Minneapolis,147.0,100.0,exact,False,False
KANSAS CITY MO,2,54 56,22.0,,10.0,4.0,1.0,2.0,3.0,3.0,4.0,4.0,,6.0,8.0,94.2,129,,Kansas City,151.0,100.0,exact,True,False
KANSAS CITY MO,3,,4.0,,28.0,12.0,,1.0,1.0,1.0,1.0,1.0,22.0,22.0,31.0,93.7,129,,Kansas City,152.0,100.0,exact,False,False
KANSAS CITY MO,4,56,9.0,,5.0,2.0,,,1.0,1.0,1.0,1.0,2.0,2.0,5.0,93.9,129,,Kansas City,153.0,100.0,exact,False,False
KANSAS CITY MO,,54 56,35.0,,28.0,4.0,,1.0,2.0,3.0,3.0,4.0,5.0,5.0,9.0,95.5,129,,Kansas City,150.0,100.0,exact,True,False
ST LOUIS MO,1,,23.0,4.0,50.0,12.0,5.0,6.0,7.0,8.0,10.0,10.0,11.0,11.0,22.0,90.8,129,,St. Louis,154.0,100.0,exact,False,False
NEW ORLEANS LA,1,54,26.0,,20.0,2.0,,,,,1.0,1.0,1.0,1.0,7.0,94.9,129,,New Orleans,162.0,100.0,exact,False,False
NEW ORLEANS LA,2,54 55,24.0,,5.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,95.3,129,,New Orleans,163.0,100.0,exact,True,False
NEW ORLEANS LA,,54 55,50.0,,20.0,2.0,,,,,1.0,1.0,2.0,3.0,4.0,94.9,129,,New Orleans,162.0,100.0,exact,True,False
FT WORTH FEXAS,1,54 55,32.0,,114.0,35.0,10.0,17.0,19.0,20.0,21.0,26.0,30.0,62.0,88.0,93.3,129,,Ft. Worth,174.0,78.6,low_confidence,True,False
LAKEWORTH TEXAS,1,54,5.0,,32.0,10.0,1.0,1.0,1.0,1.0,3.0,3.0,16.0,16.0,37.0,94.6,129,,Lakeworth Village,175.0,72.2,low_confidence,False,False
HOUSTON TEXAS,1,54,21.0,,29.0,6.0,,,1.0,1.0,1.0,2.0,5.0,16.0,24.0,94.8,129,,Houston,177.0,96.2,high_confidence,False,False
HOUSTON TEXAS,1,55,56.0,,33.0,8.0,1.0,2.0,3.0,4.0,6.0,,9.0,13.0,22.0,95.0,129,,Houston,177.0,96.2,high_confidence,False,False
HOUSTON TEXAS,1,54 55,77.0,,33.0,8.0,,1.0,2.0,3.0,4.0,6.0,8.0,15.0,23.0,94.3,129,,Houston,177.0,96.2,high_confidence,True,False
BELLAIRE TEXAS,1,54,19.0,,8.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,95.1,129,,Bellaire,179.0,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,55,14.0,,6.0,,,,,1.0,1.0,1.0,1.0,1.0,4.0,95.1,129,,Bellaire,179.0,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,54 55,33.0,,8.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,4.0,94.8,129,,Bellaire,179.0,92.3,high_confidence,True,False
DENVER COL,1,54 55,23.0,,40.0,10.0,2.0,4.0,5.0,5.0,9.0,10.0,11.0,19.0,,92.5,129,,Denver,182.0,95.2,high_confidence,True,False
SALT LAKE CIGTY UTAH,2,54 55,31.0,,30.0,7.0,1.0,2.0,3.0,4.0,6.0,,8.0,10.0,19.0,85.6,129,,Salt Lake City,185.0,97.4,high_confidence,True,False
ANCHORAGE ALASKA,1,54 55,34.0,,53.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,95.0,129,,Anchorage,187.0,100.0,exact,True,False
LOS ANGELES CALIF,,54,18.0,,40.0,10.0,,1.0,1.0,3.0,4.0,15.0,17.0,17.0,20.0,92.2,129,,Los Angeles,195.0,100.0,exact,False,False
SAN FRANCISCO CALIF,1,55 56,32.0,,10.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,4.0,93.9,129,,San Francisco,204.0,100.0,exact,True,False
PASADENA CALIF,1,54,,,,15.0,5.0,6.0,9.0,10.0,11.0,12.0,15.0,18.0,37.0,92.5,130,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,,21.0,,,5.0,,1.0,1.0,4.0,5.0,6.0,7.0,7.0,11.0,91.7,130,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,56,,,20.0,13.0,,2.0,2.0,11.0,11.0,11.0,20.0,20.0,22.0,92.4,130,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,54 56,48.0,,12.0,10.0,1.0,4.0,5.0,6.0,8.0,10.0,12.0,15.0,29.0,91.3,130,,Pasadena,199.0,100.0,exact,True,False
BERKELEY CALIF,1,54 55,34.0,,30.0,3.0,,,,1.0,1.0,1.0,2.0,6.0,11.0,92.6,130,,Berkeley,191.0,100.0,exact,True,False
SAN JOSE CALIF,1,54,27.0,,61.0,11.0,1.0,,2.0,3.0,4.0,4.0,9.0,26.0,29.0,94.0,130,,San Jose,206.0,100.0,exact,False,False
SAN JOSE CALIF,1,56,12.0,,,1.0,,,1.0,1.0,1.0,2.0,2.0,3.0,4.0,89.6,130,,San Jose,206.0,100.0,exact,False,False
SAN JOSE CALIF,1,54,20.0,,,1.0,,,1.0,1.0,1.0,2.0,2.0,3.0,4.0,93.7,130,,San Jose,206.0,100.0,exact,False,False
SAN JOSE CALIF,1,54 56,,,61.0,6.0,,,1.0,1.0,2.0,3.0,3.0,6.0,24.0,94.2,130,,San Jose,206.0,100.0,exact,True,False
SAN LEANDRO CALIF,1,55 56,30.0,,10.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,94.8,130,,San Leandro,207.0,100.0,exact,True,False
PORTLAND OREGON,1,54,18.0,,40.0,5.0,,1.0,1.0,1.0,2.0,3.0,4.0,4.0,,91.3,130,,Portland,212.0,93.3,high_confidence,False,False
PORTLAND OREGON,1,55,19.0,,,3.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,95.2,130,,Portland,212.0,93.3,high_confidence,False,False
PORTLAND OREGON,1,54 55,37.0,,40.0,4.0,,1.0,1.0,2.0,3.0,3.0,4.0,5.0,6.0,94.3,130,,Portland,212.0,93.3,high_confidence,True,False
PORTLAND OREGON,2,54,15.0,,27.0,5.0,,1.0,1.0,1.0,2.0,3.0,6.0,8.0,16.0,93.5,130,,Portland,213.0,93.3,high_confidence,False,False
PORTLAND OREGON,5,,10.0,,10.0,2.0,,,1.0,1.0,1.0,1.0,,4.0,7.0,95.0,130,,Portland,216.0,93.3,high_confidence,False,False
PORTLAND OREGON,4,54,10.0,,,2.0,,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,94.8,130,,Portland,215.0,93.3,high_confidence,False,False
PORTLAND OREGON,,54,53.0,,40.0,4.0,,,1.0,1.0,2.0,3.0,3.0,6.0,11.0,92.3,130,,Portland,212.0,88.9,high_confidence,False,False
PORTLAND OREGON,,55,19.0,,,3.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,,5.0,95.5,130,,Portland,212.0,88.9,high_confidence,False,False
PORTLAND OREGON,,54 55,72.0,,40.0,4.0,,1.0,1.0,1.0,2.0,3.0,4.0,5.0,8.0,93.7,130,,Portland,212.0,88.9,high_confidence,True,False
SEATTLE WASH,1,57,20.0,,42.0,8.0,3.0,4.0,5.0,6.0,6.0,7.0,8.0,,13.0,95.3,130,,Seattle,218.0,100.0,exact,False,False
