Station_Location,Site,Years,Num_Samples,Min,Max,Avg,P10,P20,P30,P40,P50,P60,P70,P80,P90,Avg_Confidence,Page_Num,Aggregate_Type,Resolved_Name,Station_Order,Match_Score,Match_Type,Is_Year_Aggregate,Is_Site_Aggregate
PHILADELPHIA PA,,57,14.0,13.0,223.0,42.0,15.0,20.0,22.0,25.0,26.0,28.0,31.0,33.0,54.0,93.6,51,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,,53 57,259.0,,912.0,19.0,1.0,2.0,3.0,6.0,9.0,11.0,14.0,18.0,26.0,94.6,51,,Philadelphia,41.0,100.0,exact,True,False
PITTSBURGH PA,1,57,17.0,7.0,930.0,102.0,11.0,12.0,17.0,20.0,33.0,42.0,62.0,115.0,145.0,92.5,51,,Pittsburgh,48.0,100.0,exact,False,False
ALLENTOWN PA,1,57,16.0,4.0,79.0,19.0,5.0,8.0,9.0,12.0,14.0,17.0,20.0,23.0,33.0,93.6,51,,Allentown,51.0,100.0,exact,False,False
JOHNSTOWN PA,1,,10.0,4.0,127.0,43.0,4.0,12.0,15.0,18.0,20.0,26.0,54.0,69.0,129.0,95.2,51,,Johnstown,52.0,100.0,exact,False,False
LANCASTER PA,,,10.0,9.0,468.0,100.0,9.0,18.0,20.0,26.0,33.0,38.0,42.0,54.0,391.0,94.9,51,,Lancaster,53.0,100.0,exact,False,False
SCRANTON PA,1,57,16.0,3.0,188.0,47.0,12.0,17.0,20.0,26.0,36.0,42.0,54.0,64.0,69.0,94.9,51,,Scranton,54.0,100.0,exact,False,False
WASHINGTON OC,,53,10.0,1.0,6.0,2.0,,1.0,1.0,1.0,3.0,3.0,4.0,,5.0,94.9,51,,Washington,61.0,88.9,high_confidence,False,False
WASHINGTON OC,,54,33.0,,39.0,8.0,,1.0,1.0,2.0,4.0,5.0,8.0,,26.0,95.2,51,,Washington,61.0,88.9,high_confidence,False,False
WASHINGTON OC,,55,43.0,1.0,46.0,10.0,2.0,3.0,4.0,6.0,,9.0,11.0,15.0,26.0,90.3,51,,Washington,61.0,88.9,high_confidence,False,False
WASHINGTON OC,,56,34.0,6.0,93.0,26.0,,14.0,17.0,21.0,23.0,25.0,30.0,35.0,54.0,94.2,51,,Washington,61.0,88.9,high_confidence,False,False
WASHINGTON OC,,57,25.0,2.0,163.0,27.0,9.0,11.0,13.0,,16.0,19.0,24.0,30.0,54.0,90.8,51,,Washington,61.0,88.9,high_confidence,False,False
WASHINGTON OC,,53 57,145.0,,163.0,16.0,1.0,3.0,,7.0,10.0,14.0,,25.0,36.0,94.9,51,,Washington,61.0,88.9,high_confidence,True,False
LOUISVILLE KY,,54,40.0,1.0,46.0,9.0,2.0,4.0,4.0,5.0,7.0,9.0,11.0,12.0,18.0,92.8,51,,Louisville,64.0,100.0,exact,False,False
LOUISVILLE KY,,55,20.0,1.0,50.0,7.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,12.0,95.6,51,,Louisville,64.0,100.0,exact,False,False
LOUISVILLE KY,,56,3.0,17.0,28.0,23.0,,20.0,20.0,20.0,26.0,26.0,26.0,26.0,33.0,95.8,51,,Louisville,64.0,100.0,exact,False,False
LOUISVILLE KY,,57,11.0,16.0,7268.0,140.0,18.0,20.0,33.0,42.0,62.0,69.0,88.0,145.0,391.0,93.3,51,,Louisville,64.0,100.0,exact,False,False
LOUISVILLE KY,,54 57,74.0,1.0,728.0,29.0,2.0,4.0,5.0,6.0,8.0,10.0,14.0,20.0,590.0,90.7,51,,Louisville,64.0,100.0,exact,True,False
BALTIMORE MO,1,57,23.0,4.0,148.0,31.0,11.0,14.0,16.0,17.0,19.0,23.0,30.0,42.0,64.0,94.6,51,,Baltimore,67.0,91.7,high_confidence,False,False
CHARLOTTE NC,1,57,17.0,11.0,234.0,42.0,1.0,12.0,15.0,18.0,23.0,26.0,42.0,54.0,69.0,91.4,51,,Charlotte,69.0,96.0,high_confidence,False,False
WINSTON SALEM NC,1,57,17.0,6.0,109.0,28.0,9.0,12.0,14.0,17.0,20.0,22.0,25.0,30.0,33.0,95.6,51,,Winston-Salem,72.0,97.0,high_confidence,False,False
SAN JUAN PUERTO,1,57,14.0,5.0,58.0,20.0,,,,,,,,,,84.0,52,,San Juan,73.0,81.5,low_confidence,False,False
NORFOLK VA,1,57,16.0,3.0,115.0,33.0,7.0,12.0,16.0,18.0,20.0,26.0,30.0,54.0,69.0,93.4,52,,Norfolk,74.0,100.0,exact,False,False
RICHMOND VA,1,57,17.0,6.0,243.0,54.0,16.0,17.0,19.0,26.0,31.0,33.0,54.0,101.0,113.0,95.2,52,,Richmond,75.0,100.0,exact,False,False
CHARLESTON W VA,,53,6.0,,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,,93.1,52,,Charleston,77.0,100.0,exact,False,False
CHARLESTON W VA,,54,36.0,,38.0,8.0,1.0,2.0,3.0,4.0,6.0,8.0,9.0,14.0,18.0,95.5,52,,Charleston,77.0,100.0,exact,False,False
CHARLESTON W VA,,55,6.0,4.0,34.0,15.0,4.0,4.0,10.0,10.0,11.0,12.0,12.0,20.0,20.0,91.6,52,,Charleston,77.0,100.0,exact,False,False
CHARLESTON W VA,,56,1.0,,,,,,,,1.0,1.0,1.0,1.0,,95.2,52,,Charleston,77.0,100.0,exact,False,False
CHARLESTON W VA,,57,15.0,,323.0,45.0,8.0,9.0,15.0,20.0,24.0,26.0,38.0,42.0,69.0,94.8,52,,Charleston,77.0,100.0,exact,False,False
CHARLESTON W VA,,53 57,64.0,,323.0,17.0,1.0,2.0,3.0,6.0,8.0,10.0,14.0,20.0,35.0,94.4,52,,Charleston,77.0,100.0,exact,True,False
WHEELUNG W VA,1,57,15.0,,826.0,2.0,1.0,16.0,19.0,20.0,26.0,28.0,33.0,42.0,113.0,87.6,52,,Wheeling,79.0,92.3,high_confidence,False,False
BIRMENGHAM ALA,1,57,14.0,6.0,234.0,56.0,6.0,14.0,15.0,26.0,42.0,48.0,59.0,64.0,,92.1,52,,Birmingham,80.0,92.9,high_confidence,False,False
TAMPA FLA,1,53,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,91.5,52,,Tampa,84.0,100.0,exact,False,False
TAMPA FLA,1,54,44.0,,67.0,10.0,,1.0,1.0,3.0,5.0,7.0,10.0,,26.0,92.9,52,,Tampa,84.0,100.0,exact,False,False
TAMPA FLA,1,55,39.0,,130.0,20.0,,2.0,3.0,4.0,6.0,11.0,15.0,23.0,54.0,90.2,52,,Tampa,84.0,100.0,exact,False,False
TAMPA FLA,1,56,26.0,4.0,137.0,27.0,5.0,8.0,9.0,12.0,18.0,22.0,26.0,42.0,59.0,90.0,52,,Tampa,84.0,100.0,exact,False,False
TAMPA FLA,,57,23.0,3.0,658.0,113.0,3.0,14.0,17.0,20.0,25.0,33.0,69.0,1153.0,,93.4,52,,Tampa,84.0,100.0,exact,False,False
TAMPA FLA,1,53 57,137.0,,658.0,33.0,1.0,2.0,3.0,6.0,10.0,14.0,20.0,33.0,64.0,93.5,52,,Tampa,84.0,100.0,exact,True,False
MIAMI FLA,1,57,25.0,4.0,340.0,35.0,5.0,7.0,14.0,16.0,19.0,22.0,26.0,39.0,69.0,92.9,52,,Miami,82.0,100.0,exact,False,False
ATLANTA GA,,53,2.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,95.3,52,,Atlanta,85.0,100.0,exact,False,False
ATLANTA GA,,54,49.0,,47.0,9.0,,1.0,4.0,5.0,7.0,8.0,10.0,13.0,26.0,95.1,52,,Atlanta,85.0,100.0,exact,False,False
ATLANTA GA,,55,27.0,1.0,533.0,46.0,3.0,5.0,6.0,8.0,15.0,23.0,31.0,42.0,101.0,94.0,52,,Atlanta,85.0,100.0,exact,False,False
ATLANTA GA,,56,4.0,3.0,,31.0,,3.0,3.0,26.0,26.0,26.0,48.0,48.0,54.0,95.5,52,,Atlanta,85.0,100.0,exact,False,False
ATLANTA GA,,57,,7.0,238.0,87.0,15.0,33.0,42.0,54.0,88.0,96.0,113.0,,212.0,94.3,52,,Atlanta,85.0,100.0,exact,False,False
ATLANTA GA,,53 57,97.0,,533.0,32.0,1.0,3.0,5.0,7.0,9.0,14.0,27.0,40.0,93.0,92.1,52,,Atlanta,85.0,100.0,exact,True,False
COLUMBUS GA,1,57,19.0,4.0,167.0,44.0,9.0,20.0,23.0,26.0,33.0,38.0,54.0,62.0,69.0,93.2,52,,Columbus,87.0,100.0,exact,False,False
JACKSON MISS,1,57,16.0,3.0,562.0,116.0,11.0,,16.0,17.0,19.0,54.0,69.0,113.0,446.0,92.2,52,,Jackson,89.0,100.0,exact,False,False
COLUMBIA SC,1,57,17.0,2.0,170.0,52.0,12.0,15.0,23.0,33.0,54.0,58.0,65.0,79.0,88.0,87.9,52,,Columbia,90.0,95.7,high_confidence,False,False
GREENVELLE SC,1,57,20.0,9.0,685.0,100.0,,18.0,25.0,28.0,33.0,42.0,62.0,79.0,305.0,92.4,52,,Greenville,91.0,88.9,high_confidence,False,False
CHATTANOOGA TENN,,55,45.0,,927.0,24.0,1.0,2.0,3.0,4.0,5.0,7.0,11.0,18.0,42.0,93.3,52,,Chattanooga,92.0,100.0,exact,False,False
CHATTANOOGA TENN,,56,2.0,17.0,41.0,29.0,,,20.0,20.0,20.0,20.0,20.0,42.0,42.0,95.1,52,,Chattanooga,92.0,100.0,exact,False,False
CHATTANOOGA TENN,,57,,2.0,731.0,113.0,16.0,19.0,20.0,33.0,54.0,64.0,88.0,101.0,186.0,91.0,52,,Chattanooga,92.0,100.0,exact,False,False
CHATTANOOGA TENN,,55 57,65.0,,731.0,49.0,2.0,3.0,4.0,6.0,11.0,17.0,26.0,48.0,105.0,94.9,52,,Chattanooga,92.0,100.0,exact,True,False
KNOXVILLE TENN,1,57,16.0,8.0,,210.0,9.0,11.0,14.0,,26.0,33.0,48.0,79.0,,91.7,52,,Knoxville,96.0,100.0,exact,False,False
NASHVILLE TENN,1,57,19.0,7.0,145.0,33.0,8.0,12.0,15.0,22.0,25.0,26.0,31.0,42.0,64.0,94.6,52,,Nashville,98.0,100.0,exact,False,False
CHICAGO PEL,,54,105.0,,58.0,11.0,1.0,2.0,3.0,5.0,7.0,10.0,14.0,18.0,24.0,92.2,52,,Chicago,99.0,81.8,low_confidence,False,False
CHICAGO PEL,,55,83.0,1.0,669.0,29.0,2.0,3.0,4.0,5.0,7.0,9.0,15.0,24.0,39.0,94.6,52,,Chicago,99.0,81.8,low_confidence,False,False
CHICAGO PEL,,56,5.0,9.0,56.0,34.0,9.0,9.0,30.0,30.0,33.0,33.0,54.0,54.0,69.0,94.3,52,,Chicago,99.0,81.8,low_confidence,False,False
CHICAGO PEL,,57,1.0,29.0,29.0,29.0,,,,,33.0,33.0,33.0,33.0,33.0,89.8,52,,Chicago,99.0,81.8,low_confidence,False,False
CHICAGO PEL,,54 57,194.0,,669.0,19.0,1.0,2.0,4.0,6.0,8.0,10.0,15.0,21.0,31.0,92.7,52,,Chicago,99.0,81.8,low_confidence,True,False
SPRINGFIELD ILL,1,57,15.0,4.0,721.0,90.0,9.0,11.0,18.0,20.0,24.0,26.0,54.0,113.0,238.0,88.5,52,,Springfield,106.0,100.0,exact,False,False
EAST CHICAGO IND,,,12.0,,34.0,19.0,8.0,9.0,15.0,18.0,20.0,,22.0,25.0,26.0,90.4,52,,East Chicago,107.0,100.0,exact,False,False
EAST CHICAGO IND,,57,56.0,4.0,296.0,44.0,7.0,11.0,17.0,19.0,24.0,30.0,38.0,56.0,65.0,92.4,52,,East Chicago,107.0,100.0,exact,False,False
EAST CHICAGO IND,,55 57,68.0,4.0,296.0,39.0,7.0,12.0,16.0,19.0,22.0,26.0,34.0,42.0,63.0,94.2,52,,East Chicago,107.0,100.0,exact,True,False
EVANSVILLE INO,1,57,17.0,3.0,148.0,32.0,6.0,14.0,16.0,17.0,19.0,19.0,26.0,54.0,62.0,93.6,52,,Evansville,111.0,92.9,high_confidence,False,False
FORT WAYNE INO,1,57,19.0,4.0,486.0,53.0,6.0,15.0,18.0,22.0,26.0,28.0,33.0,42.0,69.0,94.1,52,,Ft. Wayne,112.0,92.9,high_confidence,False,False
INOEANAPOLIES ENO,1,57,20.0,6.0,418.0,66.0,15.0,20.0,30.0,36.0,42.0,50.0,58.0,65.0,145.0,88.7,52,,Indianapolis,113.0,72.7,low_confidence,False,False
MICH,,53,33.0,,5.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,92.6,52,,MICH,,0.0,unmatched,False,False
MICH,,54,,,11.0,2.0,,,1.0,1.0,1.0,2.0,3.0,4.0,,95.4,52,,MICH,,0.0,unmatched,False,False
MICH,,57,15.0,3.0,114.0,36.0,8.0,9.0,21.0,22.0,25.0,26.0,42.0,54.0,113.0,95.6,52,,MICH,,0.0,unmatched,False,False
MICH,,53 57,66.0,,114.0,9.0,,1.0,1.0,1.0,1.0,2.0,4.0,11.0,25.0,92.4,52,,MICH,,0.0,unmatched,True,False
GRAND RAPIDS MICH,1,57,,3.0,40.0,19.0,8.0,9.0,,12.0,22.0,22.0,24.0,26.0,33.0,90.5,52,,Grand Rapids,121.0,100.0,exact,False,False
KALAMAZOO MICH,1,57,16.0,6.0,706.0,74.0,8.0,9.0,12.0,13.0,15.0,18.0,20.0,33.0,42.0,93.6,52,,Kalamazoo,123.0,100.0,exact,False,False
LANSING MICH,1,57,17.0,10.0,179.0,33.0,10.0,11.0,12.0,14.0,20.0,28.0,31.0,48.0,54.0,94.4,52,,Lansing,124.0,100.0,exact,False,False
FLINT MICH,1,57,17.0,9.0,362.0,46.0,14.0,15.0,18.0,20.0,28.0,31.0,38.0,46.0,50.0,93.8,52,,Flint,120.0,100.0,exact,False,False
CINCINNATI OHIO,,53,24.0,,107.0,2.0,,1.0,1.0,2.0,2.0,3.0,4.0,4.0,,90.1,52,,Cincinnati,126.0,88.9,high_confidence,False,False
CINCINNATI OHIO,,54,250.0,,,6.0,,1.0,1.0,2.0,3.0,4.0,6.0,10.0,16.0,95.8,52,,Cincinnati,126.0,88.9,high_confidence,False,False
CINCINNATI OHIO,,55,55.0,1.0,64.0,11.0,1.0,1.0,2.0,3.0,6.0,9.0,15.0,,30.0,94.8,52,,Cincinnati,126.0,88.9,high_confidence,False,False
CINCINNATI OHIO,,56,40.0,6.0,67.0,20.0,8.0,11.0,14.0,16.0,18.0,20.0,22.0,25.0,33.0,94.9,52,,Cincinnati,126.0,88.9,high_confidence,False,False
CINCINNATI OHIO,,57,,5.0,219.0,43.0,9.0,15.0,18.0,23.0,28.0,31.0,38.0,42.0,,94.8,52,,Cincinnati,126.0,88.9,high_confidence,False,False
CINCINNATI OHIO,,53 57,387.0,,219.0,9.0,,1.0,2.0,3.0,4.0,6.0,10.0,16.0,23.0,95.7,52,,Cincinnati,126.0,88.9,high_confidence,True,False
YOUNGSTOWN OHIO,1,57,17.0,3.0,1067.0,108.0,6.0,7.0,11.0,14.0,20.0,23.0,30.0,42.0,145.0,94.4,52,,Youngstown,137.0,88.9,high_confidence,False,False
CANTON OHIO,1,57,18.0,6.0,75.0,27.0,9.0,15.0,,17.0,20.0,23.0,26.0,33.0,62.0,92.2,52,,Canton,131.0,84.2,low_confidence,False,False
CLEVELAND OHIO,,57,18.0,,1050.0,85.0,15.0,20.0,22.0,25.0,28.0,31.0,38.0,42.0,59.0,90.6,52,,Cleveland,132.0,88.0,high_confidence,False,False
COLUMBUS OHIO,,57,20.0,4.0,205.0,57.0,17.0,20.0,30.0,33.0,42.0,50.0,62.0,88.0,113.0,94.8,52,,Columbus,133.0,87.0,high_confidence,False,False
TOLEDO OHIO,1,57,16.0,4.0,501.0,56.0,12.0,13.0,14.0,15.0,23.0,33.0,38.0,48.0,54.0,93.9,52,,Toledo,136.0,84.2,low_confidence,False,False
LORAIN OHIO,1,57,17.0,38.0,1179.0,99.0,,,,,,,,,,90.9,53,,Lorain,135.0,84.2,low_confidence,False,False
MILWAUKEE WIS,1,57,,3.0,493.0,63.0,6.0,11.0,12.0,18.0,26.0,36.0,42.0,54.0,129.0,93.1,53,,Milwaukee,138.0,96.3,high_confidence,False,False
RACINE WIS,1,57,15.0,6.0,231.0,45.0,9.0,11.0,15.0,18.0,22.0,24.0,28.0,31.0,212.0,90.1,53,,Racine,139.0,95.2,high_confidence,False,False
DES MOUNES IOWA,1,57,,8.0,705.0,95.0,14.0,16.0,18.0,20.0,26.0,33.0,42.0,88.0,145.0,87.4,53,,Des Moines,141.0,85.7,high_confidence,False,False
KANSAS CITY KANSAS,1,55 57,11.0,5.0,158.0,43.0,6.0,11.0,12.0,18.0,26.0,33.0,62.0,69.0,,87.3,53,,Kansas City,142.0,98.8,high_confidence,True,False
WICHITA KANSAS,1,57,17.0,5.0,3240.0,248.0,7.0,9.0,15.0,20.0,33.0,42.0,69.0,113.0,145.0,93.1,53,,Wichita,145.0,92.3,high_confidence,False,False
MINNEAPOLIS MIENN,1,,9.0,,5.0,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,4.0,,89.2,53,,Minneapolis,147.0,97.0,high_confidence,False,False
MINNEAPOLIS MIENN,1,54,47.0,,63.0,7.0,,1.0,1.0,2.0,4.0,6.0,9.0,12.0,14.0,93.6,53,,Minneapolis,147.0,97.0,high_confidence,False,False
MINNEAPOLIS MIENN,1,55,45.0,1.0,30.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0,7.0,16.0,94.8,53,,Minneapolis,147.0,97.0,high_confidence,False,False
MINNEAPOLIS MIENN,1,56,43.0,4.0,92.0,17.0,7.0,9.0,10.0,11.0,14.0,16.0,18.0,20.0,36.0,94.8,53,,Minneapolis,147.0,97.0,high_confidence,False,False
MINNEAPOLIS MIENN,1,57,25.0,10.0,468.0,,10.0,11.0,12.0,14.0,18.0,22.0,38.0,48.0,69.0,90.9,53,,Minneapolis,147.0,97.0,high_confidence,False,False
MINNEAPOLIS MIENN,1,57,169.0,,468.0,15.0,1.0,2.0,3.0,5.0,9.0,11.0,,17.0,28.0,94.6,53,,Minneapolis,147.0,97.0,high_confidence,False,False
DULUTH MINS,1,57,23.0,2.0,199.0,46.0,5.0,11.0,14.0,16.0,20.0,26.0,38.0,88.0,145.0,89.3,53,,Duluth,146.0,90.9,high_confidence,False,False
KANSAS CITY MO,,53,8.0,,3.0,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,3.0,,86.6,53,,Kansas City,150.0,100.0,exact,False,False
KANSAS CITY MO,,54,,,31.0,4.0,,1.0,1.0,1.0,3.0,4.0,5.0,7.0,,95.7,53,,Kansas City,150.0,100.0,exact,False,False
KANSAS CITY MO,,55,21.0,1.0,80.0,13.0,1.0,2.0,3.0,4.0,9.0,11.0,15.0,18.0,20.0,94.6,53,,Kansas City,150.0,100.0,exact,False,False
KANSAS CITY MO,,56,33.0,,117.0,27.0,10.0,12.0,13.0,15.0,22.0,26.0,30.0,36.0,54.0,95.1,53,,Kansas City,150.0,100.0,exact,False,False
KANSAS CITY MO,,57,26.0,4.0,634.0,66.0,11.0,14.0,18.0,23.0,30.0,38.0,54.0,88.0,113.0,95.1,53,,Kansas City,150.0,100.0,exact,False,False
KANSAS CITY MO,,53 57,126.0,,634.0,24.0,1.0,2.0,4.0,7.0,11.0,14.0,20.0,30.0,50.0,90.9,53,,Kansas City,150.0,100.0,exact,True,False
ST MOQ,,57,1.0,8.0,,155.0,12.0,14.0,15.0,26.0,33.0,62.0,88.0,,305.0,88.5,53,,ST MOQ,,0.0,unmatched,False,False
OMAHA NEB,1,57,17.0,3.0,278.0,57.0,7.0,10.0,,18.0,26.0,30.0,54.0,88.0,145.0,91.5,53,,Omaha,157.0,94.7,high_confidence,False,False
LINCOLN NEB,1,57,17.0,2.0,223.0,43.0,6.0,9.0,,20.0,26.0,33.0,39.0,54.0,,92.9,53,,Lincoln,156.0,95.7,high_confidence,False,False
