Station_Location,Site,Years,Num_Samples,Min,Max,Avg,P10,P20,P30,P40,P50,P60,P70,P80,P90,Avg_Confidence,Page_Num,Aggregate_Type,Resolved_Name,Station_Order,Match_Score,Match_Type,Is_Year_Aggregate,Is_Site_Aggregate
PHILADELPHIA PA,1,55,94.0,5.0,120.0,27.0,9.0,12.0,,18.0,20.0,,2.0,38.0,50.0,90.9,168,,Philadelphia,41,100.0,exact,False,False
PHILADELPHIA PA,1,54,11.0,7.0,69.0,23.0,7.0,9.0,11.0,15.0,18.0,,3.0,34.0,37.0,94.0,168,,Philadelphia,41,100.0,exact,False,False
PHILADELPHIA PA,1,55 56,105.0,5.0,120.0,26.0,9.0,12.0,,17.0,,23.0,29.0,37.0,50.0,95.6,168,,Philadelphia,41,100.0,exact,True,False
PHILADELPHIA PA,4,56,1.0,5.0,130.0,30.0,5.0,13.0,16.0,18.0,,,,31.0,,94.6,168,,Philadelphia,44,100.0,exact,False,False
PHILADELPHIA PA,5,56,,7.0,20.0,13.0,7.0,,1.0,12.0,,13.0,16.0,,20.0,91.5,168,,Philadelphia,45,100.0,exact,False,False
PHILADELPHIA PA,6,54,11.0,7.0,98.0,37.0,7.0,,1.0,18.0,,4.0,49.0,52.0,62.0,91.9,168,,Philadelphia,46,100.0,exact,False,False
PHILADELPHIA PA,7,56,11.0,1.0,83.0,22.0,1.0,,,,1.0,1.0,29.0,31.0,52.0,92.9,168,,Philadelphia,47,100.0,exact,False,False
PHILADELPHIA PA,,55,94.0,5.0,120.0,,9.0,,1.0,,2.0,2.0,29.0,,50.0,92.5,168,,Philadelphia,41,100.0,exact,False,False
PHILADELPHIA PA,,55,53.0,1.0,130.0,26.0,7.0,,1.0,,1.0,2.0,,3.0,52.0,92.5,168,,Philadelphia,41,100.0,exact,False,False
PHILADELPHIA PA,,56,147.0,1.0,130.0,26.0,8.0,,1.0,,1.0,2.0,26.0,,590.0,90.2,168,,Philadelphia,41,100.0,exact,False,False
ALTOONA PA,1,56,13.0,,10.0,6.0,1.0,,,,,,,,10.0,94.4,168,,Altoona,57,100.0,exact,False,False
BRISTOL PA,1,55 56,18.0,,17.0,7.0,1.0,,,,,,,1.0,17.0,91.6,168,,Bristol,58,100.0,exact,True,False
CHESTER PA,1,55 56,18.0,,98.0,16.0,5.0,,,,,1.0,1.0,1.0,18.0,94.8,168,,Chester,55,100.0,exact,True,False
ERIE PA,1,56,25.0,,20.0,5.0,1.0,,,,,,,,11.0,93.1,168,,Erie,56,100.0,exact,False,False
PITTSBURGH PA,1,56,21.0,,100.0,14.0,1.0,,,,1.0,1.0,1.0,1.0,22.0,88.4,168,,Pittsburgh,48,100.0,exact,False,False
WILLLAMSPORT PA,1,55 56,23.0,,200.0,16.0,1.0,,,,,,,1.0,21.0,83.8,168,,Williamsport,50,93.3,high_confidence,True,False
WASHINGTON DC,2,55 56,17.0,8.0,40.0,24.0,10.0,,1.0,,2.0,2.0,,3.0,39.0,94.4,168,,Washington,62,100.0,exact,True,False
LOUISVILLE KY,1,54,17.0,3.0,32.0,,3.0,,,,,,,1.0,21.0,92.3,168,,Louisville,64,100.0,exact,False,False
LOUISVILLE KY,1,55,21.0,,13.0,5.0,1.0,,,,,,,,10.0,95.3,168,,Louisville,64,100.0,exact,False,False
LOUISVILLE KY,1,54 55,38.0,,32.0,7.0,2.0,,,,,,,,16.0,92.9,168,,Louisville,64,100.0,exact,True,False
LOUISVILLE KY,2,54,13.0,,,8.0,,,,,,,,,9.0,88.8,168,,Louisville,65,100.0,exact,False,False
LOUISVILLE KY,2,55,10.0,2.0,86.0,21.0,2.0,,,,1.0,1.0,,2.0,31.0,89.2,168,,Louisville,65,100.0,exact,False,False
LOUISVILLE KY,2,54 55,23.0,,86.0,14.0,1.0,,,,,,,1.0,31.0,92.7,168,,Louisville,65,100.0,exact,True,False
LOUISVILLE KY,,54,31.0,,,9.0,1.0,,,,,,,1.0,,95.6,168,,Louisville,64,100.0,exact,False,False
LOUISVILLE KY,,55,31.0,,86.0,10.0,1.0,,,,,,,1.0,22.0,92.4,168,,Louisville,64,100.0,exact,False,False
LOUISVILLE KY,,54 55,62.0,,86.0,10.0,1.0,,,,,,,1.0,21.0,92.9,168,,Louisville,64,100.0,exact,True,False
BALTIMORE MO,1,57,18.0,7.0,84.0,41.0,19.0,,2.0,,3.0,4.0,54.0,,74.0,93.1,168,,Baltimore,67,91.7,high_confidence,False,False
CHARLESTON W VA,4,55,16.0,,10.0,12.0,2.0,,,,,,,1.0,11.0,88.5,168,,Charleston,77,100.0,exact,False,False
TAMPA FLA,1,55,21.0,2.0,,6.0,,,,,,,,,19.0,92.2,168,,Tampa,84,100.0,exact,False,False
ATLANTA GA,1,55 56,16.0,3.0,,10.0,,,,,,,,1.0,,93.4,168,,Atlanta,85,100.0,exact,True,False
CHATTANOOGA TENN,3,55,14.0,,,4.0,,,,,,,,,6.0,95.0,168,,Chattanooga,94,100.0,exact,False,False
CHATTANOOGA TENN,4,55 56,18.0,,,6.0,,,,,,,,,9.0,92.8,168,,Chattanooga,95,100.0,exact,True,False
CHATTANOOGA TENN,,55 56,32.0,,,5.0,1.0,,,,,,,,9.0,93.8,168,,Chattanooga,92,100.0,exact,True,False
CHICAGO PLL,1,,268.0,3.0,,17.0,4.0,,,,,,,2.0,31.0,88.7,168,,Chicago,99,95.5,high_confidence,False,False
CHICAGO PLL,2,55,20.0,4.0,,27.0,,,1.0,,2.0,2.0,24.0,,,94.2,168,,Chicago,100,95.5,high_confidence,False,False
CHICAGO PLL,4,55,29.0,,,13.0,4.0,,,,1.0,1.0,1.0,2.0,29.0,95.0,168,,Chicago,102,95.5,high_confidence,False,False
CHICAGO PLL,,55,77.0,,10.0,18.0,4.0,,,,1.0,1.0,2.0,2.0,39.0,92.4,168,,Chicago,99,90.9,high_confidence,False,False
EAST ST LOUIS PEL,1,55 56,,5.0,,31.0,,,1.0,,1.0,1.0,24.0,,62.0,89.7,168,,East St. Louis,104,92.6,high_confidence,True,False
EAST ST LOUIS PEL,2,56,,2.0,50.0,,,,,,,,,,9.0,88.4,168,,East St. Louis,105,92.6,high_confidence,False,False
EAST ST LOUIS PEL,,55 56,29.0,2.0,200.0,20.0,,4.0,,,,,1.0,2.0,48.0,92.1,168,,East St. Louis,104,88.2,high_confidence,True,False
EAST CHICAGO 1NO,,55 56,19.0,,,15.0,6.0,8.0,10.0,10.0,,11.0,20.0,22.0,29.0,91.0,169,,East Chicago,107,87.5,high_confidence,True,False
EAST CHICAGO 1NO,2,55 56,26.0,2.0,60.0,17.0,4.0,5.0,6.0,8.0,11.0,19.0,,29.0,31.0,94.4,169,,East Chicago,108,91.9,high_confidence,True,False
EAST CHICAGO 1NO,3,55 56,21.0,3.0,100.0,26.0,4.0,7.0,10.0,,20.0,,22.0,48.0,62.0,91.2,169,,East Chicago,109,91.9,high_confidence,True,False
EAST CHICAGO 1NO,4,55 56,20.0,1.0,40.0,12.0,3.0,4.0,5.0,5.0,6.0,,,22.0,29.0,95.1,169,,East Chicago,110,91.9,high_confidence,True,False
EAST CHICAGO 1NO,,55 56,86.0,1.0,100.0,18.0,4.0,5.0,7.0,9.0,10.0,19.0,21.0,28.0,31.0,91.8,169,,East Chicago,107,87.5,high_confidence,True,False
CINCINNATI OHIO,1,55,23.0,,99.0,13.0,4.0,5.0,6.0,9.0,10.0,10.0,10.0,,20.0,94.9,169,,Cincinnati,126,93.3,high_confidence,False,False
YOUNGSTOWN OHIO,1,57,12.0,16.0,53.0,35.0,16.0,22.0,26.0,31.0,34.0,37.0,44.0,49.0,52.0,94.2,169,,Youngstown,137,88.9,high_confidence,False,False
MILWAUKEE WIS,1,57,19.0,11.0,70.0,29.0,15.0,17.0,19.0,20.0,22.0,24.0,31.0,41.0,57.0,91.2,169,,Milwaukee,138,96.3,high_confidence,False,False
MINNEAPOLIS MINN,1,54 55,21.0,2.0,60.0,8.0,2.0,3.0,4.0,4.0,5.0,5.0,6.0,10.0,11.0,91.4,169,,Minneapolis,147,100.0,exact,True,False
KANSAS CITY MO,,55 56,18.0,4.0,30.0,10.0,5.0,6.0,6.0,7.0,9.0,10.0,,13.0,18.0,93.6,169,,Kansas City,150,100.0,exact,True,False
KANSAS CITY MO,4,,,,,3.0,,1.0,1.0,1.0,4.0,4.0,,,5.0,93.0,169,,Kansas City,153,100.0,exact,False,False
KANSAS CITY MO,,55 56,27.0,,30.0,8.0,1.0,3.0,4.0,5.0,7.0,8.0,10.0,11.0,17.0,90.3,169,,Kansas City,150,100.0,exact,True,False
ST LOUIS MO,,55 56,235.0,4.0,50.0,13.0,4.0,7.0,,8.0,9.0,10.0,11.0,20.0,22.0,88.2,169,,St. Louis,154,100.0,exact,True,False
NEW ORLEANS LA,,54 55,24.0,,,2.0,,1.0,1.0,2.0,2.0,3.0,3.0,,6.0,93.6,169,,New Orleans,162,100.0,exact,True,False
NEW ORLEANS LA,,54 55,22.0,,,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,,,93.7,169,,New Orleans,162,100.0,exact,True,False
NEW ORLEANS LA,,54 55,46.0,,,2.0,,1.0,1.0,2.0,2.0,2.0,3.0,3.0,,90.5,169,,New Orleans,162,100.0,exact,True,False
FT WORTH TEXAS,,54 55,24.0,1.0,10.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,7.0,92.5,169,,Ft. Worth,174,85.7,high_confidence,True,False
HOUSTON TEXAS,,54 55,64.0,,60.0,3.0,,1.0,1.0,2.0,2.0,2.0,3.0,4.0,6.0,91.1,169,,Houston,177,91.7,high_confidence,True,False
BELLAIRE TEXAS,1,54,17.0,,,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,93.7,169,,Bellaire,179,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,55,14.0,,10.0,2.0,,,1.0,1.0,1.0,2.0,3.0,4.0,6.0,92.1,169,,Bellaire,179,92.3,high_confidence,False,False
BELLAIRE TEXAS,,54 55,31.0,,10.0,1.0,,,1.0,1.0,1.0,2.0,2.0,3.0,,94.9,169,,Bellaire,179,92.3,high_confidence,True,False
DENVER COOL,,54,23.0,,20.0,4.0,,1.0,1.0,1.0,2.0,3.0,5.0,6.0,11.0,90.3,169,,Denver,182,90.9,high_confidence,False,False
SALT LAKE CITY UTAH,2,54 55,26.0,1.0,30.0,11.0,5.0,6.0,6.0,7.0,9.0,10.0,11.0,19.0,22.0,89.8,169,,Salt Lake City,185,100.0,exact,True,False
ANCHORAGE ALASKA,,54 55,13.0,,120.0,17.0,1.0,4.0,5.0,7.0,10.0,10.0,,11.0,22.0,94.5,169,,Anchorage,187,100.0,exact,True,False
SAN FRANCISCO CALIF,,55 56,32.0,,30.0,8.0,2.0,2.0,3.0,4.0,5.0,6.0,8.0,11.0,21.0,94.6,169,,San Francisco,204,100.0,exact,True,False
PASADENA CALIF,1,55 56,20.0,,100.0,30.0,5.0,10.0,11.0,16.0,20.0,22.0,28.0,31.0,93.0,95.1,169,,Pasadena,199,100.0,exact,True,False
SAN JOSE CALIF,1,55 56,25.0,4.0,40.0,16.0,5.0,6.0,9.0,10.0,11.0,19.0,21.0,22.0,37.0,93.6,169,,San Jose,206,100.0,exact,True,False
SAN LEANORO CALIF,1,55 56,30.0,5.0,90.0,17.0,7.0,9.0,10.0,10.0,,18.0,20.0,21.0,29.0,92.9,169,,San Leandro,207,94.1,high_confidence,True,False
PORTLAND OREGON,1,54 55,20.0,20.0,100.0,65.0,28.0,31.0,44.0,52.0,62.0,74.0,88.0,93.0,99.0,94.7,169,,Portland,212,93.3,high_confidence,True,False
SEATTLE WASH,1,57,20.0,22.0,180.0,78.0,23.0,26.0,52.0,66.0,74.0,83.0,96.0,110.0,123.0,92.2,169,,Seattle,218,100.0,exact,False,False
