Station_Location,Site,Years,Num_Samples,Min,Max,Avg,P10,P20,P30,P40,P50,P60,P70,P80,P90,Avg_Confidence,Page_Num,Aggregate_Type,Resolved_Name,Station_Order,Match_Score,Match_Type,Is_Year_Aggregate,Is_Site_Aggregate
JERSEY CITY N J,1,54 55,14.0,112.0,598.0,261.0,112.0,125.0,162.0,191.0,207.0,226.0,314.0,340.0,608.0,91.8,23,,Jersey City,27,100.0,exact,True,False
NEW YORK N Y,2,53,3.0,550.0,970.0,709.0,,558.0,558.0,558.0,658.0,658.0,658.0,658.0,,94.0,23,,New York,31,100.0,exact,False,False
NEW YORK N Y,2,54,29.0,130.0,730.0,332.0,175.0,214.0,237.0,259.0,281.0,314.0,401.0,455.0,558.0,93.7,23,,New York,31,100.0,exact,False,False
NEW YORK N Y,2,55,22.0,91.0,514.0,247.0,106.0,162.0,180.0,191.0,202.0,244.0,273.0,401.0,449.0,93.0,23,,New York,31,100.0,exact,False,False
NEW YORK N Y,2,53 55,34.0,91.0,970.0,319.0,162.0,183.0,207.0,238.0,268.0,305.0,401.0,452.0,558.0,91.3,23,,New York,31,100.0,exact,True,False
NEW YORK N Y,3,53,2.0,90.0,266.0,156.0,,90.0,90.0,90.0,125.0,125.0,125.0,125.0,288.0,94.6,23,,New York,32,100.0,exact,False,False
NEW YORK N Y,3,54,23.0,45.0,512.0,192.0,81.0,106.0,116.0,137.0,175.0,191.0,226.0,266.0,401.0,91.4,23,,New York,32,100.0,exact,False,False
NEW YORK N Y,3,55,22.0,2.0,333.0,136.0,39.0,76.0,95.0,106.0,119.0,137.0,157.0,191.0,244.0,94.4,23,,New York,32,100.0,exact,False,False
NEW YORK N Y,3,53 55,48.0,,512.0,166.0,76.0,90.0,106.0,118.0,137.0,168.0,196.0,232.0,305.0,94.9,23,,New York,32,100.0,exact,True,False
NEW YORK N Y,4,54,1.0,375.0,,375.0,,,,,401.0,401.0,401.0,401.0,401.0,91.1,23,,New York,33,100.0,exact,False,False
NEW YORK N Y,4,55,14.0,20.0,384.0,162.0,54.0,90.0,98.0,116.0,125.0,137.0,226.0,244.0,298.0,92.3,23,,New York,33,100.0,exact,False,False
NEW YORK N Y,4,54 55,15.0,50.0,384.0,176.0,64.0,90.0,106.0,116.0,137.0,148.0,244.0,266.0,371.0,92.9,23,,New York,33,100.0,exact,True,False
NEW YORK N Y,,53,6.0,113.0,970.0,477.0,125.0,125.0,288.0,288.0,401.0,558.0,558.0,658.0,658.0,93.2,23,,New York,30,100.0,exact,False,False
NEW YORK N Y,,54,53.0,45.0,730.0,271.0,106.0,140.0,180.0,212.0,239.0,266.0,323.0,401.0,,90.0,23,,New York,30,100.0,exact,False,False
NEW YORK N Y,,55,,21.0,514.0,184.0,76.0,97.0,110.0,137.0,163.0,187.0,216.0,262.0,340.0,92.6,23,,New York,30,100.0,exact,False,False
NEW YORK N Y,,53 55,117.0,21.0,970.0,239.0,88.0,,138.0,172.0,200.0,237.0,,349.0,455.0,92.4,23,,New York,30,100.0,exact,True,False
PHILADELPHIA PA,1,53,8.0,136.0,690.0,400.0,137.0,148.0,148.0,371.0,401.0,473.0,558.0,558.0,658.0,92.0,23,,Philadelphia,41,100.0,exact,False,False
PHILADELPHIA PA,,,75.0,69.0,1340.0,289.0,139.0,159.0,160.0,212.0,232.0,255.0,303.0,371.0,530.0,94.2,23,,Philadelphia,41,100.0,exact,False,False
PHILADELPHIA PA,1,55,131.0,,919.0,248.0,128.0,158.0,185.0,210.0,228.0,246.0,271.0,304.0,,94.4,23,,Philadelphia,41,100.0,exact,False,False
PHILADELPHIA PA,1,53 55,214.0,55.0,1340.0,268.0,,159.0,1484.0,,230.0,251.0,282.0,332.0,457.0,91.1,23,,Philadelphia,41,100.0,exact,True,False
PHILADELPHIA PA,2,54,6.0,379.0,1176.0,758.0,401.0,401.0,608.0,608.0,658.0,776.0,776.0,,,94.0,23,,Philadelphia,42,100.0,exact,False,False
PHILADELPHIA PA,2,55,168.0,230.0,765.0,442.0,232.0,288.0,314.0,360.0,401.0,449.0,558.0,658.0,717.0,92.8,23,,Philadelphia,42,100.0,exact,False,False
PHILADELPHIA PA,2,54 55,24.0,,1176.0,21.0,232.0,314.0,355.0,401.0,449.0,558.0,658.0,705.0,776.0,90.8,23,,Philadelphia,42,100.0,exact,True,False
PHILADELPHIA PA,3,53,6.0,76.0,760.0,330.0,76.0,76.0,125.0,125.0,207.0,437.0,437.0,473.0,473.0,94.4,23,,Philadelphia,43,100.0,exact,False,False
PHILADELPHIA PA,3,54,26.0,24.0,750.0,202.0,76.0,98.0,116.0,125.0,166.0,191.0,207.0,244.0,340.0,95.3,23,,Philadelphia,43,100.0,exact,False,False
PHILADELPHIA PA,3,55,14.0,71.0,359.0,175.0,76.0,106.0,137.0,153.0,159.0,164.0,175.0,226.0,2388.0,91.9,23,,Philadelphia,43,100.0,exact,False,False
PHILADELPHIA PA,3,53 55,46.0,24.0,760.0,211.0,76.0,102.0,,148.0,165.0,188.0,214.0,266.0,425.0,94.7,23,,Philadelphia,43,100.0,exact,True,False
PHILADELPHIA PA,4,55,6.0,207.0,959.0,392.0,207.0,207.0,244.0,244.0,288.0,340.0,340.0,401.0,401.0,95.1,23,,Philadelphia,44,100.0,exact,False,False
PHILADELPHIA PA,5,55,7.0,73.0,,98.0,76.0,76.0,81.0,85.0,90.0,90.0,112.0,119.0,119.0,93.1,23,,Philadelphia,45,100.0,exact,False,False
PHILADELPHIA PA,,53,14.0,76.0,760.0,370.0,76.0,137.0,148.0,371.0,401.0,425.0,473.0,558.0,717.0,92.9,23,,Philadelphia,41,100.0,exact,False,False
PHILADELPHIA PA,,54,107.0,24.0,1340.0,294.0,114.0,148.0,168.0,197.0,223.0,244.0,301.0,401.0,591.0,94.8,23,,Philadelphia,41,100.0,exact,False,False
PHILADELPHIA PA,,55,176.0,55.0,959.0,261.0,118.0,151.0,179.0,209.0,229.0,251.0,260.0,330.0,432.0,93.5,23,,Philadelphia,41,100.0,exact,False,False
PHILADELPHIA PA,,53 55,297.0,24.0,1340.0,278.0,116.0,149.0,173.0,207.0,228.0,253.0,292.0,367.0,511.0,94.8,23,,Philadelphia,41,100.0,exact,True,False
BRISTOL PA,,55,8.0,54.0,220.0,137.0,54.0,98.0,98.0,106.0,125.0,162.0,175.0,175.0,207.0,93.8,23,,Bristol,58,100.0,exact,False,False
CHESTER PA,1,55,7.0,99.0,296.0,152.0,98.0,98.0,106.0,116.0,125.0,125.0,148.0,207.0,207.0,92.8,23,,Chester,55,100.0,exact,False,False
WASHINGTON AE,1,,10.0,180.0,955.0,455.0,207.0,226.0,244.0,288.0,437.0,473.0,558.0,658.0,776.0,89.1,23,,Washington,61,91.3,high_confidence,False,False
WASHINGTON AE,1,54,34.0,65.0,456.0,218.0,110.0,125.0,142.0,175.0,218.0,233.0,257.0,275.0,,94.4,23,,Washington,61,91.3,high_confidence,False,False
WASHINGTON AE,2,55,21.0,63.0,403.0,201.0,76.0,125.0,148.0,162.0,191.0,216.0,235.0,266.0,371.0,90.4,23,,Washington,62,91.3,high_confidence,False,False
WASHINGTON AE,,53 55,65.0,63.0,955.0,249.0,112.0,133.0,160.0,191.0,221.0,238.0,266.0,352.0,444.0,95.1,23,,Washington,61,87.0,high_confidence,True,False
LOUISVILLE KY,1,54,30.0,44.0,685.0,212.0,81.0,116.0,137.0,155.0,175.0,207.0,229.0,301.0,340.0,94.1,23,,Louisville,64,100.0,exact,False,False
LOUISVILLE KY,2,54 55,15.0,61.0,579.0,194.0,81.0,85.0,106.0,137.0,175.0,186.0,207.0,244.0,401.0,90.6,23,,Louisville,65,100.0,exact,True,False
LOUISVILLE KY,3,54,5.0,82.0,311.0,149.0,90.0,90.0,106.0,106.0,137.0,137.0,148.0,148.0,340.0,93.6,23,,Louisville,66,100.0,exact,False,False
LOUISVILLE KY,,54,40.0,44.0,685.0,207.0,81.0,990.0,,143.0,168.0,194.0,222.0,305.0,381.0,90.0,23,,Louisville,64,100.0,exact,False,False
LOUISVILLE KY,,55,10.0,72.0,323.0,175.0,76.0,90.0,133.0,140.0,148.0,175.0,207.0,244.0,314.0,93.7,23,,Louisville,64,100.0,exact,False,False
LOUISVILLE KY,,54 55,,44.0,685.0,200.0,80.0,,128.0,142.0,164.0,191.0,219.0,298.0,360.0,91.0,23,,Louisville,64,100.0,exact,True,False
CHARLESTON W VA,1,,36.0,60.0,625.0,259.0,125.0,155.0,186.0,,228.0,244.0,296.0,340.0,449.0,93.0,24,,Charleston,77,100.0,exact,False,False
CHARLESTON W VA,,54 55,23.0,123.0,567.0,257.0,125.0,148.0,162.0,,219.0,244.0,314.0,401.0,473.0,91.1,24,,Charleston,77,100.0,exact,True,False
CHARLESTON W VA,,53 55,59.0,60.0,625.0,258.0,125.0,151.0,172.0,207.0,226.0,241.0,303.0,371.0,461.0,93.9,24,,Charleston,77,100.0,exact,True,False
TAMPA FLA,1,53,5.0,103.0,239.0,146.0,106.0,106.0,116.0,116.0,125.0,125.0,175.0,,,95.0,24,,Tampa,84,100.0,exact,False,False
TAMPA FLA,,,,,,,,,,,,,,175.0,244.0,95.0,24,,Tampa,84,100.0,exact,False,False
TAMPA FLA,1,54,44.0,32.0,377.0,137.0,64.0,79.0,90.0,101.0,114.0,130.0,155.0,186.0,259.0,94.1,24,,Tampa,84,100.0,exact,False,False
TAMPA FLA,1,55,21.0,25.0,312.0,177.0,54.0,106.0,148.0,162.0,186.0,207.0,226.0,244.0,288.0,94.5,24,,Tampa,84,100.0,exact,False,False
TAMPA FLA,1,53 55,70.0,25.0,377.0,150.0,67.0,87.0,100.0,113.0,133.0,157.0,180.0,218.0,262.0,93.2,24,,Tampa,84,100.0,exact,True,False
ATLANTA GA,1,53,2.0,197.0,275.0,236.0,,,207.0,207.0,207.0,207.0,207.0,2868.0,,90.7,24,,Atlanta,85,100.0,exact,False,False
ATLANTA GA,1,54,42.0,73.0,728.0,233.0,116.0,140.0,179.0,193.0,207.0,237.0,259.0,283.0,340.0,94.7,24,,Atlanta,85,100.0,exact,False,False
ATLANTA GA,1,55,43.0,73.0,475.0,217.0,90.0,129.0,144.0,175.0,207.0,232.0,266.0,305.0,371.0,95.4,24,,Atlanta,85,100.0,exact,False,False
ATLANTA GA,1,53 55,87.0,73.0,728.0,225.0,109.0,133.0,162.0,188.0,207.0,234.0,263.0,294.0,340.0,93.5,24,,Atlanta,85,100.0,exact,True,False
ATLANTA GA,2,54,3.0,23.0,272.0,148.0,28.0,64.0,64.0,106.0,148.0,175.0,207.0,207.0,266.0,91.8,24,,Atlanta,86,100.0,exact,False,False
ATLANTA GA,,53,2.0,197.0,275.0,236.0,,,207.0,207.0,207.0,207.0,207.0,288.0,288.0,93.8,24,,Atlanta,85,100.0,exact,False,False
ATLANTA GA,,54,50.0,,728.0,219.0,106.0,131.0,162.0,1485.0,,229.0,256.0,276.0,323.0,93.5,24,,Atlanta,85,100.0,exact,False,False
ATLANTA GA,,,43.0,,475.0,217.0,90.0,129.0,144.0,175.0,207.0,232.0,266.0,305.0,371.0,94.0,24,,Atlanta,85,100.0,exact,False,False
ATLANTA GA,,53,95.0,208.0,728.0,219.0,101.0,130.0,156.0,183.0,203.0,231.0,261.0,265.0,340.0,92.0,24,,Atlanta,85,100.0,exact,False,False
CHATTANOOGA TENN,1,54 55,20.0,99.0,727.0,329.0,,191.0,226.0,288.0,323.0,360.0,,449.0,516.0,94.0,24,,Chattanooga,92,100.0,exact,True,False
CHATTANOOGA TENN,2,54 55,42.0,46.0,509.0,187.0,69.0,80.0,106.0,131.0,152.0,167.0,226.0,288.0,401.0,94.1,24,,Chattanooga,93,100.0,exact,True,False
CHATTANOOGA TENN,3,55,11.0,53.0,349.0,175.0,54.0,90.0,106.0,162.0,186.0,196.0,207.0,226.0,244.0,94.8,24,,Chattanooga,94,100.0,exact,False,False
CHATTANOOGA TENN,4,55,13.0,113.0,543.0,248.0,125.0,175.0,191.0,207.0,244.0,259.0,273.0,,340.0,93.5,24,,Chattanooga,95,100.0,exact,False,False
CHATTANOOGA TENN,,54,42.0,46.0,509.0,224.0,76.0,95.0,140.0,162.0,186.0,244.0,288.0,371.0,430.0,93.4,24,,Chattanooga,92,100.0,exact,False,False
CHATTANOOGA TENN,,55,44.0,48.0,,231.0,76.0,116.0,153.0,175.0,201.0,226.0,266.0,314.0,473.0,93.8,24,,Chattanooga,92,100.0,exact,False,False
CHATTANOOGA TENN,,54 55,86.0,46.0,727.0,228.0,79.0,106.0,148.0,166.0,195.0,235.0,277.0,340.0,425.0,93.0,24,,Chattanooga,92,100.0,exact,True,False
CHICAGO PEL,1,54,31.0,89.0,1071.0,368.0,125.0,196.0,226.0,259.0,314.0,355.0,401.0,494.0,558.0,87.0,24,,Chicago,99,85.9,high_confidence,False,False
CHICAGO PEL,,55,23.0,136.0,1156.0,390.0,162.0,244.0,288.0,305.0,331.0,355.0,386.0,473.0,658.0,94.2,24,,Chicago,99,81.8,low_confidence,False,False
CHICAGO PEL,1,54,,89.0,1156.0,377.0,157.0,207.0,244.0,293.0,319.0,348.0,393.0,487.0,658.0,95.0,24,,Chicago,99,85.9,high_confidence,False,False
CHICAGO PEL,2,54,33.0,179.0,1409.0,523.0,207.0,288.0,340.0,386.0,473.0,558.0,608.0,658.0,916.0,94.3,24,,Chicago,100,85.9,high_confidence,False,False
CHICAGO PEL,2,55,26.0,183.0,1090.0,462.0,288.0,309.0,340.0,361.0,437.0,494.0,537.0,598.0,638.0,93.6,24,,Chicago,100,85.9,high_confidence,False,False
CHICAGO PEL,2,54 55,,179.0,1409.0,496.0,244.0,301.0,340.0,392.0,452.0,509.0,576.0,631.0,,91.5,24,,Chicago,100,85.9,high_confidence,True,False
CHICAGO PEL,3,54,38.0,,,,101.0,114.0,122.0,148.0,175.0,193.0,219.0,259.0,425.0,93.3,24,,Chicago,101,85.9,high_confidence,False,False
CHICAGO PEL,4,54,7.0,48.0,518.0,311.0,54.0,54.0,244.0,266.0,288.0,288.0,401.0,516.0,516.0,94.2,24,,Chicago,102,85.9,high_confidence,False,False
CHICAGO PEL,4,55,44.0,43.0,601.0,265.0,106.0,133.0,159.0,188.0,219.0,262.0,323.0,401.0,516.0,93.9,24,,Chicago,102,85.9,high_confidence,False,False
CHICAGO PEL,4,54,,43.0,601.0,271.0,106.0,133.0,164.0,194.0,244.0,275.0,340.0,419.0,516.0,93.9,24,,Chicago,102,85.9,high_confidence,False,False
CHICAGO PEL,,54,109.0,29.0,1409.0,356.0,113.0,164.0,197.0,233.0,279.0,340.0,419.0,,658.0,94.8,24,,Chicago,99,81.8,low_confidence,False,False
CHICAGO PEL,,,93.0,43.0,1156.0,351.0,131.0,175.0,226.0,278.0,318.0,358.0,417.0,494.0,602.0,95.4,24,,Chicago,99,81.8,low_confidence,False,False
CHICAGO PEL,,54 55,202.0,29.0,1409.0,354.0,119.0,168.0,204.0,253.0,300.0,350.0,418.0,,625.0,92.9,24,,Chicago,99,81.8,low_confidence,True,False
EAST CHICAGO A,1,55,8.0,86.0,725.0,386.0,90.0,125.0,125.0,340.0,401.0,473.0,516.0,516.0,558.0,89.1,24,,East Chicago,107,96.9,high_confidence,False,False
EAST CHICAGO A,2,55,9.0,67.0,558.0,339.0,70.0,76.0,244.0,340.0,401.0,401.0,473.0,,,95.4,24,,East Chicago,108,96.9,high_confidence,False,False
EAST CHICAGO A,3,55,5.0,35.0,207.0,139.0,39.0,39.0,125.0,125.0,175.0,175.0,191.0,191.0,207.0,93.7,24,,East Chicago,109,96.9,high_confidence,False,False
EAST CHICAGO A,4,55,5.0,106.0,339.0,219.0,106.0,106.0,148.0,148.0,207.0,207.0,314.0,314.0,340.0,95.2,24,,East Chicago,110,96.9,high_confidence,False,False
EAST CHICAGO A,,55,27.0,,,,76.0,106.0,148.0,196.0,301.0,327.0,401.0,490.0,524.0,91.1,24,,East Chicago,107,92.3,high_confidence,False,False
DETROIT MICH,1,53 54,,106.0,1045.0,502.0,262.0,305.0,352.0,413.0,482.0,530.0,608.0,709.0,811.0,92.3,24,,Detroit,115,100.0,exact,True,False
CINCENNATI OHIO,1,53,18.0,199.0,1430.0,486.0,244.0,288.0,305.0,340.0,371.0,401.0,473.0,717.0,,94.3,24,,Cincinnati,126,85.6,high_confidence,False,False
CINCENNATI OHIO,1,54,,29.0,806.0,267.0,125.0,159.0,182.0,213.0,241.0,264.0,286.0,350.0,459.0,94.9,24,,Cincinnati,126,85.6,high_confidence,False,False
CINCENNATI OHIO,1,55,22.0,95.0,735.0,323.0,75.0,207.0,235.0,259.0,2868.0,,381.0,449.0,516.0,91.7,24,,Cincinnati,126,85.6,high_confidence,False,False
CINCENNATI OHIO,1,53 55,,29.0,1430.0,307.0,139.0,175.0,207.0,235.0,261.0,286.0,345.0,401.0,524.0,92.4,24,,Cincinnati,126,85.6,high_confidence,True,False
CINCENNATI OHIO,2,53,4.0,53.0,847.0,324.0,,54.0,54.0,175.0,175.0,175.0,244.0,244.0,916.0,95.1,24,,Cincinnati,127,85.6,high_confidence,False,False
CINCENNATI OHIO,2,54,39.0,21.0,623.0,208.0,93.0,112.0,132.0,15121.0,,191.0,235.0,301.0,386.0,89.9,24,,Cincinnati,127,85.6,high_confidence,False,False
CINCENNATI OHIO,2,55,5.0,174.0,366.0,251.0,175.0,175.0,207.0,207.0,244.0,244.0,340.0,340.0,401.0,94.7,24,,Cincinnati,127,85.6,high_confidence,False,False
CINCENNATI OHIO,2,53 55,68.0,,847.0,218.0,93.0,116.0,135.0,155.0,173.0,202.0,244.0,309.0,389.0,94.7,24,,Cincinnati,127,85.6,high_confidence,True,False
CINCENNATI OHIO,3,53,3.0,168.0,980.0,455.0,,,175.0,175.0,244.0,244.0,244.0,244.0,,93.2,24,,Cincinnati,128,85.6,high_confidence,False,False
CINCENNATI OHIO,3,54,70.0,35.0,720.0,196.0,79.0,97.0,117.0,141.0,162.0,191.0,228.0,270.0,340.0,92.3,24,,Cincinnati,128,85.6,high_confidence,False,False
CINCENNATI OHIO,3,55,12.0,103.0,362.0,199.0,106.0,125.0,148.0,183.0,191.0,199.0,207.0,244.0,371.0,92.7,24,,Cincinnati,128,85.6,high_confidence,False,False
CINCENNATI OHIO,3,53 55,85.0,35.0,980.0,206.0,84.0,102.0,128.0,148.0,170.0,199.0,229.0,270.0,371.0,94.2,24,,Cincinnati,128,85.6,high_confidence,True,False
CINCENNATI OHIO,4,54,41.0,69.0,891.0,293.0,119.0,155.0,180.0,198.0,226.0,266.0,340.0,425.0,558.0,93.8,24,,Cincinnati,129,85.6,high_confidence,False,False
CINCENNATI OHIO,4,55,10.0,70.0,367.0,189.0,76.0,137.0,148.0,162.0,175.0,207.0,219.0,232.0,244.0,95.3,24,,Cincinnati,129,85.6,high_confidence,False,False
CINCENNATI OHIO,4,54 55,51.0,69.0,,272.0,119.0,148.0,171.0,191.0,215.0,236.0,305.0,386.0,,90.3,24,,Cincinnati,129,85.6,high_confidence,True,False
CINCENNATI OHIO,,53,25.0,53.0,1430.0,456.0,175.0,219.0,266.0,305.0,355.0,386.0,473.0,776.0,916.0,94.8,24,,Cincinnati,126,81.5,low_confidence,False,False
CINCENNATI OHIO,,54,,21.0,,238.0,97.0,124.0,150.0,172.0,202.0,233.0,270.0,326.0,437.0,92.2,24,,Cincinnati,126,81.5,low_confidence,False,False
CINCENNATI OHIO,,,49.0,70.0,735.0,258.0,131.0,162.0,187.0,207.0,226.0,240.0,305.0,366.0,425.0,95.3,24,,Cincinnati,126,81.5,low_confidence,False,False
CINCENNATI OHIO,,53 55,332.0,21.0,1430.0,258.0,101.0,132.0,160.0,185.0,215.0,242.0,284.0,356.0,460.0,93.4,24,,Cincinnati,126,81.5,low_confidence,True,False
KANSAS CITY KANSAS,1,55,13.0,113.0,388.0,213.0,125.0,175.0,180.0,186.0,196.0,202.0,207.0,244.0,340.0,92.6,24,,Kansas City,142,98.8,high_confidence,False,False
MINNEAPOLIS MUNN,1,53,9.0,66.0,675.0,220.0,76.0,90.0,106.0,137.0,148.0,148.0,244.0,288.0,340.0,91.5,24,,Minneapolis,147,93.8,high_confidence,False,False
MINNEAPOLIS MUNN,1,54,468.0,50.0,376.0,148.0,70.0,82.0,95.0,114.0,129.0,148.0,186.0,216.0,244.0,88.5,24,,Minneapolis,147,93.8,high_confidence,False,False
MINNEAPOLIS MUNN,1,55,25.0,75.0,494.0,179.0,73.0,,98.0,106.0,155.0,168.0,244.0,273.0,371.0,94.4,24,,Minneapolis,147,93.8,high_confidence,False,False
MINNEAPOLIS MUNN,1,53 55,82.0,50.0,675.0,166.0,71.0,,98.0,114.0,134.0,158.0,199.0,240.0,283.0,92.0,24,,Minneapolis,147,93.8,high_confidence,True,False
KANSAS CITY MO,1,53 54,9.0,44.0,424.0,167.0,46.0,90.0,106.0,125.0,137.0,137.0,148.0,175.0,340.0,95.2,25,,Kansas City,150,100.0,exact,True,False
KANSAS CITY MO,2,54 55,30.0,80.0,458.0,191.0,101.0,129.0,140.0,153.0,170.0,186.0,202.0,259.0,314.0,93.2,25,,Kansas City,151,100.0,exact,True,False
KANSAS CITY MO,3,53 54,23.0,22.0,223.0,114.0,46.0,68.0,76.0,90.0,112.0,1325.0,,162.0,196.0,93.1,25,,Kansas City,152,100.0,exact,True,False
KANSAS CITY MO,4,,11.0,16.0,109.0,56.0,17.0,24.0,33.0,39.0,54.0,70.0,76.0,90.0,106.0,92.6,25,,Kansas City,153,100.0,exact,False,False
KANSAS CITY MO,,53 55,73.0,16.0,458.0,143.0,46.0,74.0,92.0,109.0,131.0,146.0,168.0,193.0,273.0,93.1,25,,Kansas City,150,100.0,exact,True,False
NEW ORLEANS LA,1,54,26.0,96.0,4253.0,163.0,106.0,119.0,131.0,137.0,145.0,159.0,170.0,191.0,207.0,93.8,25,,New Orleans,162,100.0,exact,False,False
NEW ORLEANS LA,1,55,18.0,41.0,357.0,196.0,59.0,90.0,133.0,1486.0,,244.0,266.0,277.0,340.0,90.1,25,,New Orleans,162,100.0,exact,False,False
NEW ORLEANS LA,1,54 55,44.0,41.0,423.0,177.0,90.0,119.0,131.0,142.0,153.0,171.0,201.0,251.0,288.0,93.4,25,,New Orleans,162,100.0,exact,True,False
NEW ORLEANS LA,2,54,29.0,48.0,541.0,130.0,,57.0,70.0,85.0,98.0,106.0,137.0,162.0,288.0,91.6,25,,New Orleans,163,100.0,exact,False,False
NEW ORLEANS LA,2,55,24.0,14.0,233.0,113.0,64.0,76.0,82.0,90.0,98.0,106.0,133.0,148.0,207.0,91.7,25,,New Orleans,163,100.0,exact,False,False
NEW ORLEANS LA,2,54 55,53.0,14.0,541.0,122.0,52.0,66.0,78.0,87.0,98.0,111.0,134.0,157.0,226.0,92.2,25,,New Orleans,163,100.0,exact,True,False
NEW ORLEANS LA,3,55,5.0,101.0,269.0,160.0,106.0,106.0,137.0,137.0,148.0,148.0,175.0,175.0,268.0,94.2,25,,New Orleans,164,100.0,exact,False,False
NEW ORLEANS LA,,54,55.0,48.0,,146.0,57.0,81.0,99.0,114.0,132.0,143.0,160.0,175.0,273.0,92.5,25,,New Orleans,162,100.0,exact,False,False
NEW ORLEANS LA,,55,47.0,14.0,357.0,150.0,64.0,78.0,90.0,106.0,134.0,145.0,175.0,235.0,270.0,94.1,25,,New Orleans,162,100.0,exact,False,False
NEW ORLEANS LA,,54 55,102.0,14.0,541.0,148.0,59.0,79.0,95.0,,131.0,144.0,163.0,202.0,272.0,91.5,25,,New Orleans,162,100.0,exact,True,False
FT WORTH TEXAS,1,53,3.0,133.0,392.0,224.0,,137.0,137.0,137.0,148.0,148.0,148.0,148.0,401.0,93.9,25,,Ft. Worth,174,85.7,high_confidence,False,False
FT WORTH TEXAS,1,54,40.0,32.0,370.0,143.0,61.0,83.0,96.0,110.0,125.0,143.0,175.0,207.0,237.0,94.7,25,,Ft. Worth,174,85.7,high_confidence,False,False
FT WORTH TEXAS,1,55,30.0,16.0,292.0,136.0,59.0,,90.0,125.0,142.0,159.0,175.0,194.0,226.0,94.1,25,,Ft. Worth,174,85.7,high_confidence,False,False
FT WORTH TEXAS,1,53 55,73.0,16.0,,1453.0,60.0,81.0,97.0,116.0,135.0,151.0,175.0,200.0,239.0,92.8,25,,Ft. Worth,174,85.7,high_confidence,True,False
LAKEWORTH TEXAS,1,53,,98.0,98.0,98.0,,,,,106.0,106.0,106.0,106.0,106.0,94.2,25,,Lakeworth Village,175,72.2,low_confidence,False,False
LAKEWORTH TEXAS,1,54,32.0,34.0,366.0,112.0,44.0,51.0,66.0,72.0,83.0,112.0,133.0,175.0,199.0,93.3,25,,Lakeworth Village,175,72.2,low_confidence,False,False
