Station_Location,Site,Years,Num_Samples,Min,Max,Avg,P10,P20,P30,P40,P50,P60,P70,P80,P90,Avg_Confidence,Page_Num,Aggregate_Type,Resolved_Name,Station_Order,Match_Score,Match_Type,Is_Year_Aggregate,Is_Site_Aggregate
NEW YORK N Y,3,54 55,23.0,,31.0,3.0,,1.0,1.0,2.0,2.0,3.0,4.0,5.0,6.0,93.9,197,,New York,32.0,100.0,exact,True,False
NEW YORK N Y,,54,73.0,,61.0,9.0,,1.0,1.0,2.0,3.0,4.0,,14.0,37.0,91.6,197,,New York,30.0,100.0,exact,False,False
PHILADELPHIA PA,1,54,6.0,,68.0,32.0,1.0,1.0,7.0,7.0,26.0,45.0,45.0,60.0,60.0,92.8,197,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,1,55,94.0,1.0,12.0,2.0,,1.0,1.0,2.0,2.0,2.0,33.0,,5.0,92.5,197,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,1,56,11.0,1.0,4.0,2.0,,1.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,94.6,197,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,1,54 56,,,68.0,4.0,,1.0,1.0,2.0,2.0,3.0,,4.0,6.0,92.4,197,,Philadelphia,41.0,100.0,exact,True,False
PHILADELPHIA PA,3,54,4.0,,35.0,12.0,,1.0,1.0,1.0,1.0,1.0,16.0,16.0,39.0,95.2,197,,Philadelphia,43.0,100.0,exact,False,False
PHILADELPHIA PA,4,56,11.0,,10.0,2.0,,,1.0,1.0,1.0,2.0,,3.0,4.0,93.6,197,,Philadelphia,44.0,100.0,exact,False,False
PHILADELPHIA PA,,56,9.0,,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,94.5,197,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,6,56,11.0,1.0,5.0,2.0,,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,93.4,197,,Philadelphia,46.0,100.0,exact,False,False
PHILADELPHIA PA,7,56,11.0,1.0,7.0,2.0,,,,1.0,1.0,1.0,2.0,2.0,,94.5,197,,Philadelphia,47.0,100.0,exact,False,False
PHILADELPHIA PA,,54,10.0,,68.0,24.0,,1.0,,7.0,16.0,26.0,39.0,45.0,60.0,95.2,197,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,,55,94.0,1.0,12.0,2.0,,1.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,93.8,197,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,,56,53.0,,10.0,2.0,,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,94.9,197,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,,54 56,157.0,,68.0,4.0,,1.0,1.0,1.0,2.0,2.0,3.0,4.0,6.0,92.3,197,,Philadelphia,41.0,100.0,exact,True,False
ALTOONA PA,1,56,13.0,,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,94.2,197,,Altoona,57.0,100.0,exact,False,False
BRISTOL PA,1,55 56,18.0,,5.0,1.0,,,,,1.0,4.0,,1.0,1.0,89.4,197,,Bristol,58.0,100.0,exact,True,False
CHESTER PA,1,56,18.0,,5.0,2.0,,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,95.0,197,,Chester,55.0,100.0,exact,False,False
ERIE PA,1,56,25.0,,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,94.3,197,,Erie,56.0,100.0,exact,False,False
PA,,56,2.0,1.0,6.0,2.0,,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,93.4,197,,PA,,0.0,unmatched,False,False
PA,1,55 56,23.0,,5.0,2.0,,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,93.7,197,,PA,,0.0,unmatched,True,False
WASHINGTON OC,1,54,26.0,,98.0,13.0,,,1.0,1.0,1.0,1.0,4.0,20.0,45.0,93.4,197,,Washington,61.0,93.3,high_confidence,False,False
WASHINGTON OC,2,55 56,20.0,1.0,7.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0,93.3,197,,Washington,62.0,93.3,high_confidence,True,False
WASHINGTON OC,,54 56,46.0,,98.0,8.0,,,1.0,1.0,2.0,2.0,3.0,5.0,20.0,94.2,197,,Washington,61.0,88.9,high_confidence,True,False
LOUISVILLE KY,1,54,20.0,,15.0,5.0,,1.0,2.0,3.0,3.0,5.0,6.0,6.0,14.0,94.8,197,,Louisville,64.0,100.0,exact,False,False
LOUISVILLE KY,1,55,21.0,1.0,13.0,,1.0,2.0,2.0,3.0,4.0,5.0,7.0,9.0,9.0,94.1,197,,Louisville,64.0,100.0,exact,False,False
LOUISVILLE KY,1,54 55,41.0,,15.0,5.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0,12.0,94.5,197,,Louisville,64.0,100.0,exact,True,False
LOUISVILLE KY,2,54,13.0,1.0,4.0,1.0,,1.0,1.0,1.0,,2.0,2.0,2.0,3.0,94.9,197,,Louisville,65.0,100.0,exact,False,False
LOUISVILLE KY,2,55,10.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,93.1,197,,Louisville,65.0,100.0,exact,False,False
LOUISVILLE KY,2,54 55,25.0,1.0,4.0,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,93.4,197,,Louisville,65.0,100.0,exact,True,False
LOUISVILLE KY,3,54,3.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,93.7,197,,Louisville,66.0,100.0,exact,False,False
LOUISVILLE KY,,54,36.0,,,3.0,,1.0,1.0,,2.0,3.0,3.0,5.0,6.0,94.5,197,,Louisville,64.0,100.0,exact,False,False
LOUISVILLE KY,,55,31.0,1.0,13.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0,7.0,9.0,93.6,197,,Louisville,64.0,100.0,exact,False,False
LOUISVILLE KY,,54 55,67.0,,15.0,3.0,,1.0,1.0,2.0,2.0,3.0,4.0,6.0,9.0,93.8,197,,Louisville,64.0,100.0,exact,True,False
BALTIMORE MO,,57,18.0,2.0,33.0,9.0,3.0,5.0,6.0,7.0,8.0,8.0,9.0,11.0,12.0,94.4,197,,Baltimore,67.0,91.7,high_confidence,False,False
CHARLESTON WW VA,,,11.0,5.0,106.0,32.0,5.0,6.0,6.0,7.0,18.0,20.0,26.0,74.0,79.0,92.0,197,,Charleston,77.0,96.8,high_confidence,False,False
CHARLESTON WW VA,4,55,16.0,,30.0,10.0,1.0,2.0,4.0,4.0,8.0,10.0,190.0,,20.0,92.9,197,,Charleston,77.0,96.8,high_confidence,False,False
CHARLESTON WW VA,,54 55,27.0,,106.0,,2.0,4.0,5.0,7.0,10.0,14.0,19.0,20.0,30.0,94.3,197,,Charleston,77.0,96.8,high_confidence,True,False
TAMPA FLA,1,54 55,28.0,,9.0,,,,,,1.0,1.0,1.0,1.0,1.0,95.2,197,,Tampa,84.0,100.0,exact,True,False
ATLANTA GA,1,54 56,22.0,1.0,55.0,8.0,,2.0,3.0,3.0,4.0,4.0,6.0,9.0,18.0,94.3,197,,Atlanta,85.0,100.0,exact,True,False
CHATTANOOGA TENN,3,55,14.0,,11.0,2.0,,,1.0,1.0,1.0,1.0,2.0,3.0,4.0,94.4,197,,Chattanooga,94.0,100.0,exact,False,False
CHATTANOOGA TENN,4,55 56,18.0,,4.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,94.6,197,,Chattanooga,95.0,100.0,exact,True,False
CHATTANOOGA TENN,,55 56,32.0,,11.0,2.0,,,1.0,1.0,1.0,2.0,2.0,3.0,3.0,95.3,197,,Chattanooga,92.0,100.0,exact,True,False
CHICAGO MEL,1,,,,,26.0,,1.0,1.0,1.0,18.0,18.0,,183.0,,86.7,198,,Chicago,99.0,85.9,high_confidence,False,False
CHICAGO MEL,1,55,26.0,,8.0,2.0,,,1.0,1.0,1.0,2.0,,,4.0,95.2,198,,Chicago,99.0,85.9,high_confidence,False,False
CHICAGO MEL,1,54,31.0,,62.0,4.0,,,1.0,1.0,1.0,2.0,3.0,,5.0,91.8,198,,Chicago,99.0,85.9,high_confidence,False,False
CHICAGO MEL,2,54,29.0,,58.0,10.0,,1.0,1.0,1.0,3.0,3.0,8.0,10.0,42.0,95.5,198,,Chicago,100.0,85.9,high_confidence,False,False
CHICAGO MEL,2,55,26.0,,,4.0,,1.0,,2.0,2.0,3.0,4.0,5.0,6.0,96.0,198,,Chicago,100.0,85.9,high_confidence,False,False
CHICAGO MEL,2,54 55,55.0,,58.0,7.0,,1.0,,2.0,2.0,3.0,5.0,8.0,16.0,92.4,198,,Chicago,100.0,85.9,high_confidence,True,False
CHICAGO MEL,3,54,3.0,,29.0,13.0,,1.0,1.0,1.0,12.0,12.0,12.0,12.0,30.0,95.3,198,,Chicago,101.0,85.9,high_confidence,False,False
CHICAGO MEL,4,,29.0,,4.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,92.8,198,,Chicago,102.0,85.9,high_confidence,False,False
CHICAGO MEL,,54,35.0,,62.0,11.0,,1.0,1.0,1.0,3.0,6.0,10.0,16.0,45.0,95.5,198,,Chicago,99.0,81.8,low_confidence,False,False
CHICAGO MEL,,55,83.0,,51.0,2.0,,,1.0,1.0,1.0,2.0,2.0,3.0,4.0,94.5,198,,Chicago,99.0,81.8,low_confidence,False,False
CHICAGO MEL,,54 55,118.0,,62.0,5.0,,,1.0,1.0,2.0,2.0,3.0,4.0,9.0,95.2,198,,Chicago,99.0,81.8,low_confidence,True,False
EAST ST LOUIS PLL,1,55 56,,1.0,10.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,8.0,91.2,198,,East St. Louis,104.0,98.8,high_confidence,True,False
EAST ST LOUIS PLL,2,55 56,14.0,1.0,5.0,2.0,,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,95.6,198,,East St. Louis,105.0,98.8,high_confidence,True,False
EAST ST LOUIS PLL,,55 56,29.0,1.0,10.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,95.3,198,,East St. Louis,104.0,94.1,high_confidence,True,False
EAST CHICAGO END,1,55 56,19.0,,30.0,6.0,1.0,2.0,3.0,3.0,4.0,4.0,5.0,8.0,10.0,92.6,198,,East Chicago,107.0,98.4,high_confidence,True,False
EAST CHICAGO END,2,55 56,26.0,1.0,29.0,7.0,1.0,2.0,2.0,3.0,4.0,5.0,,12.0,16.0,93.9,198,,East Chicago,108.0,98.4,high_confidence,True,False
EAST CHICAGO END,3,55 56,21.0,1.0,15.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,5.0,8.0,95.2,198,,East Chicago,109.0,98.4,high_confidence,True,False
EAST CHICAGO END,4,55 56,20.0,,16.0,3.0,,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,94.9,198,,East Chicago,110.0,98.4,high_confidence,True,False
EAST CHICAGO END,,55 56,86.0,,30.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0,7.0,14.0,93.1,198,,East Chicago,107.0,93.8,high_confidence,True,False
DETROIT MICH,1,53,16.0,1.0,105.0,34.0,3.0,4.0,7.0,7.0,12.0,39.0,56.0,65.0,69.0,94.8,198,,Detroit,115.0,100.0,exact,False,False
DETROIT MICH,1,54,5.0,37.0,108.0,59.0,39.0,39.0,49.0,49.0,52.0,52.0,60.0,60.0,119.0,94.7,198,,Detroit,115.0,100.0,exact,False,False
DETROIT MICH,1,53 54,21.0,1.0,108.0,40.0,3.0,6.0,7.0,12.0,39.0,,57.0,65.0,104.0,92.1,198,,Detroit,115.0,100.0,exact,True,False
CINCINNATI OHIO,1,54,64.0,,71.0,6.0,,,1.0,1.0,1.0,2.0,3.0,4.0,22.0,94.3,198,,Cincinnati,126.0,93.3,high_confidence,False,False
CINCINNATI OHIO,1,55,27.0,1.0,70.0,7.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,94.8,198,,Cincinnati,126.0,93.3,high_confidence,False,False
CINCINNATI OHIO,1,54 55,91.0,,71.0,6.0,,,1.0,1.0,2.0,3.0,3.0,4.0,20.0,94.8,198,,Cincinnati,126.0,93.3,high_confidence,True,False
CINCINNATI OHIO,2,54,11.0,,,10.0,,,1.0,1.0,1.0,5.0,12.0,18.0,34.0,96.0,198,,Cincinnati,127.0,93.3,high_confidence,False,False
CINCINNATI OHIO,4,54,8.0,,20.0,4.0,,1.0,1.0,1.0,1.0,,4.0,4.0,8.0,95.6,198,,Cincinnati,129.0,93.3,high_confidence,False,False
CINCINNATI OHIO,5,54,13.0,,65.0,19.0,,1.0,1.0,8.0,16.0,18.0,23.0,30.0,52.0,93.8,198,,Cincinnati,126.0,88.9,high_confidence,False,False
CINCINNATI OHIO,,54,96.0,,71.0,8.0,,,1.0,1.0,1.0,3.0,4.0,12.0,25.0,95.4,198,,Cincinnati,126.0,88.9,high_confidence,False,False
CINCINNATI OHIO,,,27.0,1.0,70.0,7.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,94.2,198,,Cincinnati,126.0,88.9,high_confidence,False,False
CINCINNATI OHIO,,54 55,123.0,,71.0,8.0,,,1.0,1.0,2.0,3.0,4.0,10.0,25.0,94.4,198,,Cincinnati,126.0,88.9,high_confidence,True,False
YOUNGSTOWN OHIO,1,57,12.0,3.0,29.0,13.0,3.0,7.0,10.0,10.0,12.0,15.0,15.0,18.0,23.0,95.5,198,,Youngstown,137.0,88.9,high_confidence,False,False
MILWAUKEE WIS,1,57,19.0,4.0,38.0,12.0,4.0,,7.0,9.0,10.0,12.0,13.0,15.0,23.0,92.9,198,,Milwaukee,138.0,96.3,high_confidence,False,False
MINNEAPOLIS MINN,1,54,15.0,,72.0,16.0,,,1.0,1.0,1.0,3.0,30.0,39.0,69.0,95.3,198,,Minneapolis,147.0,100.0,exact,False,False
MINNEAPOLIS MINN,1,55,20.0,,4.0,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,95.6,198,,Minneapolis,147.0,100.0,exact,False,False
MINNEAPOLIS MINN,1,54 55,35.0,,72.0,8.0,,1.0,1.0,1.0,2.0,2.0,3.0,4.0,39.0,94.5,198,,Minneapolis,147.0,100.0,exact,True,False
KANSAS CITY MO,2,54 56,25.0,,60.0,8.0,,1.0,1.0,1.0,2.0,2.0,3.0,4.0,39.0,95.2,198,,Kansas City,151.0,100.0,exact,True,False
KANSAS CITY MO,3,54,4.0,,39.0,26.0,,1.0,1.0,34.0,34.0,34.0,37.0,37.0,39.0,95.5,198,,Kansas City,152.0,100.0,exact,False,False
KANSAS CITY MO,4,56,9.0,,4.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,95.3,198,,Kansas City,153.0,100.0,exact,False,False
KANSAS CITY MO,,54 56,38.0,,60.0,8.0,,1.0,1.0,1.0,2.0,2.0,3.0,4.0,36.0,95.6,198,,Kansas City,150.0,100.0,exact,True,False
ST LOUIS MO,1,55 56,23.0,,30.0,3.0,,1.0,1.0,1.0,2.0,,3.0,3.0,5.0,84.4,198,,St. Louis,154.0,100.0,exact,True,False
NEW ORLEANS LA,1,54 55,26.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,93.5,198,,New Orleans,162.0,100.0,exact,True,False
NEW ORLEANS LA,2,54 55,24.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,93.8,198,,New Orleans,163.0,100.0,exact,True,False
NEW ORLEANS LA,,54 55,50.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,92.9,198,,New Orleans,162.0,100.0,exact,True,False
FT WORTH TEXAS,1,54 55,27.0,,518.0,19.0,,,,,1.0,1.0,1.0,1.0,1.0,93.3,198,,Ft. Worth,174.0,85.7,high_confidence,True,False
LAKEWORTH TEXAS,1,54,3.0,,29.0,9.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,94.4,198,,Lakeworth Village,175.0,72.2,low_confidence,False,False
HOUSTON TEXAS,1,54,23.0,,,23.0,1.0,2.0,4.0,5.0,8.0,20.0,26.0,39.0,74.0,95.6,198,,Houston,177.0,96.2,high_confidence,False,False
HOUSTON TEXAS,1,55,56.0,,5.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,93.5,198,,Houston,177.0,96.2,high_confidence,False,False
HOUSTON TEXAS,1,54 55,79.0,,86.0,8.0,,,1.0,1.0,1.0,2.0,3.0,5.0,23.0,94.8,198,,Houston,177.0,96.2,high_confidence,True,False
BELLAIRE TEXAS,1,54,20.0,,12.0,3.0,,,1.0,1.0,1.0,2.0,2.0,3.0,8.0,94.9,198,,Bellaire,179.0,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,55,14.0,,4.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,92.7,198,,Bellaire,179.0,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,54 55,34.0,,12.0,2.0,,,1.0,1.0,1.0,1.0,2.0,2.0,6.0,94.9,198,,Bellaire,179.0,92.3,high_confidence,True,False
DENVER COL,,54,26.0,1.0,24.0,5.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,7.0,10.0,94.2,198,,Denver,182.0,95.2,high_confidence,False,False
SALT LAKE CITY UTAH,2,54 55,31.0,,66.0,10.0,1.0,,6.0,8.0,9.0,9.0,10.0,10.0,19.0,92.7,198,,Salt Lake City,185.0,100.0,exact,True,False
ANCHORAGE ALASKA,1,54,31.0,,750.0,114.0,1.0,7.0,20.0,52.0,91.0,,143.0,179.0,235.0,93.7,198,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,1,55,10.0,,47.0,11.0,,1.0,1.0,2.0,3.0,5.0,10.0,18.0,34.0,92.7,198,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,1,54 55,41.0,,750.0,89.0,1.0,2.0,7.0,18.0,49.0,85.0,119.0,149.0,220.0,93.3,198,,Anchorage,187.0,100.0,exact,True,False
LOS ANGELES CALIF,1,,,,102.0,,,,,,,,,,,91.4,199,,Los Angeles,195.0,100.0,exact,False,False
LOS ANGELES CALIF,2,54,,,,,,,,,,,,,30.0,93.7,199,,Los Angeles,196.0,100.0,exact,False,False
LOS ANGELES CALIF,,54,,,10.0,44.0,,,,,3.0,,,8.0,98.0,95.2,199,,Los Angeles,195.0,100.0,exact,False,False
SAN FRANCISCO CALIF,1,55 56,,,,,,,,,,,,,1.0,94.4,199,,San Francisco,204.0,100.0,exact,True,False
PASADENA CALIF,1,54,,,13.0,33.0,,,,2.0,,,,5.0,74.0,91.3,199,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,,,,,,,,,,,,,,6.0,91.0,199,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,56,,,,5.0,,,,,,,,,10.0,95.0,199,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,54 56,,,13.0,18.0,,,,,,,,3.0,52.0,92.4,199,,Pasadena,199.0,100.0,exact,True,False
BERKELEY CALIF,1,54 55,,,,5.0,,,,,,,,,12.0,95.3,199,,Berkeley,191.0,100.0,exact,True,False
SAN JOSE CALIF,1,54,,,24.0,4.0,,,,,,,,,8.0,94.9,199,,San Jose,206.0,100.0,exact,False,False
SAN JOSE CALIF,1,,,,,4.0,,,,,,,,,8.0,96.0,199,,San Jose,206.0,100.0,exact,False,False
SAN JOSE CALIF,1,56,,,,4.0,1.0,,,,,,,,8.0,94.4,199,,San Jose,206.0,100.0,exact,False,False
SAN JOSE CALIF,1,54 56,57.0,,24.0,4.0,,,,,,,,,8.0,91.3,199,,San Jose,206.0,100.0,exact,True,False
SAN LEANDRO CALIF,1,55 56,30.0,,,1.0,,,,,,,,2.0,3.0,92.5,199,,San Leandro,207.0,100.0,exact,True,False
PORTLAND OREGON,1,54,20.0,,54.0,19.0,1.0,,,,,,36.0,39.0,45.0,93.3,199,,Portland,212.0,93.3,high_confidence,False,False
PORTLAND OREGON,1,55,19.0,,,3.0,1.0,,,,,,,4.0,5.0,94.4,199,,Portland,212.0,93.3,high_confidence,False,False
PORTLAND OREGON,1,54,39.0,,54.0,11.0,1.0,,,,,,,14.0,39.0,91.1,199,,Portland,212.0,93.3,high_confidence,False,False
PORTLAND OREGON,2,54,,,,18.0,1.0,,,,,,,26.0,52.0,93.0,199,,Portland,213.0,93.3,high_confidence,False,False
PORTLAND OREGON,5,54,10.0,,,7.0,1.0,,,,,,,,12.0,94.2,199,,Portland,216.0,93.3,high_confidence,False,False
PORTLAND OREGON,4,54,10.0,,,5.0,1.0,,,,,,,,9.0,95.0,199,,Portland,215.0,93.3,high_confidence,False,False
PORTLAND OREGON,,,,,,,,,,,,,,26.0,,91.0,199,,Portland,212.0,88.9,high_confidence,False,False
PORTLAND OREGON,,54,55.0,,,14.0,1.0,,,,,,1.0,,43.0,94.7,199,,Portland,212.0,88.9,high_confidence,False,False
PORTLAND OREGON,,55,19.0,,,3.0,1.0,,,,,,,4.0,5.0,93.7,199,,Portland,212.0,88.9,high_confidence,False,False
PORTLAND OREGON,,54 55,74.0,,,11.0,1.0,,,,,,,,39.0,94.3,199,,Portland,212.0,88.9,high_confidence,True,False
SEATTLE WASH,1,57,20.0,,37.0,14.0,6.0,,,,,,1.0,,20.0,95.2,199,,Seattle,218.0,100.0,exact,False,False
