Station_Location,Site,Years,Num_Samples,Min,Max,Avg,P10,P20,P30,P40,P50,P60,P70,P80,P90,Avg_Confidence,Page_Num,Aggregate_Type,Resolved_Name,Station_Order,Match_Score,Match_Type,Is_Year_Aggregate,Is_Site_Aggregate
HTGHTSTOWN N,1,55,,25.0,107.0,62.0,25.0,40.0,40.0,55.0,65.0,76.0,83.0,83.0,89.0,92.3,1,,Hightstown,24.0,84.6,low_confidence,False,False
HTGHTSTOWN N,1,54,10.0,25.0,107.0,63.0,25.0,40.0,55.0,,65.0,71.0,76.0,83.0,,91.3,1,,Hightstown,24.0,84.6,low_confidence,False,False
GLEN GARDWER N J,1,54,6.0,24.0,149.0,59.0,23.0,23.0,25.0,25.0,37.0,40.0,40.0,89.0,389.0,90.9,1,,Glen Gardner,25.0,93.8,high_confidence,False,False
GLEN GARDWER N J,1,55,6.0,19.0,116.0,50.0,2.0,21.0,25.0,25.0,29.0,55.0,55.0,76.0,76.0,88.8,1,,Glen Gardner,25.0,93.8,high_confidence,False,False
GLEN GARDWER N J,1,54 55,,19.0,149.0,55.0,21.0,22.0,25.0,29.0,37.0,40.0,55.0,89.0,123.0,87.9,1,,Glen Gardner,25.0,93.8,high_confidence,True,False
RED BANK N J,1,54,4.0,35.0,116.0,76.0,,40.0,40.0,76.0,76.0,76.0,89.0,89.0,123.0,93.3,1,,Red Bank,26.0,100.0,exact,False,False
RED BANK N J,1,55,5.0,41.0,,77.0,47.0,47.0,76.0,76.0,83.0,83.0,89.0,89.0,,92.6,1,,Red Bank,26.0,100.0,exact,False,False
RED BANK N J,1,54 55,9.0,35.0,116.0,76.0,40.0,47.0,71.0,76.0,80.0,,85.0,89.0,114.0,90.5,1,,Red Bank,26.0,100.0,exact,True,False
ELIZABETH,1,55,,55.0,250.0,116.0,71.0,85.0,91.0,97.0,103.0,112.0,123.0,134.0,201.0,87.3,1,,Elizabeth,21.0,100.0,exact,False,False
ELIZABETH,1,56,14.0,37.0,137.0,77.0,40.0,55.0,65.0,69.0,72.0,74.0,89.0,105.0,123.0,92.1,1,,Elizabeth,21.0,100.0,exact,False,False
ELIZABETH,1,55 56,42.0,37.0,250.0,103.0,55.0,68.0,76.0,89.0,96.0,103.0,113.0,127.0,145.0,93.2,1,,Elizabeth,21.0,100.0,exact,True,False
PAULSBORO N,,55,33.0,38.0,236.0,101.0,55.0,71.0,79.0,89.0,102.0,111.0,120.0,130.0,145.0,88.2,1,,Paulsboro,22.0,91.7,high_confidence,False,False
PAULSBORO N,1,56,19.0,73.0,224.0,125.0,76.0,89.0,110.0,119.0,126.0,129.0,136.0,142.0,171.0,91.0,1,,Paulsboro,22.0,91.7,high_confidence,False,False
PAULSBORO N,1,55 56,92.0,38.0,236.0,110.0,65.0,74.0,87.0,100.0,110.0,119.0,128.0,138.0,154.0,91.6,1,,Paulsboro,22.0,91.7,high_confidence,True,False
CAMDEN N J,1,55,30.0,61.0,376.0,151.0,76.0,97.0,112.0,123.0,132.0,142.0,158.0,201.0,236.0,92.3,1,,Camden,19.0,100.0,exact,False,False
CAMDEN N J,1,56,,118.0,368.0,218.0,171.0,181.0,186.0,196.0,213.0,236.0,253.0,261.0,278.0,93.2,1,,Camden,19.0,100.0,exact,False,False
CAMDEN N J,1,57,26.0,54.0,352.0,210.0,130.0,145.0,161.0,171.0,201.0,236.0,253.0,278.0,311.0,91.8,1,,Camden,19.0,100.0,exact,False,False
CAMDEN N J,1,55 57,74.0,,376.0,,94.0,123.0,138.0,153.0,177.0,198.0,228.0,257.0,303.0,92.7,1,,Camden,19.0,100.0,exact,True,False
PERTH AMBOY NN J,1,55,31.0,42.0,217.0,93.0,55.0,63.0,,77.0,83.0,88.0,97.0,114.0,158.0,87.6,1,,Perth Amboy,18.0,96.8,high_confidence,False,False
PERTH AMBOY NN J,1,56,17.0,33.0,217.0,115.0,47.0,69.0,76.0,105.0,127.0,132.0,141.0,158.0,171.0,91.2,1,,Perth Amboy,18.0,96.8,high_confidence,False,False
PERTH AMBOY NN J,1,55 56,46.0,33.0,,101.0,35.0,67.0,73.0,80.0,88.0,100.0,123.0,138.0,1455.0,88.8,1,,Perth Amboy,18.0,96.8,high_confidence,True,False
TRENTON N J,1,55,21.0,35.0,971.0,150.0,65.0,72.0,79.0,84.0,94.0,105.0,123.0,,201.0,84.9,1,,Trenton,28.0,100.0,exact,False,False
TRENTON N J,1,,16.0,39.0,730.0,158.0,76.0,89.0,94.0,105.0,114.0,123.0,138.0,145.0,,92.4,1,,Trenton,28.0,100.0,exact,False,False
TRENTON N J,1,56,,39.0,971.0,154.0,68.0,78.0,85.0,94.0,105.0,114.0,,158.0,257.0,90.1,1,,Trenton,28.0,100.0,exact,False,False
JERSEY CITY N J,1,54,,232.0,329.0,267.0,,236.0,236.0,236.0,278.0,278.0,278.0,278.0,335.0,90.4,1,,Jersey City,27.0,100.0,exact,False,False
JERSEY CITY N J,1,,34.0,71.0,314.0,169.0,94.0,,119.0,145.0,161.0,179.0,206.0,221.0,257.0,93.3,1,,Jersey City,27.0,100.0,exact,False,False
JERSEY CITY N J,1,56,1.0,80.0,343.0,176.0,105.0,134.0,140.0,154.0,171.0,183.0,195.0,201.0,236.0,92.5,1,,Jersey City,27.0,100.0,exact,False,False
JERSEY CITY N J,1,57,26.0,99.0,3112.0,166.0,111.0,123.0,132.0,139.0,,171.0,183.0,201.0,,87.3,1,,Jersey City,27.0,100.0,exact,False,False
JERSEY CITY N J,,54 57,81.0,71.0,343.0,173.0,100.0,1198.0,,145.0,165.0,182.0,199.0,221.0,261.0,89.5,1,,Jersey City,27.0,100.0,exact,True,False
EAST ORANGE WN J,1,57,20.0,,366.0,,29.0,,,,123.0,145.0,,166.0,201.0,91.8,2,,East Orange,29.0,96.8,high_confidence,False,False
NEWARK N J,1,57,18.0,55.0,340.0,139.0,65.0,89.0,94.0,105.0,114.0,123.0,158.0,,201.0,94.2,2,,Newark,20.0,100.0,exact,False,False
NEW YORK N Y,1,57,25.0,94.0,330.0,197.0,105.0,138.0,155.0,166.0,186.0,201.0,227.0,278.0,315.0,94.3,2,,New York,30.0,100.0,exact,False,False
NEW YORK N Y,2,53,3.0,184.0,642.0,371.0,,201.0,201.0,201.0,327.0,327.0,327.0,327.0,737.0,94.5,2,,New York,31.0,100.0,exact,False,False
NEW YORK N Y,2,54,30.0,145.0,399.0,241.0,171.0,194.0,208.0,219.0,229.0,243.0,264.0,290.0,327.0,94.7,2,,New York,31.0,100.0,exact,False,False
NEW YORK N Y,2,55,40.0,93.0,466.0,236.0,123.0,14121.0,,195.0,227.0,254.0,278.0,334.0,363.0,92.1,2,,New York,31.0,100.0,exact,False,False
NEW YORK N Y,2,56,32.0,120.0,346.0,223.0,134.0,179.0,204.0,211.0,219.0,226.0,234.0,268.0,327.0,93.2,2,,New York,31.0,100.0,exact,False,False
NEW YORK N Y,2,53,105.0,93.0,642.0,237.0,136.0,173.0,195.0,210.0,224.0,238.0,263.0,303.0,349.0,95.2,2,,New York,31.0,100.0,exact,False,False
NEW YORK N Y,3,53,3.0,87.0,146.0,110.0,,,89.0,89.0,105.0,105.0,105.0,105.0,171.0,94.2,2,,New York,32.0,100.0,exact,False,False
NEW YORK N Y,3,54,36.0,79.0,350.0,180.0,97.0,112.0,130.0,151.0,162.0,171.0,195.0,264.0,298.0,93.7,2,,New York,32.0,100.0,exact,False,False
NEW YORK N Y,3,55,38.0,44.0,335.0,161.0,83.0,97.0,105.0,145.0,160.0,176.0,196.0,219.0,257.0,92.7,2,,New York,32.0,100.0,exact,False,False
NEW YORK N Y,3,56,26.0,71.0,379.0,192.0,89.0,100.0,145.0,154.0,,186.0,250.0,278.0,356.0,92.8,2,,New York,32.0,100.0,exact,False,False
NEW YORK N Y,3,53 56,103.0,44.0,379.0,174.0,87.0,101.0,126.0,150.0,161.0,173.0,196.0,249.0,299.0,93.8,2,,New York,32.0,100.0,exact,True,False
NEW YORK N Y,4,54,2.0,162.0,164.0,163.0,,,158.0,158.0,158.0,158.0,158.0,171.0,171.0,95.2,2,,New York,33.0,100.0,exact,False,False
NEW YORK N Y,4,55,24.0,44.0,238.0,136.0,68.0,76.0,105.0,123.0,134.0,145.0,165.0,,219.0,95.3,2,,New York,33.0,100.0,exact,False,False
NEW YORK N Y,4,54 55,26.0,44.0,238.0,138.0,71.0,76.0,111.0,123.0,140.0,154.0,162.0,181.0,2014.0,93.2,2,,New York,33.0,100.0,exact,True,False
NEW YORK N Y,,,6.0,87.0,642.0,241.0,,89.0,105.0,105.0,171.0,201.0,201.0,327.0,327.0,94.9,2,,New York,30.0,100.0,exact,False,False
NEW YORK N Y,,54,68.0,79.0,399.0,205.0,112.0,145.0,159.0,174.0,198.0,217.0,241.0,273.0,311.0,92.9,2,,New York,30.0,100.0,exact,False,False
NEW YORK N Y,,55,102.0,44.0,466.0,185.0,89.0,105.0,131.0,151.0,169.0,190.0,219.0,257.0,327.0,95.1,2,,New York,30.0,100.0,exact,False,False
NEW YORK N Y,,56,58.0,71.0,379.0,209.0,105.0,138.0,162.0,191.0,210.0,222.0,236.0,272.0,335.0,92.3,2,,New York,30.0,100.0,exact,False,False
NEW YORK N Y,,57,25.0,94.0,330.0,197.0,105.0,138.0,155.0,166.0,186.0,201.0,227.0,278.0,315.0,95.5,2,,New York,30.0,100.0,exact,False,False
NEW YORK N Y,,53 57,259.0,44.0,642.0,198.0,97.0,127.0,149.0,166.0,187.0,209.0,232.0,266.0,320.0,93.2,2,,New York,30.0,100.0,exact,True,False
BINGHAMTON N Y,1,57,26.0,54.0,224.0,94.0,58.0,65.0,72.0,76.0,89.0,99.0,105.0,119.0,130.0,92.3,2,,Binghamton,34.0,100.0,exact,False,False
BUFFALO N Y,1,57,6.0,70.0,388.0,166.0,71.0,71.0,76.0,76.0,105.0,171.0,171.0,236.0,236.0,92.9,2,,Buffalo,35.0,100.0,exact,False,False
BUFFALO N Y,2,57,15.0,80.0,607.0,241.0,123.0,130.0,145.0,158.0,181.0,191.0,278.0,327.0,580.0,92.4,2,,Buffalo,35.0,100.0,exact,False,False
BUFFALO N Y,,57,21.0,70.0,607.0,220.0,76.0,105.0,130.0,145.0,171.0,191.0,236.0,327.0,453.0,94.2,2,,Buffalo,35.0,100.0,exact,False,False
SCHENECTADY N,1,57,22.0,,143.0,7.7,47.0,51.0,58.0,65.0,76.0,85.0,92.0,102.0,123.0,92.6,2,,Schenectady,36.0,92.9,high_confidence,False,False
SYRACUSE N Y,1,57,26.0,40.0,347.0,119.0,47.0,65.0,80.0,89.0,105.0,125.0,134.0,158.0,186.0,91.0,2,,Syracuse,37.0,100.0,exact,False,False
UTICA N Y,1,57,24.0,44.0,228.0,120.0,60.0,69.0,74.0,100.0,114.0,130.0,,179.0,,94.1,2,,Utica,38.0,100.0,exact,False,False
PHILADELPHIA PA,1,53,8.0,92.0,414.0,265.0,105.0,201.0,201.0,236.0,257.0,278.0,385.0,385.0,419.0,93.5,2,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,1,54,75.0,37.0,760.0,202.0,87.0,108.0,130.0,153.0,174.0,198.0,226.0,257.0,766.0,94.7,2,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,,55,289.0,56.0,576.0,210.0,117.0,144.0,157.0,170.0,196.0,217.0,241.0,279.0,319.0,94.7,2,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,1,56,307.0,66.0,761.0,220.0,128.0,148.0,167.0,184.0,200.0,217.0,234.0,271.0,325.0,95.3,2,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,1,53 56,679.0,37.0,761.0,214.0,116.0,143.0,159.0,176.0,197.0,216.0,236.0,274.0,325.0,93.1,2,,Philadelphia,41.0,100.0,exact,True,False
PHILADELPHIA PA,2,54,6.0,339.0,696.0,533.0,385.0,385.0,533.0,533.0,564.0,596.0,596.0,627.0,627.0,93.5,2,,Philadelphia,42.0,100.0,exact,False,False
PHILADELPHIA PA,2,55,19.0,158.0,550.0,345.0,236.0,264.0,286.0,303.0,319.0,327.0,408.0,453.0,506.0,92.7,2,,Philadelphia,42.0,100.0,exact,False,False
PHILADELPHIA PA,2,54 55,25.0,158.0,696.0,390.0,250.0,278.0,303.0,319.0,3865.0,,493.0,533.0,604.0,93.1,2,,Philadelphia,42.0,100.0,exact,True,False
PHILADELPHIA PA,3,53,6.0,71.0,376.0,170.0,71.0,71.0,76.0,76.0,112.0,219.0,219.0,236.0,236.0,91.3,2,,Philadelphia,43.0,100.0,exact,False,False
PHILADELPHIA PA,3,54,26.0,29.0,382.0,123.0,67.0,71.0,76.0,89.0,,127.0,136.0,158.0,201.0,92.1,2,,Philadelphia,43.0,100.0,exact,False,False
PHILADELPHIA PA,3,55,14.0,94.0,238.0,145.0,93.0,101.0,105.0,117.0,123.0,154.0,171.0,181.0,201.0,95.3,2,,Philadelphia,43.0,100.0,exact,False,False
PHILADELPHIA PA,3,53 55,46.0,29.0,382.0,138.0,69.0,75.0,92.0,102.0,117.0,136.0,155.0,186.0,224.0,93.7,2,,Philadelphia,43.0,100.0,exact,True,False
PHILADELPHIA PA,4,55,27.0,,,311.0,194.0,207.0,,247.0,278.0,303.0,356.0,430.0,480.0,92.6,2,,Philadelphia,44.0,100.0,exact,False,False
PHILADELPHIA PA,4,,23.0,,1.0,286.0,135.0,167.0,193.0,218.0,243.0,266.0,3021.0,,,89.8,2,,Philadelphia,44.0,100.0,exact,False,False
PHILADELPHIA PA,4,57,25.0,86.0,323.0,203.0,134.0,145.0,165.0,1861.0,,219.0,236.0,257.0,294.0,93.5,2,,Philadelphia,44.0,100.0,exact,False,False
PHILADELPHIA PA,4,55,285.0,51.0,,281.0,140.0,168.0,195.0,217.0,240.0,264.0,298.0,361.0,499.0,90.7,2,,Philadelphia,44.0,100.0,exact,False,False
PHILADELPHIA PA,5,55,24.0,44.0,327.0,127.0,,78.0,83.0,89.0,97.0,105.0,130.0,145.0,278.0,92.9,2,,Philadelphia,45.0,100.0,exact,False,False
PHILADELPHIA PA,,,41.0,66.0,2963.0,178.0,80.0,,112.0,129.0,152.0,167.0,208.0,236.0,311.0,87.9,2,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,5,55 56,65.0,44.0,563.0,159.0,77.0,84.0,94.0,110.0,129.0,149.0,181.0,224.0,298.0,94.7,2,,Philadelphia,45.0,100.0,exact,True,False
PHILADELPHIA PA,6,55,12.0,84.0,271.0,177.0,89.0,134.0,154.0,162.0,1721.0,,210.0,227.0,236.0,92.4,2,,Philadelphia,46.0,100.0,exact,False,False
PHILADELPHIA PA,6,56,42.0,91.0,581.0,192.0,125.0,131.0,140.0,149.0,167.0,181.0,194.0,222.0,303.0,91.6,2,,Philadelphia,46.0,100.0,exact,False,False
PHILADELPHIA PA,6,55 56,54.0,84.0,281.0,189.0,124.0,133.0,141.0,154.0,168.0,1853.0,,220.0,278.0,91.0,2,,Philadelphia,46.0,100.0,exact,True,False
PHILADELPHIA PA,7,55,6.0,135.0,316.0,240.0,145.0,145.0,201.0,,236.0,294.0,294.0,,311.0,94.2,2,,Philadelphia,47.0,100.0,exact,False,False
PHILADELPHIA PA,7,56,38.0,76.0,910.0,229.0,94.0,132.0,145.0,162.0,191.0,216.0,236.0,268.0,385.0,93.7,2,,Philadelphia,47.0,100.0,exact,False,False
PHILADELPHIA PA,7,55,44.0,76.0,910.0,230.0,94.0,134.0,149.0,171.0,201.0,219.0,247.0,288.0,385.0,93.2,2,,Philadelphia,47.0,100.0,exact,False,False
PHILADELPHIA PA,,,14.0,71.0,414.0,224.0,71.0,89.0,105.0,213.0,224.0,236.0,278.0,356.0,419.0,92.8,2,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,,54,107.0,29.0,760.0,203.0,76.0,94.0,116.0,137.0,160.0,186.0,220.0,,385.0,95.4,2,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,,55,391.0,44.0,621.0,215.0,107.0,137.0,156.0,172.0,200.0,223.0,252.0,290.0,331.0,94.4,2,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,,56,661.0,,1.0,239.0,123.0,146.0,166.0,186.0,207.0,228.0,256.0,298.0,401.0,93.0,2,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,,57,25.0,86.0,323.0,203.0,134.0,145.0,165.0,181.0,207.0,219.0,236.0,257.0,294.0,94.1,2,,Philadelphia,41.0,100.0,exact,False,False
PHILADELPHIA PA,,53 57,1198.0,,,,,138.0,158.0,178.0,202.0,223.0,251.0,292.0,373.0,92.3,2,,Philadelphia,41.0,100.0,exact,True,False
ALTOONA PA,1,55,3.0,82.0,125.0,,,89.0,89.0,89.0,105.0,105.0,105.0,105.0,145.0,92.1,2,,Altoona,57.0,100.0,exact,False,False
ALTOONA PA,1,56,24.0,61.0,411.0,,71.0,80.0,83.0,89.0,117.0,127.0,141.0,158.0,191.0,89.6,2,,Altoona,57.0,100.0,exact,False,False
ALTOONA PA,1,55 56,27.0,61.0,411.0,125.0,76.0,79.0,84.0,89.0,117.0,127.0,1368.0,,181.0,88.5,2,,Altoona,57.0,100.0,exact,True,False
BRISTOL PA,1,55,31.0,27.0,229.0,96.0,47.0,65.0,73.0,81.0,92.0,100.0,108.0,117.0,145.0,92.6,2,,Bristol,58.0,100.0,exact,False,False
BRISTOL PA,1,56,12.0,52.0,177.0,107.0,55.0,65.0,89.0,97.0,105.0,114.0,123.0,145.0,,92.6,2,,Bristol,58.0,100.0,exact,False,False
BRISTOL PA,1,55 56,43.0,27.0,229.0,99.0,51.0,68.0,78.0,85.0,95.0,103.0,112.0,121.0,158.0,93.5,2,,Bristol,58.0,100.0,exact,True,False
CHE 3 TER PA,1,55,31.0,40.0,273.0,134.0,76.0,94.0,102.0,123.0,136.0,145.0,158.0,171.0,194.0,93.8,2,,Chester,55.0,81.8,low_confidence,False,False
CHE 3 TER PA,1,56,13.0,38.0,323.0,136.0,40.0,65.0,76.0,97.0,123.0,158.0,171.0,186.0,236.0,93.1,2,,Chester,55.0,81.8,low_confidence,False,False
CHE 3 TER PA,1,55,44.0,38.0,323.0,135.0,65.0,91.0,99.0,117.0,132.0,145.0,161.0,176.0,201.0,93.5,2,,Chester,55.0,81.8,low_confidence,False,False
ERIE PA,1,55,1.0,90.0,90.0,90.0,,,,,105.0,105.0,105.0,105.0,105.0,93.5,2,,Erie,56.0,100.0,exact,False,False
ERIE PA,1,56,49.0,25.0,550.0,80.0,36.0,42.0,46.0,53.0,63.0,70.0,77.0,,97.0,93.9,2,,Erie,56.0,100.0,exact,False,False
ERIE PA,1,55 56,50.0,25.0,550.0,80.0,36.0,42.0,46.0,53.0,63.0,71.0,79.0,86.0,99.0,94.2,2,,Erie,56.0,100.0,exact,True,False
PITTSBURGH PA,1,,,43.0,,134.0,,83.0,95.0,104.0,121.0,134.0,150.0,164.0,222.0,93.2,3,,Pittsburgh,48.0,100.0,exact,False,False
PITTSBURGH PA,2,57,23.0,78.0,534.0,203.0,85.0,100.0,134.0,158.0,181.0,191.0,201.0,257.0,419.0,92.3,3,,Pittsburgh,49.0,100.0,exact,False,False
PITTSBURGH PA,,56 57,94.0,43.0,534.0,150.0,73.0,89.0,99.0,111.0,129.0,143.0,,196.0,253.0,92.3,3,,Pittsburgh,48.0,100.0,exact,True,False
WELL ITAMSPORT PA,1,55,6.0,85.0,268.0,178.0,89.0,89.0,145.0,145.0,171.0,219.0,219.0,236.0,236.0,84.5,3,,Williamsport,50.0,87.5,high_confidence,False,False
