Station_Location,Site,Years,Num_Samples,Min,Max,Avg,P10,P20,P30,P40,P50,P60,P70,P80,P90,Avg_Confidence,Page_Num,Aggregate_Type,Resolved_Name,Station_Order,Match_Score,Match_Type,Is_Year_Aggregate,Is_Site_Aggregate
TAMPA FLA,1,57,26.0,,99.0,54.0,34.0,37.0,42.0,46.0,51.0,59.0,68.0,76.0,82.0,91.9,33,,Tampa,84.0,100.0,exact,False,False
TAMPA FLA,1,55 57,86.0,,247.0,75.0,37.0,46.0,52.0,58.0,65.0,74.0,83.0,99.0,129.0,89.7,33,,Tampa,84.0,100.0,exact,True,False
MULAMI FLA,1,57,25.0,31.0,111.0,55.0,31.0,32.0,36.0,40.0,48.0,59.0,68.0,84.0,99.0,86.6,33,,Miami,82.0,84.2,low_confidence,False,False
ATLANTA GA,1,55,29.0,61.0,803.0,159.0,69.0,74.0,78.0,94.0,104.0,115.0,132.0,167.0,211.0,92.2,33,,Atlanta,85.0,100.0,exact,False,False
ATLANTA GA,,56,34.0,63.0,525.0,149.0,78.0,85.0,90.0,110.0,120.0,131.0,152.0,175.0,301.0,92.8,33,,Atlanta,85.0,100.0,exact,False,False
ATLANTA GA,1,57,26.0,41.0,185.0,81.0,56.0,61.0,68.0,73.0,79.0,83.0,85.0,89.0,104.0,92.3,33,,Atlanta,85.0,100.0,exact,False,False
ATLANTA GA,1,55 57,89.0,41.0,803.0,132.0,65.0,73.0,80.0,86.0,94.0,109.0,126.0,154.0,211.0,92.2,33,,Atlanta,85.0,100.0,exact,True,False
COLUMBUS GA,1,57,27.0,35.0,221.0,80.0,39.0,40.0,43.0,51.0,73.0,81.0,90.0,120.0,149.0,94.1,33,,Columbus,87.0,100.0,exact,False,False
JACKSON MISS,1,57,24.0,8.0,220.0,53.0,,18.0,19.0,33.0,36.0,41.0,51.0,73.0,120.0,93.4,33,,Jackson,89.0,100.0,exact,False,False
COLUMBIA SC,1,,24.0,24.0,350.0,116.0,33.0,48.0,54.0,64.0,78.0,104.0,183.0,197.0,243.0,94.1,33,,Columbia,90.0,95.7,high_confidence,False,False
GREENVILLE SC,,57,29.0,31.0,292.0,110.0,38.0,46.0,51.0,72.0,78.0,99.0,120.0,159.0,262.0,91.4,33,,Greenville,91.0,96.3,high_confidence,False,False
CHATTANOOGA TENN,,,18.0,9.0,251.0,84.0,31.0,48.0,,56.0,61.0,66.0,73.0,78.0,159.0,94.2,33,,Chattanooga,92.0,100.0,exact,False,False
CHATTANOOGA TENN,,56,24.0,29.0,,890.0,44.0,,59.0,64.0,68.0,75.0,97.0,109.0,138.0,92.8,33,,Chattanooga,92.0,100.0,exact,False,False
CHATTANOOGA TENN,,57,13.0,29.0,597.0,139.0,29.0,38.0,48.0,51.0,68.0,189.0,,1863.0,,87.9,33,,Chattanooga,92.0,100.0,exact,False,False
CHATTANOOGA TENN,3,57,55.0,9.0,597.0,95.0,36.0,48.0,56.0,61.0,66.0,72.0,104.0,142.0,,94.8,33,,Chattanooga,94.0,100.0,exact,False,False
CHATTANOOGA TENN,4,55,21.0,84.0,733.0,226.0,95.0,104.0,120.0,129.0,159.0,211.0,232.0,322.0,491.0,94.0,33,,Chattanooga,95.0,100.0,exact,False,False
CHATTANOOGA TENN,4,56,24.0,69.0,540.0,198.0,84.0,104.0,126.0,149.0,165.0,177.0,,268.0,399.0,94.1,33,,Chattanooga,95.0,100.0,exact,False,False
CHATTANOOGA TENN,4,57,18.0,44.0,367.0,176.0,104.0,120.0,126.0,138.0,152.0,167.0,183.0,227.0,322.0,93.7,33,,Chattanooga,95.0,100.0,exact,False,False
CHATTANOOGA TENN,4,57,63.0,44.0,733.0,201.0,92.0,110.0,125.0,136.0,159.0,177.0,217.0,268.0,399.0,94.3,33,,Chattanooga,95.0,100.0,exact,False,False
CHATTANOOGA TENN,,55,39.0,9.0,733.0,160.0,48.0,59.0,68.0,95.0,120.0,134.0,159.0,227.0,322.0,94.7,33,,Chattanooga,92.0,100.0,exact,False,False
CHATTANOOGA TENN,,56,48.0,29.0,540.0,139.0,55.0,64.0,73.0,90.0,108.0,129.0,154.0,177.0,268.0,94.1,33,,Chattanooga,92.0,100.0,exact,False,False
CHATTANOOGA TENN,,57,31.0,29.0,597.0,160.0,38.0,51.0,104.0,126.0,149.0,164.0,178.0,211.0,322.0,93.7,33,,Chattanooga,92.0,100.0,exact,False,False
CHATTANOOGA TENN,,55 57,118.0,9.0,733.0,152.0,48.0,61.0,73.0,99.0,122.0,142.0,166.0,205.0,,93.9,33,,Chattanooga,92.0,100.0,exact,True,False
KNOXVILLE TENN,1,57,26.0,52.0,337.0,135.0,59.0,68.0,76.0,90.0,125.0,138.0,159.0,192.0,211.0,92.9,33,,Knoxville,96.0,100.0,exact,False,False
NASHVILLE TENN,1,,28.0,35.0,560.0,107.0,51.0,57.0,62.0,73.0,,88.0,109.0,120.0,,94.4,33,,Nashville,98.0,100.0,exact,False,False
CHICAGO HEL,1,55,37.0,,500.0,195.0,96.0,104.0,138.0,150.0,167.0,192.0,232.0,,322.0,89.9,33,,Chicago,99.0,85.9,high_confidence,False,False
CHICAGO HEL,1,56,11.0,86.0,403.0,235.0,90.0,112.0,120.0,159.0,243.0,280.0,347.0,371.0,399.0,94.3,33,,Chicago,99.0,85.9,high_confidence,False,False
CHICAGO HEL,1,55 56,48.0,,500.0,204.0,96.0,115.0,138.0,151.0,171.0,2121.0,,280.0,359.0,90.3,33,,Chicago,99.0,85.9,high_confidence,True,False
CHICAGO HEL,2,55,22.0,75.0,479.0,222.0,90.0,120.0,190.0,204.0,222.0,243.0,262.0,294.0,322.0,95.4,33,,Chicago,100.0,85.9,high_confidence,False,False
CHICAGO HEL,2,56,13.0,,75.0,236.0,59.0,104.0,138.0,159.0,255.0,268.0,280.0,301.0,427.0,93.5,33,,Chicago,100.0,85.9,high_confidence,False,False
CHICAGO HEL,2,55 56,35.0,54.0,,227.0,90.0,120.0,183.0,200.0,232.0,254.0,275.0,297.0,371.0,94.0,33,,Chicago,100.0,85.9,high_confidence,True,False
CHICAGO HEL,4,55,48.0,8.0,232.0,96.0,23.0,39.0,44.0,68.0,76.0,108.0,1368.0,,197.0,92.9,33,,Chicago,102.0,85.9,high_confidence,False,False
CHICAGO HEL,4,56,9.0,21.0,267.0,119.0,22.0,33.0,44.0,68.0,120.0,120.0,149.0,159.0,243.0,95.4,33,,Chicago,102.0,85.9,high_confidence,False,False
CHICAGO HEL,4,56,57.0,8.0,267.0,99.0,23.0,33.0,44.0,68.0,78.0,110.0,141.0,156.0,211.0,95.3,33,,Chicago,102.0,85.9,high_confidence,False,False
CHICAGO HEL,5,57,8.0,52.0,235.0,111.0,,,59.0,78.0,90.0,120.0,138.0,138.0,159.0,90.1,33,,Chicago,103.0,85.9,high_confidence,False,False
CHICAGO HEL,,,107.0,8.0,500.0,156.0,40.0,69.0,92.0,117.0,144.0,163.0,202.0,237.0,280.0,91.7,33,,Chicago,99.0,81.8,low_confidence,False,False
CHICAGO HEL,,56,33.0,21.0,575.0,204.0,44.0,90.0,115.0,143.0,183.0,243.0,265.0,301.0,390.0,93.1,33,,Chicago,99.0,81.8,low_confidence,False,False
CHICAGO HEL,,57,8.0,52.0,235.0,111.0,55.0,59.0,59.0,78.0,90.0,120.0,138.0,138.0,159.0,94.1,33,,Chicago,99.0,81.8,low_confidence,False,False
CHICAGO HEL,,55 57,148.0,8.0,575.0,164.0,42.0,71.0,94.0,118.0,145.0,169.0,213.0,249.0,304.0,95.0,33,,Chicago,99.0,81.8,low_confidence,True,False
EAST ST LOUIS ILL,1,55,19.0,73.0,6186.0,242.0,129.0,145.0,159.0,183.0,232.0,245.0,268.0,322.0,399.0,85.5,33,,East St. Louis,104.0,100.0,exact,False,False
EAST ST LOUIS ILL,1,56,30.0,68.0,414.0,167.0,90.0,101.0,109.0,115.0,126.0,159.0,197.0,243.0,322.0,93.9,33,,East St. Louis,104.0,100.0,exact,False,False
EAST ST LOUIS ILL,1,55 56,49.0,,618.0,196.0,94.0,109.0,120.0,138.0,167.0,197.0,235.0,273.0,355.0,95.0,33,,East St. Louis,104.0,100.0,exact,True,False
EAST ST LOUIS ILL,2,55,18.0,26.0,428.0,139.0,33.0,75.0,78.0,90.0,104.0,126.0,138.0,159.0,301.0,93.1,33,,East St. Louis,105.0,100.0,exact,False,False
EAST ST LOUIS ILL,2,56,32.0,21.0,167.0,69.0,25.0,36.0,44.0,54.0,61.0,686.0,,90.0,138.0,93.9,33,,East St. Louis,105.0,100.0,exact,False,False
EAST ST LOUIS ILL,2,55 56,50.0,21.0,428.0,94.0,29.0,40.0,,66.0,75.0,84.0,99.0,129.0,171.0,93.1,33,,East St. Louis,105.0,100.0,exact,True,False
EAST ST LOUIS ILL,,55,37.0,26.0,618.0,192.0,,84.0,120.0,134.0,154.0,183.0,243.0,294.0,371.0,92.2,33,,East St. Louis,104.0,100.0,exact,False,False
EAST ST LOUIS ILL,,,62.0,,414.0,116.0,36.0,,66.0,,96.0,110.0,125.0,,243.0,90.7,33,,East St. Louis,104.0,100.0,exact,False,False
EAST ST LOUIS ILL,,55 56,99.0,21.0,618.0,145.0,40.0,64.0,78.0,96.0,115.0,132.0,164.0,219.0,301.0,91.7,33,,East St. Louis,104.0,100.0,exact,True,False
EAST ST LOUIS ILL,1,57,20.0,19.0,212.0,73.0,31.0,35.0,38.0,49.0,59.0,68.0,78.0,112.0,138.0,94.0,33,,East St. Louis,104.0,100.0,exact,False,False
EAST CHICAGO INO,1,55,10.0,82.0,280.0,176.0,84.0,90.0,104.0,120.0,163.0,211.0,243.0,255.0,268.0,93.3,34,,East Chicago,107.0,98.4,high_confidence,False,False
EAST CHICAGO INO,1,56,15.0,78.0,361.0,166.0,90.0,120.0,138.0,1453.0,,159.0,185.0,211.0,243.0,90.7,34,,East Chicago,107.0,98.4,high_confidence,False,False
EAST CHICAGO INO,,57,20.0,32.0,360.0,151.0,78.0,86.0,95.0,104.0,120.0,149.0,183.0,211.0,243.0,94.6,34,,East Chicago,107.0,93.8,high_confidence,False,False
EAST CHICAGO INO,1,55 57,45.0,32.0,361.0,161.0,82.0,90.0,108.0,126.0,149.0,165.0,197.0,224.0,268.0,93.7,34,,East Chicago,107.0,98.4,high_confidence,True,False
EAST CHICAGO INO,2,55,10.0,42.0,490.0,178.0,44.0,68.0,84.0,90.0,120.0,138.0,159.0,322.0,371.0,93.7,34,,East Chicago,108.0,98.4,high_confidence,False,False
EAST CHICAGO INO,2,54,15.0,82.0,363.0,154.0,94.0,97.0,104.0,109.0,120.0,145.0,,183.0,322.0,91.3,34,,East Chicago,108.0,98.4,high_confidence,False,False
EAST CHICAGO INO,2,57,22.0,49.0,284.0,119.0,53.0,57.0,68.0,90.0,104.0,120.0,138.0,183.0,243.0,92.7,34,,East Chicago,108.0,98.4,high_confidence,False,False
EAST CHICAGO INO,2,55 57,47.0,42.0,490.0,143.0,57.0,68.0,90.0,102.0,115.0,132.0,152.0,211.0,294.0,92.0,34,,East Chicago,108.0,98.4,high_confidence,True,False
EAST CHICAGO INO,3,,14.0,45.0,218.0,103.0,51.0,64.0,68.0,832.0,,90.0,129.0,138.0,183.0,88.9,34,,East Chicago,109.0,98.4,high_confidence,False,False
EAST CHICAGO INO,3,,19.0,42.0,448.0,153.0,44.0,73.0,90.0,104.0,129.0,138.0,171.0,211.0,280.0,91.8,34,,East Chicago,109.0,98.4,high_confidence,False,False
EAST CHICAGO INO,3,,,30.0,293.0,121.0,521.0,,90.0,104.0,115.0,129.0,145.0,152.0,163.0,91.3,34,,East Chicago,109.0,98.4,high_confidence,False,False
EAST CHICAGO INO,3,57,,30.0,448.0,128.0,51.0,68.0,80.0,94.0,114.0,129.0,146.0,171.0,232.0,90.3,34,,East Chicago,109.0,98.4,high_confidence,False,False
EAST CHICAGO INO,4,55,11.0,39.0,230.0,92.0,44.0,48.0,51.0,,90.0,104.0,109.0,115.0,120.0,90.9,34,,East Chicago,110.0,98.4,high_confidence,False,False
EAST CHICAGO INO,4,56,19.0,26.0,285.0,104.0,44.0,54.0,59.0,,78.0,97.0,112.0,159.0,183.0,93.9,34,,East Chicago,110.0,98.4,high_confidence,False,False
EAST CHICAGO INO,4,57,20.0,28.0,313.0,138.0,29.0,38.0,59.0,698.0,,120.0,222.0,243.0,294.0,90.4,34,,East Chicago,110.0,98.4,high_confidence,False,False
EAST CHICAGO INO,4,57,50.0,26.0,313.0,115.0,38.0,51.0,58.0,68.0,90.0,106.0,118.0,183.0,243.0,93.9,34,,East Chicago,110.0,98.4,high_confidence,False,False
EAST CHICAGO INO,,,45.0,39.0,490.0,133.0,,64.0,81.0,,107.0,117.0,149.0,,268.0,95.1,34,,East Chicago,107.0,93.8,high_confidence,False,False
EAST CHICAGO INO,,,68.0,26.0,448.0,142.0,56.0,75.0,92.0,104.0,120.0,145.0,162.0,183.0,262.0,92.0,34,,East Chicago,107.0,93.8,high_confidence,False,False
EAST CHICAGO INO,,57,80.0,28.0,360.0,32.0,51.0,61.0,80.0,97.0,,129.0,153.0,,262.0,88.6,34,,East Chicago,107.0,93.8,high_confidence,False,False
EAST CHICAGO INO,,55 57,193.0,26.0,490.0,136.0,52.0,67.0,83.0,98.0,113.0,132.0,156.0,199.0,264.0,94.8,34,,East Chicago,107.0,93.8,high_confidence,True,False
EVANSVILLE PND,1,57,25.0,19.0,190.0,59.0,33.0,38.0,42.0,44.0,53.0,,1.0,78.0,90.0,89.1,34,,Evansville,111.0,92.9,high_confidence,False,False
FORT WAYNE IND,1,,28.0,32.0,282.0,102.0,38.0,53.0,57.0,68.0,84.0,99.0,120.0,138.0,202.0,93.9,34,,Ft. Wayne,112.0,100.0,exact,False,False
INDEANAPOLIS INO,1,,26.0,25.0,348.0,120.0,64.0,71.0,,90.0,104.0,120.0,138.0,164.0,173.0,89.1,34,,Indianapolis,113.0,87.5,high_confidence,False,False
DETROIT MICH,2,56,30.0,60.0,344.0,119.0,68.0,85.0,92.0,98.0,104.0,110.0,116.0,129.0,163.0,93.1,34,,Detroit,116.0,100.0,exact,False,False
DETROIT MICH,3,56,33.0,13.0,417.0,,24.0,27.0,29.0,44.0,49.0,59.0,68.0,84.0,138.0,93.6,34,,Detroit,117.0,100.0,exact,False,False
DETROIT MICH,4,57,23.0,38.0,270.0,102.0,44.0,57.0,68.0,,90.0,104.0,112.0,120.0,175.0,95.5,34,,Detroit,118.0,100.0,exact,False,False
DETROIT MICH,,,63.0,13.0,417.0,94.0,26.0,44.0,,67.0,85.0,95.0,104.0,116.0,183.0,93.5,34,,Detroit,115.0,100.0,exact,False,False
DETROIT MICH,,57,23.0,38.0,270.0,102.0,44.0,57.0,68.0,81.0,90.0,104.0,112.0,120.0,175.0,94.4,34,,Detroit,115.0,100.0,exact,False,False
DETROIT MICH,,56 57,86.0,13.0,417.0,96.0,28.0,46.0,59.0,71.0,86.0,96.0,107.0,119.0,173.0,94.2,34,,Detroit,115.0,100.0,exact,True,False
GRAND RAPIOS MICH,1,57,18.0,51.0,221.0,95.0,54.0,59.0,61.0,64.0,68.0,78.0,120.0,138.0,152.0,94.0,34,,Grand Rapids,121.0,94.1,high_confidence,False,False
KALAMAZOO MICH,1,57,25.0,,101.0,44.0,16.0,26.0,31.0,34.0,36.0,38.0,59.0,68.0,78.0,92.2,34,,Kalamazoo,123.0,100.0,exact,False,False
LANSING MICH,1,57,26.0,25.0,101.0,53.0,33.0,35.0,37.0,44.0,,61.0,64.0,68.0,75.0,95.0,34,,Lansing,124.0,100.0,exact,False,False
FLINT MICH,1,57,26.0,35.0,200.0,87.0,,59.0,64.0,68.0,78.0,85.0,90.0,120.0,138.0,91.6,34,,Flint,120.0,100.0,exact,False,False
CENCINNATI OHIO,1,55,22.0,24.0,235.0,115.0,38.0,,68.0,84.0,104.0,,159.0,183.0,211.0,89.2,34,,Cincinnati,126.0,85.6,high_confidence,False,False
CENCINNATI OHIO,1,56,43.0,33.0,545.0,142.0,48.0,71.0,80.0,87.0,126.0,152.0,173.0,197.0,291.0,93.6,34,,Cincinnati,126.0,85.6,high_confidence,False,False
CENCINNATI OHIO,1,57,26.0,,188.0,82.0,29.0,38.0,55.0,62.0,71.0,84.0,95.0,120.0,159.0,92.4,34,,Cincinnati,126.0,85.6,high_confidence,False,False
CENCINNATI OHIO,1,55 57,91.0,21.0,545.0,119.0,37.0,54.0,68.0,79.0,90.0,125.0,156.0,178.0,211.0,91.9,34,,Cincinnati,126.0,85.6,high_confidence,True,False
YOUNGSTOWN OHIO,1,56,20.0,52.0,276.0,136.0,59.0,78.0,86.0,104.0,129.0,138.0,159.0,185.0,243.0,93.6,34,,Youngstown,137.0,88.9,high_confidence,False,False
YOUNGSTOWN OHIO,1,57,26.0,35.0,490.0,145.0,46.0,,,84.0,104.0,132.0,149.0,183.0,280.0,92.9,34,,Youngstown,137.0,88.9,high_confidence,False,False
YOUNGSTOWN OHIO,1,56 57,46.0,35.0,490.0,141.0,51.0,57.0,80.0,90.0,1253.0,,154.0,183.0,255.0,91.0,34,,Youngstown,137.0,88.9,high_confidence,True,False
CANTON OHIO,1,57,26.0,49.0,314.0,145.0,68.0,78.0,104.0,112.0,126.0,145.0,159.0,211.0,243.0,94.9,34,,Canton,131.0,84.2,low_confidence,False,False
CLEVELAND OHIO,1,57,26.0,38.0,291.0,119.0,59.0,68.0,76.0,84.0,110.0,120.0,143.0,159.0,1383.0,88.1,34,,Cleveland,132.0,88.0,high_confidence,False,False
COLUMBUS OHIO,1,57,29.0,26.0,307.0,109.0,42.0,59.0,73.0,95.0,107.0,112.0,120.0,138.0,1383.0,93.3,34,,Columbus,133.0,87.0,high_confidence,False,False
TOLEDO OHIO,,57,26.0,32.0,250.0,,36.0,40.0,48.0,53.0,59.0,68.0,75.0,104.0,1383.0,89.7,34,,Toledo,136.0,84.2,low_confidence,False,False
LORAIN OHIO,1,57,26.0,32.0,533.0,105.0,42.0,48.0,55.0,,84.0,96.0,101.0,138.0,,89.9,34,,Lorain,135.0,84.2,low_confidence,False,False
MILWAUKEE WIS,1,57,25.0,,170.0,76.0,41.0,46.0,,61.0,66.0,78.0,95.0,104.0,132.0,92.1,34,,Milwaukee,138.0,96.3,high_confidence,False,False
RACINE WIS,1,57,23.0,15.0,212.0,67.0,27.0,38.0,44.0,61.0,66.0,70.0,74.0,78.0,99.0,89.6,34,,Racine,139.0,95.2,high_confidence,False,False
DES MOINES,1,57,26.0,,183.0,72.0,33.0,41.0,46.0,49.0,55.0,68.0,84.0,104.0,138.0,94.2,34,,Des Moines,141.0,100.0,exact,False,False
KANSAS CITY KANSAS,1,55,10.0,35.0,285.0,134.0,38.0,78.0,90.0,112.0,120.0,129.0,138.0,159.0,243.0,94.1,34,,Kansas City,142.0,98.8,high_confidence,False,False
KANSAS CITY KANSAS,1,57,,41.0,170.0,86.0,44.0,,,,68.0,84.0,90.0,90.0,159.0,92.9,34,,Kansas City,142.0,98.8,high_confidence,False,False
KANSAS CITY KANSAS,1,55 57,18.0,35.0,285.0,112.0,44.0,59.0,68.0,82.0,90.0,120.0,138.0,149.0,,90.3,34,,Kansas City,142.0,98.8,high_confidence,True,False
KANSAS CITY KANSAS,2,56,25.0,20.0,149.0,,30.0,32.0,35.0,38.0,42.0,44.0,,58.0,90.0,95.3,34,,Kansas City,143.0,98.8,high_confidence,False,False
KANSAS CITY KANSAS,,55,10.0,35.0,285.0,134.0,38.0,78.0,90.0,,120.0,1329.0,1386.0,,243.0,91.8,34,,Kansas City,142.0,94.1,high_confidence,False,False
KANSAS CITY KANSAS,,56,25.0,20.0,149.0,51.0,30.0,32.0,35.0,38.0,42.0,44.0,,58.0,90.0,94.3,34,,Kansas City,142.0,94.1,high_confidence,False,False
KANSAS CITY KANSAS,,57,,41.0,170.0,86.0,44.0,51.0,,59.0,68.0,84.0,90.0,90.0,159.0,91.8,34,,Kansas City,142.0,94.1,high_confidence,False,False
KANSAS CITY KANSAS,,55 57,43.0,20.0,285.0,77.0,31.0,36.0,40.0,44.0,56.0,64.0,84.0,120.0,152.0,90.5,34,,Kansas City,142.0,94.1,high_confidence,True,False
WICHITA KANSAS,1,57,26.0,,61.0,37.0,24.0,29.0,32.0,34.0,37.0,40.0,42.0,46.0,49.0,94.8,34,,Wichita,145.0,92.3,high_confidence,False,False
MINNEAPOLIS MIAN,1,55,69.0,25.0,397.0,85.0,35.0,45.0,,7.0,67.0,75.0,88.0,120.0,149.0,89.8,34,,Minneapolis,147.0,93.8,high_confidence,False,False
MINNEAPOLIS MIAN,1,56,46.0,40.0,446.0,103.0,,63.0,71.0,77.0,,95.0,104.0,138.0,165.0,92.6,34,,Minneapolis,147.0,93.8,high_confidence,False,False
MINNEAPOLIS MIAN,1,57,26.0,,161.0,67.0,25.0,33.0,44.0,49.0,64.0,71.0,78.0,97.0,120.0,89.7,34,,Minneapolis,147.0,93.8,high_confidence,False,False
MINNEAPOLIS MIAN,1,57,141.0,,446.0,87.0,36.0,47.0,55.0,64.0,73.0,82.0,95.0,122.0,155.0,91.7,34,,Minneapolis,147.0,93.8,high_confidence,False,False
OULUTH MINN,1,57,25.0,20.0,280.0,75.0,41.0,46.0,,,64.0,68.0,78.0,90.0,129.0,94.5,34,,Duluth,146.0,90.9,high_confidence,False,False
KANSAS CITY MO,2,,35.0,,298.0,332.0,83.0,,,104.0,115.0,138.0,145.0,,,86.5,35,,Kansas City,151.0,100.0,exact,False,False
KANSAS CITY MO,2,,,,497.0,161.0,,,,102.0,114.0,129.0,171.0,232.0,322.0,95.1,35,,Kansas City,151.0,100.0,exact,False,False
KANSAS CITY MO,2,57,26.0,28.0,301.0,96.0,33.0,49.0,64.0,73.0,82.0,88.0,97.0,143.0,154.0,94.5,35,,Kansas City,151.0,100.0,exact,False,False
KANSAS CITY MO,2,55 57,75.0,28.0,,1332.0,61.0,76.0,86.0,94.0,103.0,116.0,143.0,167.0,268.0,93.4,35,,Kansas City,151.0,100.0,exact,True,False
KANSAS CITY MO,4,55,19.0,15.0,300.0,59.0,16.0,17.0,23.0,24.0,29.0,31.0,54.0,59.0,120.0,94.5,35,,Kansas City,153.0,100.0,exact,False,False
KANSAS CITY MO,4,56,16.0,25.0,,56.0,26.0,28.0,33.0,35.0,38.0,,59.0,97.0,104.0,93.0,35,,Kansas City,153.0,100.0,exact,False,False
KANSAS CITY MO,4,55 56,35.0,15.0,300.0,58.0,17.0,23.0,26.0,29.0,35.0,44.0,57.0,78.0,120.0,94.6,35,,Kansas City,153.0,100.0,exact,True,False
KANSAS CITY MO,,55,35.0,15.0,300.0,92.0,17.0,24.0,31.0,56.0,73.0,97.0,116.0,145.0,,93.8,35,,Kansas City,150.0,100.0,exact,False,False
KANSAS CITY MO,,56,49.0,25.0,497.0,127.0,33.0,,82.0,94.0,100.0,107.0,120.0,171.0,262.0,94.1,35,,Kansas City,150.0,100.0,exact,False,False
KANSAS CITY MO,,57,26.0,28.0,,96.0,33.0,49.0,64.0,73.0,82.0,88.0,97.0,143.0,154.0,93.0,35,,Kansas City,150.0,100.0,exact,False,False
KANSAS CITY MO,,55 57,110.0,15.0,497.0,109.0,26.0,36.0,59.0,78.0,91.0,101.0,117.0,149.0,232.0,93.8,35,,Kansas City,150.0,100.0,exact,True,False
8ST LOUIS MO,1,55,26.0,59.0,302.0,155.0,90.0,96.0,104.0,115.0,132.0,167.0,183.0,222.0,243.0,91.8,35,,St. Louis,154.0,100.0,exact,False,False
8ST LOUIS MO,1,56,43.0,,,,78.0,97.0,115.0,129.0,146.0,164.0,183.0,233.0,,92.0,35,,St. Louis,154.0,100.0,exact,False,False
8ST LOUIS MO,1,57,25.0,22.0,271.0,115.0,44.0,80.0,88.0,95.0,108.0,116.0,138.0,152.0,211.0,92.7,35,,St. Louis,154.0,100.0,exact,False,False
8ST LOUIS MO,1,55 57,94.0,22.0,,155.0,68.0,90.0,101.0,115.0,130.0,147.0,172.0,211.0,280.0,89.7,35,,St. Louis,154.0,100.0,exact,True,False
8ST LOUIS MO,2,55,25.0,,503.0,208.0,109.0,120.0,138.0,152.0,192.0,202.0,227.0,280.0,371.0,94.4,35,,St. Louis,155.0,100.0,exact,False,False
8ST LOUIS MO,2,56,41.0,66.0,745.0,192.0,82.0,96.0,,1321.0,,177.0,200.0,262.0,371.0,90.9,35,,St. Louis,155.0,100.0,exact,False,False
8ST LOUIS MO,2,55 56,66.0,66.0,745.0,198.0,90.0,104.0,125.0,138.0,159.0,191.0,206.0,268.0,355.0,89.4,35,,St. Louis,155.0,100.0,exact,True,False
8ST LOUIS MO,,55,31.0,59.0,503.0,161.0,92.0,104.0,117.0,132.0,159.0,190.0,208.0,237.0,312.0,90.9,35,,St. Louis,154.0,100.0,exact,False,False
8ST LOUIS MO,,56,4.0,37.0,745.0,185.0,80.0,96.0,114.0,131.0,147.0,167.0,195.0,2453.0,,91.1,35,,St. Louis,154.0,100.0,exact,False,False
8ST LOUIS MO,,57,25.0,22.0,271.0,115.0,44.0,80.0,88.0,95.0,108.0,116.0,138.0,152.0,,93.5,35,,St. Louis,154.0,100.0,exact,False,False
8ST LOUIS MO,,55 57,160.0,22.0,745.0,173.0,81.0,95.0,108.0,125.0,141.0,163.0,192.0,227.0,310.0,90.6,35,,St. Louis,154.0,100.0,exact,True,False
BRENTWOOD MO,1,55,15.0,38.0,437.0,141.0,51.0,68.0,90.0,97.0,112.0,120.0,138.0,211.0,,92.1,35,,Brentwood,149.0,100.0,exact,False,False
BRENTWOOD MO,1,56,17.0,,109.0,56.0,17.0,22.0,25.0,38.0,59.0,68.0,84.0,90.0,97.0,91.4,35,,Brentwood,149.0,100.0,exact,False,False
BRENTWOOD MO,1,55 56,32.0,7.0,437.0,96.0,22.0,33.0,51.0,68.0,84.0,90.0,101.0,120.0,211.0,94.2,35,,Brentwood,149.0,100.0,exact,True,False
BRECKENRIOGE MO,1,55,11.0,42.0,578.0,161.0,44.0,48.0,,97.0,112.0,120.0,183.0,347.0,371.0,91.3,35,,Breckenridge,148.0,93.3,high_confidence,False,False
BRECKENRIOGE MO,1,56,15.0,36.0,540.0,140.0,59.0,62.0,68.0,84.0,126.0,132.0,159.0,183.0,243.0,93.4,35,,Breckenridge,148.0,93.3,high_confidence,False,False
BRECKENRIOGE MO,1,55 56,26.0,36.0,578.0,157.0,48.0,59.0,68.0,90.0,112.0,132.0,159.0,211.0,347.0,92.6,35,,Breckenridge,148.0,93.3,high_confidence,True,False
OMAHA WEB,1,57,26.0,31.0,158.0,67.0,33.0,40.0,45.0,48.0,54.0,64.0,78.0,95.0,104.0,93.1,35,,Omaha,157.0,84.2,low_confidence,False,False
LINCOLN NEB,1,57,26.0,24.0,175.0,56.0,35.0,38.0,43.0,45.0,48.0,50.0,59.0,71.0,78.0,88.0,35,,Lincoln,156.0,95.7,high_confidence,False,False
BISMARCK ND,1,57,24.0,17.0,90.0,38.0,16.0,25.0,28.0,34.0,36.0,38.0,43.0,,68.0,94.0,35,,Bismarck,158.0,95.7,high_confidence,False,False
STTOUX FALLS SO,1,57,26.0,5.0,75.0,38.0,22.0,24.0,28.0,30.0,38.0,43.0,46.0,51.0,59.0,88.3,35,,Sioux Falls,159.0,80.0,low_confidence,False,False
LITTLE ROCK ARK,1,57,26.0,24.0,174.0,58.0,27.0,28.0,33.0,40.0,44.0,48.0,50.0,86.0,104.0,95.3,35,,Little Rock,160.0,100.0,exact,False,False
NEW ORLEANS LA,2,55,19.0,21.0,144.0,62.0,22.0,28.0,38.0,44.0,54.0,56.0,82.0,90.0,104.0,95.1,35,,New Orleans,163.0,100.0,exact,False,False
NEW ORLEANS LA,2,56,20.0,16.0,95.0,47.0,25.0,29.0,38.0,40.0,42.0,44.0,49.0,59.0,78.0,94.8,35,,New Orleans,163.0,100.0,exact,False,False
