Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Avg_Confidence,Page_Num
SUBURBAN,,,,,,,,,,,,,,,,,,96.0,124
MIDOLESEX CNTY MASS,1,55,23,,5,,,,,1,1,1,1,1,2,,,93.4,124
LAKEHURST N J,1,55 56,17,,,,,,,,1,,1,1,1,,,93.6,124
KANAWHA W VA,1,55,17,,10,,,,,1,1,,1,2,3,,,91.1,124
DENVER COUNTY COLO,1,54 55,10,,2,,,,,1,,,1,1,2,,,92.1,124
GRAND TOTAL,,54 55,67,,,,,,,,,,,,,,,93.4,124
NONURBAN,,,,,,,,,,,,,,,,,,92.0,124
PT WORONZOF ALASKA,1,55 56,12,,2,,,,,,,,,,2,,,89.9,124
