Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Avg_Confidence,Page_Num
SUBURBAN,,,,,,,,,,,,,,,,,,96.0,218
MIiDOLESEX CNTY MASS,1,55,23,,90,19,,,9,10,19,20,,22,44,,,90.9,218
LAKEHURST N J,1,55 56,17,,53,16,,,7,8,10,13,22,26,29,,,92.9,218
KANAWHA co wW VA,1,55,17,,460,32,,,1,1,,,9,,20,,,90.2,218
DENVER COUNTY COLO,1,54 55,10,,20,11,,,3,9,10,13,19,20,21,,,94.4,218
SALT LAKE CO UTAH,1,54,,,16,12,,,7,7,13,13,13,13,18,,,93.9,218
GRAND TOTAL,,54 56,70,,460,20,,,7,8,10,15,19,21,29,,,89.6,218
NONURBAN,,,,,,,,,,,,,,,,,,92.0,218
PT WORONZOF ALASKA,1,56,12,,20,12,,,7,8,10,10,10,20,20,,,92.1,218
