Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Avg_Confidence,Page_Num
KANAWHA co WwW VA,1,54,5,,31,,,,1,1,1,1,11,11,34,,,88.7,157
HILLSBOROUGH cO FLA,1,54,3,,38,19,,1,,1,21,21,21,21,38,,,94.5,157
FULTON CO GEORGIA,,54,5,,111,31,,1,,10,11,11,27,27,111,,,94.5,157
HAMILTON COUNTY OHIO,1,54 55,30,,100,11,,,,1,1,1,,14,58,,,93.4,157
,4,,,,,,,,,,,,,,,,,64.0,157
TONKA BAY MINN,,54,8,,114,50,,9,,21,48,61,78,78,88,,,94.6,157
SALT LAKE CO UTAH,1,54,4,,53,15,,1,,1,1,1,,9,54,,,94.7,157
MULTNOMAH CNTY ORE,1,54,12,,,,,,,,1,1,,1,,,,94.2,157
GRAND TOTAL,,54 55,69,,,15,,,,1,1,1,10,27,59,,,91.9,157
