Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Avg_Confidence,Page_Num
SUBURBAN,,,,,,,,,,,,,,,,,,95.0,104
MIDOLESEX CNTY MASS,,55,23,,50,,,,1,1,8,9,10,20,23,,,93.7,104
N J,,55 56,17,,,,,,,,1,1,,i,1,,,93.6,104
KANAWHA co W VA,,55,17,,60,14,,,1,1,1,11,22,31,42,,,89.3,104
DENVER COUNTY COLO,,54,10,,90,28,,,11,,23,29,31,39,42,,,94.5,104
GRAND TOTAL,,54 56,67,,90,11,,,1,1,,8,11,2e,31,,,92.7,104
NONURBAN,,,,,,,,,,,,,,,,,,91.0,104
PT WORONZOF ALASKA,,55 56,12,,20,,,,,,,,,,20,,,94.6,104
