Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Avg_Confidence,Page_Num
HAMILTON COUNTY OHIO,1,,22,,,22,,1,1,10,15,30,34,48,52,,,92.6,79
MULTNOMAH CNTY ORE,1,,10,,174,41,,1,1,6,11,17,43,88,99,,,92.5,79
GRAND TOTAL,,54,34,,174,27,,1,1,10,15,27,40,48,61,,,94.9,79
